step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,total_vehicle,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,12.4566208532588,24,0,0.0,0.9076180649123812,0,0.0,0.9116375408201011,0,0.0,0.906830173058165,0,0.0,0.9194110643516495,0,0.0
10.0,0,0.0,0.0,12.501239158625523,24,0,0.0,0.9480364231726218,0,0.0,0.8621557462656457,0,0.0,0.9362013511015634,0,0.0,0.9259936831613883,0,0.0
15.0,9,19.0,0.7916666666666666,6.106700754432836,24,2,3.0,0.25841301972747954,3,8.0,0.3087994418460731,2,4.0,0.4704820465612148,2,4.0,0.5718575656723696,9,19.0
20.0,14,82.0,3.4166666666666665,5.2666344381386,24,4,21.0,0.3273909668784203,4,27.0,0.31042301458655713,3,16.0,0.23552318968935881,3,18.0,0.3618164044522573,14,82.0
25.0,16,158.0,6.869565217391305,3.5365855084864135,23,4,41.0,0.18370557652177122,4,47.0,0.0,3,31.0,0.0,5,39.0,6.847046662913301e-06,16,158.0
30.0,16,229.0,9.956521739130435,3.2265984702795727,23,4,52.0,0.0026369826790885024,4,67.0,0.0,3,46.0,0.0,5,64.0,0.0,16,229.0
35.0,16,291.0,16.166666666666668,0.8949419547603801,18,5,77.0,0.0,3,66.0,0.24229606027368386,3,61.0,0.0,5,89.0,0.0,16,293.0
40.0,16,371.0,20.61111111111111,1.4219153660996022,18,5,102.0,0.0,3,81.0,0.24904181594468539,3,76.0,0.0,5,114.0,0.0,16,373.0
45.0,16,437.0,24.27777777777778,1.1772925605714226,18,4,112.0,0.0,4,97.0,0.0010561238861683806,3,91.0,0.0,5,139.0,0.0,16,439.0
50.0,16,517.0,30.41176470588235,0.6444763082106404,17,4,132.0,0.0,4,117.0,0.0,3,106.0,0.0,5,164.0,0.0,16,519.0
55.0,16,597.0,35.11764705882353,0.6805625008322708,17,4,152.0,0.0,4,137.0,0.0,3,121.0,0.0,5,189.0,0.0,16,599.0
60.0,8,334.0,20.875,2.124825212251432,16,1,89.0,0.09716036016592054,4,157.0,0.0,1,87.0,0.12194266181169182,2,127.0,0.07694651212578613,8,460.0
65.0,8,374.0,23.375,6.157692556522281,16,1,52.0,0.0,4,179.0,0.32586178531369,1,54.0,0.6132272850189823,2,97.0,0.32133964936197223,8,382.0
70.0,8,414.0,25.875,6.201929313318007,16,1,57.0,0.0,4,199.0,0.3232620977089599,1,59.0,0.6260399766629753,2,107.0,0.31550276879198347,8,422.0
75.0,11,458.0,12.052631578947368,8.288890129049866,38,1,62.0,0.7429502083262364,5,220.0,0.46482408030517686,2,66.0,0.6376433986257845,3,118.0,0.5829005110811001,11,466.0
80.0,11,513.0,13.864864864864865,8.730977176482702,37,1,67.0,0.7790594940372247,5,245.0,0.4884561078595074,2,76.0,0.6862075948573666,3,133.0,0.6148579949024611,11,521.0
85.0,12,570.0,15.405405405405405,4.631841032267991,37,1,72.0,0.2565822017819093,6,272.0,0.2651311165297196,2,86.0,0.3059586650473732,3,148.0,0.34264532485489835,12,578.0
90.0,24,672.0,18.666666666666668,3.812409629847272,36,4,85.0,0.3848552515240564,9,313.0,0.17653447791070453,5,107.0,0.1650892917776389,6,175.0,0.24161102139083349,24,680.0
95.0,24,792.0,22.62857142857143,3.7437992606572283,35,4,105.0,0.38959322167893645,9,360.0,0.1753121828609542,5,132.0,0.2744844838205328,6,205.0,0.14983845793521766,24,802.0
100.0,25,914.0,26.114285714285714,2.702118603962251,35,4,125.0,0.017937257046277872,9,405.0,0.13966873095669496,5,157.0,0.16291355439983407,7,237.0,0.07804306128732515,25,924.0
105.0,25,1010.0,30.606060606060606,1.6543081213905182,33,3,130.0,0.04548884660299902,9,436.0,0.03595626381155048,5,182.0,0.007428487467802835,8,275.0,4.964566430329192e-06,25,1023.0
110.0,26,1140.0,36.774193548387096,2.01758025637012,31,3,144.0,0.0,9,481.0,0.09449682670721124,6,212.0,1.7306056365106518e-05,8,315.0,0.0,26,1152.0
115.0,25,1257.0,41.9,1.7440141934474829,30,3,159.0,0.0,9,526.0,0.03458996493195153,6,242.0,0.0,7,342.0,0.0,25,1269.0
120.0,25,1369.0,50.7037037037037,0.6382140658124899,27,3,174.0,0.0,10,573.0,3.854641289714911e-06,5,257.0,0.0,7,377.0,0.0,25,1381.0
125.0,24,1456.0,53.925925925925924,1.0978481830013225,27,2,151.0,0.0,10,623.0,0.0,5,282.0,0.0,7,412.0,0.0,24,1468.0
130.0,24,1576.0,60.61538461538461,0.9440017444210453,26,2,161.0,0.0,10,675.0,0.08978384586666009,5,307.0,0.0,7,447.0,0.0,24,1590.0
135.0,21,1536.0,61.44,0.7212397932953053,25,2,171.0,0.0,10,725.0,0.034167300175182,2,216.0,0.07562624933740286,7,482.0,0.0,21,1594.0
140.0,22,1643.0,65.72,1.677692877972577,25,2,181.0,0.0,11,777.0,2.495947362159208e-05,2,180.0,0.0,7,519.0,0.119918009575974,22,1657.0
145.0,22,1753.0,44.94871794871795,5.8229871618721125,39,2,191.0,0.6666666666666666,11,832.0,0.26666666666666666,2,190.0,0.6,7,554.0,0.3158695433026364,22,1767.0
150.0,23,1867.0,39.723404255319146,6.090747273651375,47,2,201.0,0.6759190083252563,11,887.0,0.3022616787187213,2,200.0,0.6399951852344246,8,593.0,0.383067381174634,23,1881.0
155.0,23,1982.0,42.170212765957444,4.681077643347487,47,2,211.0,0.578783880448873,11,942.0,0.22228860065203593,2,210.0,0.5176792394187859,8,633.0,0.24579755792963073,23,1996.0
160.0,34,2122.0,45.148936170212764,2.524283277766203,47,4,225.0,0.24052381716806892,14,1002.0,0.06115901203515713,5,227.0,0.0012616298116424718,11,682.0,0.19597003808766936,34,2136.0
165.0,35,2290.0,48.723404255319146,2.9274507475743277,47,7,257.0,0.28061298414127717,14,1073.0,0.16748906033922453,3,242.0,0.06502729462591518,11,737.0,0.14017960577666486,35,2309.0
170.0,37,2468.0,53.65217391304348,2.272359225599493,46,7,292.0,0.2114051616188231,15,1144.0,0.05816449774351828,3,253.0,0.0,12,796.0,0.1353943505194522,37,2485.0
