step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,total_vehicle,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,12.197600710057865,24,0,0.0,0.9387211744752645,0,0.0,0.9577414664490296,0,0.0,0.8180658501048752,0,0.0,0.8616546740840789,0,0.0
10.0,0,0.0,0.0,12.17080991355227,24,0,0.0,0.9225033342266594,0,0.0,0.8710001620265284,0,0.0,0.8346084572146739,0,0.0,0.9347230162455622,0,0.0
15.0,4,5.0,0.20833333333333334,5.648048567033915,24,1,1.0,0.2061434349415956,1,1.0,0.24726265059405908,2,3.0,0.3687623276613716,0,0.0,0.5418567641882339,4,5.0
20.0,12,60.0,2.5,5.918317178415176,24,2,12.0,0.4352328945781393,4,19.0,0.30228076111597757,3,17.0,0.23996376919327947,3,14.0,0.3845139580293982,12,62.0
25.0,12,120.0,5.0,5.322262898245928,24,2,20.0,0.24495294657951042,4,41.0,0.3215027801744335,3,32.0,0.1899538256786424,3,29.0,0.01533011115225343,12,122.0
30.0,15,190.0,9.047619047619047,3.7828909459326345,21,3,32.0,0.0006370258572558697,4,61.0,0.18772647925025115,3,47.0,0.24436334689764386,5,52.0,1.2694232190952636e-05,15,192.0
35.0,14,240.0,12.0,2.3541476789140057,20,2,40.0,0.0,3,62.0,0.003121257617748545,4,63.0,0.00046549494215358475,5,77.0,0.0,14,242.0
40.0,15,315.0,18.529411764705884,1.574085208795418,17,2,50.0,0.0,4,82.0,0.0,4,83.0,0.0,5,102.0,0.0,15,317.0
45.0,14,379.0,22.294117647058822,1.8587668618391662,17,2,60.0,0.0,4,102.0,0.0,3,92.0,0.0,5,127.0,0.0,14,381.0
50.0,11,365.0,24.333333333333332,2.0503051155435243,15,2,70.0,0.0,1,68.0,0.14608136134995298,3,107.0,0.0,5,152.0,0.0,11,397.0
55.0,10,380.0,25.333333333333332,3.909352373459617,15,1,42.0,0.48439384191235774,1,41.0,0.0,3,122.0,0.0,5,177.0,0.0,10,382.0
60.0,5,217.0,15.5,5.437122754943014,14,1,47.0,0.4786214264927598,1,48.0,0.4854112976846378,1,89.0,0.13558395746806085,2,121.0,0.11545044354291885,5,305.0
65.0,6,243.0,20.25,6.485267870105591,12,2,53.0,0.0028276588286518657,1,53.0,0.6529944668842178,1,54.0,0.47808517803432365,2,91.0,0.3268207648403575,6,251.0
70.0,7,274.0,22.833333333333332,5.300264167543928,12,2,63.0,0.0,2,59.0,0.32189233544961676,1,59.0,0.4654625158127358,2,101.0,0.3253590497560998,7,282.0
75.0,8,311.0,9.147058823529411,9.367114259023934,34,2,73.0,0.662105177175059,2,69.0,0.7133145619049576,2,66.0,0.6917104890613851,2,111.0,0.5184616573547038,8,319.0
80.0,9,355.0,10.441176470588236,9.865999547562215,34,2,83.0,0.7015098397140562,2,79.0,0.7156818374688344,2,76.0,0.7241494341356836,3,125.0,0.5725145842121084,9,363.0
85.0,15,407.0,11.970588235294118,5.4296718041641014,34,3,94.0,0.11019532466706561,4,92.0,0.26928967413973515,4,88.0,0.2956767111114181,4,141.0,0.3994227179825615,15,415.0
90.0,24,509.0,15.424242424242424,3.723079439168811,33,6,118.0,0.24326642937451193,7,123.0,0.20512319141580643,5,110.0,0.15254478321749806,6,166.0,0.05703720538474765,24,517.0
95.0,25,632.0,20.387096774193548,1.9337990345026257,31,6,148.0,0.14153275630994164,7,158.0,0.033861010062094715,5,135.0,0.0,7,199.0,1.6816195505378724e-06,25,640.0
100.0,23,730.0,24.333333333333332,1.922507300066662,30,6,178.0,0.0,5,175.0,0.17863046723842838,5,160.0,0.0,7,234.0,0.0,23,747.0
105.0,22,825.0,27.5,3.07703327214745,30,5,188.0,0.1654064316182092,5,191.0,0.0547186079146841,5,185.0,0.0,7,271.0,0.12101160084324317,22,835.0
110.0,23,939.0,33.535714285714285,2.375251910557459,28,5,213.0,0.15412013924455645,6,222.0,0.13934264691209305,5,210.0,0.0,7,306.0,0.08334923361196957,23,951.0
115.0,24,1056.0,40.61538461538461,0.36490670385358703,26,5,238.0,0.0321125879986236,6,252.0,0.06847983893704798,5,235.0,0.0,8,343.0,3.2360718462671574e-05,24,1068.0
120.0,25,1176.0,45.23076923076923,0.2147610806401676,26,6,268.0,0.0,7,284.0,0.00018640659601998244,5,260.0,0.0,7,374.0,0.0,25,1186.0
