step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
2055.0,345,296859.0,732.9851851851852,1.0083178918997624,84,67529.0,0.027520178223031367,89,47470.0,0.04992671935264724,99,76278.0,0.03971180414456106,73,57874.0,0.09090503964438297,345,249151.0
2060.0,346,298175.0,743.5785536159601,0.7861343415500908,85,67624.0,0.02707808417577747,87,47714.0,0.051694804782511004,100,76296.0,0.03219792926319002,74,58016.0,0.056888180765804035,346,249650.0
2065.0,361,299946.0,736.9680589680589,0.6398823659595673,88,67731.0,0.01826923752801689,91,47973.0,0.04285876138939909,103,76326.0,0.026070897373123018,79,58175.0,0.038536712168038376,361,250205.0
2070.0,372,301784.0,728.9468599033817,0.5644250094919381,91,67854.0,0.010109293100022995,94,48265.0,0.03163777234208272,106,76391.0,0.02883852396825714,81,58351.0,0.03390407095308711,372,250861.0
2075.0,383,303648.0,729.9230769230769,0.42752623689341007,94,67992.0,0.0034749536510559165,97,48596.0,0.013232221811810965,111,76491.0,0.017392461845850863,81,58524.0,0.024560503700432376,383,251603.0
2080.0,391,305487.0,729.0859188544152,0.37912849174535873,97,68146.0,0.00032448500604974296,98,48807.0,0.02774633899780458,115,76605.0,0.013612710696906078,81,58683.0,0.021918912557657235,391,252241.0
2085.0,386,307231.0,736.7649880095923,0.48871145572766606,99,68315.0,1.768058956702306e-05,96,48908.0,0.05233560063342727,113,76364.0,0.007651609732308907,78,58828.0,0.026504868234794365,386,252415.0
2090.0,380,308937.0,742.6370192307693,0.6368801968000931,99,68485.0,4.525434077041707e-07,93,48896.0,0.041682329594224785,110,75793.0,0.01304732967574157,78,58978.0,0.04211402913749548,380,252152.0
2095.0,372,310621.0,750.292270531401,0.7621560058435098,99,68655.0,0.0,91,49162.0,0.03444825204997157,106,74882.0,0.018440350360688532,76,59125.0,0.0767714981599307,372,251824.0
2100.0,362,312156.0,757.6601941747573,0.8113494459728504,97,68654.0,0.0046183062574035065,87,49415.0,0.04982446233204549,102,74919.0,0.019789980173493087,76,59266.0,0.07104753632225892,362,252254.0
2105.0,363,313734.0,763.3430656934306,0.8824275770854004,92,68357.0,0.009949652020125266,91,49681.0,0.06053179928359046,103,74951.0,0.019936400746786587,77,59418.0,0.05630152548842541,363,252407.0
2110.0,361,315224.0,761.4106280193237,0.8158733680815546,88,68193.0,0.028108635751607155,92,49893.0,0.0371927600503596,106,74995.0,0.015283130357347206,75,59528.0,0.06586163608584926,361,252609.0
2115.0,363,316794.0,763.3590361445783,0.8260688218029578,83,67936.0,0.03418717677841149,93,50078.0,0.019478492970345734,110,75057.0,0.01810112859454757,77,59590.0,0.05357220638172824,363,252661.0
2120.0,368,318436.0,767.3156626506025,0.7914448020669002,82,68020.0,0.04112119088631563,96,50236.0,0.01809960492616319,110,75090.0,0.014091458506494363,80,59743.0,0.03507010604889824,368,253089.0
2125.0,373,320223.0,773.4855072463768,0.5908853482035651,86,68118.0,0.02970872963997076,91,50515.0,0.026411313181815055,113,75101.0,0.006174110707795976,83,59926.0,0.018000962780195928,373,253660.0
2130.0,375,322042.0,779.7627118644068,0.5627288386854997,89,68231.0,0.01756011126730547,87,50757.0,0.037598444325570045,114,75191.0,0.008567063020029339,85,60121.0,0.00424823695305542,375,254300.0
2135.0,384,323847.0,782.2391304347826,0.47500552327492235,92,68360.0,0.015509157088989513,91,51000.0,0.02479972232383685,111,74970.0,0.019451912155033644,90,60335.0,0.0004722559419288026,384,254665.0
2140.0,383,325498.0,786.2270531400966,0.4067721589694906,95,68503.0,0.004063961398020841,92,51227.0,0.013796437069549502,107,74179.0,0.01756530304258915,89,60527.0,0.004356885090170515,383,254436.0
2145.0,377,327110.0,793.9563106796116,0.5697180701659147,98,68657.0,0.00022747842281473822,90,51402.0,0.028709572387068154,105,73665.0,0.016446888011791526,84,60674.0,0.018119324885676774,377,254398.0
2150.0,366,328710.0,799.7810218978102,0.7689743123537566,99,68822.0,2.3817105601947593e-06,88,51610.0,0.04565816002461051,100,73686.0,0.03384324092059182,79,60777.0,0.025977815078371293,366,254895.0
2155.0,360,330363.0,813.7019704433498,0.8065556709439878,99,68987.0,9.307224769918172e-08,87,51819.0,0.07012313821443546,98,73700.0,0.048775269533984054,76,60891.0,0.04785128821693116,360,255397.0
2160.0,362,332094.0,822.0148514851485,0.7388758809466119,99,69152.0,8.834831879100544e-08,87,52065.0,0.05972961992749804,102,73754.0,0.03870287068465033,74,60998.0,0.051795384546380635,362,255969.0
2165.0,371,333801.0,818.1397058823529,0.5483248162184359,97,69157.0,0.0033328665809851925,91,52326.0,0.034328625113027235,106,73849.0,0.021580967858369566,77,61131.0,0.042573093051272916,371,256463.0
2170.0,376,334880.0,814.7931873479318,0.4203373183207526,92,68989.0,0.014842852718681313,92,51621.0,0.017067887579118226,112,73989.0,0.009630148849776433,80,61282.0,0.030008156167316377,376,255881.0
2175.0,376,335646.0,812.7021791767554,0.45111336531919854,88,68859.0,0.020925607206854987,90,49963.0,0.01695158068157769,116,74138.0,0.00030829465083898565,82,61459.0,0.011710885713474065,376,254419.0
2180.0,378,336591.0,816.9684466019418,0.5790245041208759,83,68730.0,0.03211305684322412,90,47355.0,0.019336548179643677,118,74288.0,0.008168770565101598,87,61652.0,0.0034555169807545926,378,252025.0
2185.0,374,337559.0,821.3114355231144,0.5490806251267862,81,68808.0,0.0439234918732837,87,47633.0,0.025354464261111702,115,74311.0,0.013178433031351482,91,61868.0,0.0003043456109474802,374,252620.0
2190.0,372,338812.0,830.4215686274509,0.5087263686050423,84,68892.0,0.03195468066364216,87,47914.0,0.024541274318308215,112,74265.0,0.015598082099757502,89,62028.0,0.021180681829237717,372,253099.0
2195.0,370,340437.0,834.4044117647059,0.560679450100238,87,68993.0,0.02597567775305809,90,48194.0,0.030558964631315404,109,74144.0,0.014652887328263677,84,62126.0,0.04686929196474053,370,253457.0
2200.0,368,342078.0,832.3065693430657,0.5480774525292633,90,69108.0,0.015215011503542175,94,48489.0,0.03161400405725701,105,74241.0,0.031757872157183675,79,62166.0,0.03469884881566477,368,254004.0
2205.0,369,343722.0,836.3065693430657,0.4598820214813316,93,69236.0,0.0036491798018246945,93,47846.0,0.037819503287770326,106,74321.0,0.02354599562255819,77,62241.0,0.046395236152418314,369,253644.0
2210.0,376,345473.0,840.5669099756691,0.4587817293522246,97,69382.0,0.0007695036096799587,93,47477.0,0.03763120448102795,109,74410.0,0.015763264718088418,77,62341.0,0.046524888804893944,376,253610.0
2215.0,384,347327.0,834.9206730769231,0.44505577719369305,99,69545.0,1.6436365218822747e-05,93,46763.0,0.020646180415401564,112,74497.0,0.019553285030045112,80,62487.0,0.0371957504194725,384,253292.0
2220.0,381,348766.0,832.3770883054892,0.3843526826078501,96,69614.0,0.012383035618523447,89,46965.0,0.030879901577169012,113,74530.0,0.012490738500024072,83,62652.0,0.019574268616748915,381,253761.0
2225.0,371,350022.0,833.3857142857142,0.6398513303787181,92,69615.0,0.01799518604954138,84,47057.0,0.0365466700411798,113,74508.0,0.025097429904826406,82,62768.0,0.021207390862278637,371,253948.0
2230.0,368,351491.0,830.9479905437353,0.9388365639873885,89,69533.0,0.01772133403334446,84,47063.0,0.066352418097028,114,74488.0,0.02581437970130399,81,62868.0,0.022024877553174387,368,253952.0
2235.0,356,352799.0,838.0023752969121,0.9480071869356191,85,69508.0,0.03823925091027471,80,47247.0,0.06819104329646886,112,74470.0,0.0093312711537381,79,62926.0,0.024728885319210754,356,254151.0
2240.0,354,354188.0,851.4134615384615,0.9190709852361427,82,69518.0,0.040464744500868975,83,47409.0,0.053062814920692605,110,74290.0,0.008549649799938434,79,63077.0,0.047357082812420126,354,254294.0
2245.0,359,355858.0,863.7330097087379,0.8686107373546611,84,69602.0,0.03255490409338915,88,47614.0,0.030675878601795957,107,74196.0,0.022529061923305317,80,63228.0,0.05041081938409542,359,254640.0
2250.0,365,357536.0,869.9172749391728,0.6194612819684954,87,69701.0,0.01978631494782792,94,47879.0,0.008476428752830336,100,74175.0,0.03154764141529418,84,63390.0,0.03167836015023371,365,255145.0
2255.0,371,359210.0,869.7578692493946,0.5303788326956357,90,69816.0,0.019149193772725052,95,48096.0,0.00594300949998682,100,74215.0,0.033431591047113955,86,63523.0,0.013955485571638103,371,255650.0
2260.0,374,360954.0,871.8695652173913,0.4682995034267021,94,69949.0,0.005573989844751197,93,48250.0,0.02960426433866939,103,74297.0,0.025570202090418614,84,63622.0,0.012124192219907884,374,256118.0
2265.0,379,362753.0,874.1036144578313,0.576879203359988,98,70118.0,0.00047894489548732245,91,48317.0,0.06205630752463441,106,74371.0,0.01293745030844026,84,63751.0,0.015597294053107244,379,256557.0
2270.0,378,364570.0,878.4819277108434,0.625358197233329,99,70308.0,2.164563163532235e-05,88,48593.0,0.06400062435846855,110,74443.0,0.009342339838600082,81,63916.0,0.03845339181165337,378,257260.0
2275.0,378,366404.0,887.1767554479419,0.7010260647813844,99,70503.0,2.799102703259317e-07,88,48845.0,0.06767737870950653,112,74517.0,0.01689311603086214,79,64043.0,0.04487891940380178,378,257908.0
2280.0,384,368309.0,893.9538834951456,0.6599322889044094,99,70702.0,7.808140461640477e-08,92,49103.0,0.06106222412123263,114,74604.0,0.015334128992306566,79,64164.0,0.05936362306605657,384,258573.0
2285.0,383,370008.0,889.4423076923077,0.6079257788339592,96,70808.0,0.002958005054520215,95,49370.0,0.03546083781698976,113,74607.0,0.003496266639040546,79,64284.0,0.05737526992857951,383,259069.0
2290.0,376,371512.0,890.916067146283,0.6495021938002333,92,70852.0,0.010545581222724908,94,49552.0,0.026181577845289523,109,74516.0,0.020689548214158974,81,64428.0,0.06680154855787118,376,259348.0
2295.0,368,372983.0,894.4436450839329,0.7830368341675917,87,70812.0,0.01897911078491492,94,49656.0,0.015957018894015695,104,74332.0,0.03496417435045248,83,64583.0,0.05930935703328708,368,259383.0
2300.0,367,374550.0,898.2014388489208,0.8037837327786781,83,70828.0,0.035616445916277835,94,49682.0,0.014324798329908274,102,74367.0,0.03424543270793565,88,64753.0,0.035980306399739544,367,259630.0
2305.0,366,376190.0,906.4819277108434,0.8462272814010384,81,70784.0,0.04788276467882134,91,49872.0,0.031788553036138284,103,74397.0,0.031730623336372374,91,64918.0,0.024392540134793236,366,259971.0
2310.0,360,377877.0,908.3581730769231,0.8114774907360505,81,70832.0,0.04991703529769639,85,50093.0,0.06079710475167198,106,74442.0,0.018324107569377274,88,65045.0,0.01643291759493085,360,260412.0
2315.0,368,379665.0,917.0652173913044,0.6992702399767815,84,70911.0,0.03175261683762083,87,50341.0,0.07903324947154355,110,74508.0,0.008747007045884159,87,65161.0,0.020436640060800395,368,260921.0
2320.0,377,381511.0,912.7057416267943,0.5911486965991494,87,71009.0,0.0374668278830074,90,50623.0,0.04854090645955826,113,74587.0,0.010581229981257526,87,65297.0,0.02421365311847721,377,261516.0
2325.0,385,383413.0,910.7197149643705,0.42903818506398234,90,71142.0,0.018764467179161585,92,50907.0,0.02393912413520302,116,74681.0,0.0009689603293901257,87,65429.0,0.026140784239694865,385,262159.0
2330.0,400,385388.0,904.6666666666666,0.3426599294342854,93,71292.0,0.006040648458338851,96,51188.0,0.01075178302215025,120,74797.0,0.02127134017776798,91,65577.0,0.01836984322994116,400,262854.0
2335.0,404,386916.0,906.1264637002342,0.17890192233558416,96,71451.0,0.0011183599091210603,99,51473.0,0.0010627035200833242,118,74823.0,0.018735941770491392,91,65605.0,0.01215153638271564,404,263352.0
2340.0,407,388497.0,905.5874125874126,0.26211777255737045,99,71614.0,1.2910630402031524e-05,102,51775.0,4.4101110107229436e-05,116,74754.0,0.009604143787998636,90,65498.0,0.02817510629573433,407,263641.0
2345.0,407,390032.0,904.9466357308585,0.41369884281651764,99,71763.0,2.2715187594384978e-07,100,51733.0,0.002637720091198037,113,74609.0,0.023586835139605376,95,65404.0,0.021289142481285973,407,263509.0
2350.0,401,391276.0,909.9441860465116,0.41808580015613866,99,71899.0,1.5141688831024655e-07,95,51370.0,0.01224424393130886,109,74684.0,0.03192099541595988,98,65548.0,0.004724767695868299,401,263501.0
2355.0,393,392473.0,916.9929906542056,0.5178957347840693,97,71952.0,0.02893862301511534,91,50675.0,0.03766769382460173,111,74753.0,0.020925410322144518,94,65652.0,0.01398542219060717,393,263032.0
2360.0,384,393662.0,921.9250585480094,0.6098834247169365,92,71909.0,0.03884730680645939,88,50922.0,0.06397868346019374,114,74837.0,0.01753818611975181,90,65710.0,0.0226445244010291,384,263378.0
2365.0,380,395067.0,920.9020979020979,0.7288977755320997,89,71772.0,0.028522626493314197,87,51179.0,0.05914750981544881,119,74942.0,0.006189227451909759,85,65754.0,0.03357350972477115,380,263647.0
2370.0,380,396559.0,922.2302325581395,0.7729318328186674,88,71860.0,0.025166232120440214,91,51458.0,0.06342693961344961,118,74974.0,0.01178286582981083,83,65816.0,0.04888492074559974,380,264108.0
2375.0,383,398132.0,928.0466200466201,0.7552823757016733,88,71964.0,0.023665005807512844,95,51738.0,0.04430223099893945,117,74939.0,0.01049113818199024,83,65852.0,0.05237442657447207,383,264493.0
2380.0,386,399935.0,927.92343387471,0.8208778874206197,91,72097.0,0.0222542304103396,96,52015.0,0.037300676313088886,116,74886.0,0.02022588530407051,83,65896.0,0.042138408872715576,386,264894.0
2385.0,391,401854.0,936.7226107226107,0.7166864368256858,94,72234.0,0.013151697373127724,100,52303.0,0.03488084007814008,114,74887.0,0.0200054503131461,83,65996.0,0.033723118068956,391,265420.0
2390.0,398,403727.0,938.9,0.6082084659985483,98,72372.0,0.003416242839807762,102,52607.0,0.018058196590449646,112,74887.0,0.02399262602948562,86,66146.0,0.045171126783208455,398,266012.0
2395.0,403,405316.0,947.0,0.33834189545825966,101,72512.0,0.00029125512811382855,100,52800.0,0.0032124034998909277,113,74969.0,0.004989892244625074,89,66323.0,0.039350705094533034,403,266604.0
2400.0,399,406748.0,952.5714285714286,0.3051752453839065,103,72652.0,1.4543920003231967e-05,96,52877.0,0.011596654687636708,112,75052.0,0.011583302298303871,88,66466.0,0.02776849077566982,399,267047.0
2405.0,390,408182.0,949.2604651162791,0.4981179570860641,101,72684.0,0.0019943772891773907,92,52865.0,0.030220898478946105,111,75133.0,0.010838944613242562,86,66590.0,0.03192720727837451,390,267272.0
2410.0,382,409602.0,954.7832167832167,0.6146124388945274,96,72638.0,0.010991085506434501,88,53095.0,0.04614712839421086,114,75215.0,0.0030870207988016158,84,66689.0,0.024928345391323565,382,267637.0
2415.0,383,411239.0,965.3497652582159,0.6992755998353285,92,72511.0,0.018619805657370803,88,53325.0,0.05444402764914095,118,75317.0,0.009023746903568613,85,66779.0,0.03739999800322385,383,267932.0
2420.0,384,413027.0,974.1202830188679,0.7019086071799846,87,72556.0,0.027839334812829828,92,53570.0,0.051517468646443416,121,75442.0,0.007842784686816942,84,66857.0,0.05042988253332961,384,268425.0
2425.0,377,406774.0,957.1152941176471,0.6918845138854468,89,72597.0,0.026558216939672318,91,53722.0,0.04795305894069916,115,74568.0,0.005513592845878268,82,66832.0,0.05265292316512551,377,267719.0
2430.0,377,395448.0,926.1077283372365,0.6998585004584227,92,72637.0,0.030005531389513104,92,53693.0,0.014042743630204624,107,72668.0,0.0321991386727196,86,66822.0,0.03534748902934713,377,265820.0
2435.0,379,388062.0,900.3758700696055,0.7303121383089876,98,72687.0,0.008935462771915823,92,53816.0,0.01799366274859095,100,71735.0,0.03575646338202482,89,66941.0,0.031551737934005814,379,265179.0
2440.0,380,384290.0,893.6976744186046,0.5636308762471296,102,72772.0,0.002255442402727418,88,54096.0,0.028489015762233588,101,71819.0,0.033456854532797474,89,67057.0,0.018597784079944963,380,265744.0
2445.0,384,381962.0,894.5245901639345,0.49778534446579925,106,72873.0,0.00021529617383539594,88,54345.0,0.05132718449798808,104,71903.0,0.014227483517707985,86,67158.0,0.019396465693949826,384,266279.0
2450.0,392,383885.0,899.0281030444964,0.4831155657180893,107,72987.0,5.122447521452764e-06,90,54591.0,0.05416550823083273,109,72014.0,0.01351438141402117,86,67247.0,0.024673491791321885,392,266839.0
2455.0,395,385796.0,909.8962264150944,0.38022403693520573,107,73102.0,2.3127099105059902e-07,91,54741.0,0.045460058599216695,113,72140.0,0.0005955080824116885,84,67367.0,0.036467249536376596,395,267350.0
2460.0,396,387727.0,912.2988235294117,0.3713245944048233,107,73217.0,1.2739689191474017e-07,91,54777.0,0.036903404957339715,116,72288.0,0.008591339073956766,82,67502.0,0.03638591817480783,396,267784.0
2465.0,401,389681.0,910.4696261682243,0.3657770662561158,107,73332.0,7.930906997830405e-08,93,54816.0,0.02434341703840615,116,72438.0,0.0018268532731954233,85,67643.0,0.03768127101775436,401,268229.0
2470.0,400,391409.0,916.648711943794,0.3124966995310846,107,73447.0,0.0,91,54943.0,0.028458676842377784,114,72472.0,0.0029220700711340836,88,67787.0,0.0243412715132751,400,268649.0
2475.0,391,392969.0,916.011655011655,0.4664530157977376,107,73562.0,0.0,87,55129.0,0.03300771059805962,109,72390.0,0.019004538257186412,88,67909.0,0.015240726879561416,391,268990.0
2480.0,388,394766.0,915.9303944315545,0.671132314997897,107,73677.0,0.0,90,55326.0,0.04565952724186482,105,72239.0,0.024740896538193346,86,67995.0,0.02061788867426989,388,269237.0
2485.0,390,396652.0,924.5967365967366,0.6138855938288241,107,73792.0,0.0,90,55493.0,0.04104328914999916,106,72335.0,0.021400477453437986,87,68055.0,0.016491595963005222,390,269675.0
2490.0,386,398160.0,934.6478873239437,0.49536724462033715,104,73778.0,0.002550920544773947,89,55629.0,0.02388345455669687,109,72444.0,0.0062589261502933825,84,68146.0,0.027062292964511375,386,269997.0
2495.0,388,399946.0,943.2688679245283,0.5100553904001668,103,73628.0,0.005210362486644152,88,55800.0,0.02160438966426415,112,72569.0,0.013548778182784466,85,68224.0,0.023477328967928538,388,270221.0
2500.0,391,401869.0,952.2962085308056,0.4076479456165739,103,73603.0,0.0,87,55993.0,0.028118479442788256,113,72704.0,0.0011518147063698727,88,68307.0,0.02350166078390538,391,270607.0
2505.0,397,403838.0,959.2351543942993,0.30680335178948026,103,73698.0,0.0,88,56184.0,0.025939421698133527,115,72845.0,0.007840405291461952,91,68403.0,0.009189778458198983,397,271130.0
2510.0,402,405791.0,961.5900473933649,0.21669490770918046,103,73793.0,0.0,91,56398.0,0.015141080341183699,116,72991.0,9.592764780608827e-06,92,68481.0,0.0070986365815657124,402,271663.0
2515.0,398,407200.0,962.6477541371158,0.21632199046817688,103,73888.0,0.0,91,56320.0,0.03765508213277197,113,73042.0,0.003101705599263771,91,68518.0,0.014489940634472785,398,271768.0
2520.0,392,408242.0,960.5694117647059,0.5413328500056881,103,73983.0,0.0,92,55981.0,0.048982512702510535,108,73020.0,0.017402347697386043,89,68551.0,0.023531903218719976,392,271535.0
2525.0,385,409352.0,963.1811764705882,0.6831560737595865,103,74078.0,0.0,90,55364.0,0.03437154462861584,105,72981.0,0.01821890727824732,87,68642.0,0.029019806876451656,385,271065.0
2530.0,381,410538.0,972.8388625592418,0.5785849551226216,103,74173.0,0.0,89,55572.0,0.0281040513045326,103,73062.0,0.031718260083828054,86,68726.0,0.025815978815010965,381,271533.0
2535.0,387,411977.0,980.8976190476191,0.46334782858405915,103,74268.0,0.0,89,55776.0,0.030457981639128065,105,73134.0,0.01601976230645742,90,68827.0,0.015310970510744043,387,272005.0
2540.0,396,413899.0,983.1330166270784,0.39152871358378666,103,74363.0,0.0,92,55996.0,0.019146407222760935,110,73242.0,5.711101166457075e-05,91,68898.0,0.015855601122747344,396,272499.0
2545.0,394,415700.0,982.74231678487,0.3930027531466058,103,74458.0,0.0,92,56162.0,0.02246127020961216,110,73387.0,0.009009335553850485,89,68928.0,0.016577449292277415,394,272935.0
2550.0,391,417415.0,991.4845605700713,0.47363030472485035,103,74553.0,0.0,91,56276.0,0.04984494860501998,110,73532.0,0.01728877091051079,87,68928.0,0.018944663644746597,391,273289.0
2555.0,392,419187.0,1000.4463007159904,0.454600748855508,103,74648.0,0.0,92,56329.0,0.049799846930332875,111,73678.0,0.0010701703197997135,86,68998.0,0.02997956741292063,392,273653.0
2560.0,389,420930.0,1009.4244604316547,0.33663011086483635,103,74743.0,0.0,88,56506.0,0.03006387013495966,112,73831.0,7.439789601712041e-07,86,69062.0,0.027770559900848864,389,274142.0
2565.0,390,422731.0,1016.1802884615385,0.34112193396566365,103,74838.0,0.0,88,56663.0,0.029538444488915513,109,73921.0,0.002768801357684555,90,69138.0,0.01957625713147536,390,274560.0
2570.0,388,424501.0,1013.1288782816229,0.38358583120460615,103,74933.0,0.0,91,56824.0,0.01580879755747403,104,73939.0,0.009978027959763712,90,69192.0,0.011837411379480705,388,274888.0
2575.0,385,426240.0,1010.0473933649289,0.537858718296873,103,75028.0,0.0,92,56694.0,0.02890231969872429,103,73923.0,0.023750288936351196,87,69210.0,0.01623322307173452,385,274855.0
2580.0,385,427934.0,1016.4703087885986,0.5907980551646037,103,75123.0,0.0,91,56289.0,0.03161473370167417,104,74035.0,0.02685017729681192,87,69195.0,0.023814374368556088,385,274642.0
2585.0,381,415654.0,996.7721822541967,0.5493900608955664,103,75218.0,0.009385448749075063,91,55599.0,0.033257483516122,107,74159.0,0.014446638894100977,80,67296.0,0.03233419551569838,381,272272.0
2590.0,368,393523.0,952.8401937046004,0.5966259683551702,103,75313.0,0.009551313377278553,88,55776.0,0.054519220559585996,109,74293.0,3.331087476028796e-05,68,63408.0,0.06063543440145031,368,268790.0
2595.0,360,374920.0,907.7966101694915,0.8220971957782909,103,75408.0,0.0,89,55915.0,0.07013860966800563,107,74137.0,0.0010493551930731621,61,57198.0,0.08586276989810525,360,262658.0
2600.0,351,362290.0,875.096618357488,0.7662324984846881,103,75503.0,0.0,93,56066.0,0.05524253924209718,102,73963.0,0.004692883965085686,53,56843.0,0.09938107919566484,351,262375.0
2605.0,346,347976.0,838.4963855421687,0.7064273777242339,103,75598.0,0.0,93,56130.0,0.0399341586414407,98,73769.0,0.022173421324772714,52,56485.0,0.08704654480665067,346,261982.0
2610.0,352,347973.0,838.489156626506,0.6249876231626355,100,75437.0,0.003260413623074203,95,56094.0,0.03917615813470695,93,73558.0,0.01806718626226791,64,56401.0,0.05791432289689007,352,261490.0
2615.0,359,348072.0,838.7277108433735,0.754754186031795,96,75010.0,0.012599889516029476,97,55988.0,0.04489921786982994,94,73622.0,0.01603902338189134,72,56401.0,0.051993007703084376,359,261021.0
2620.0,355,348761.0,844.457627118644,0.8113727306766196,91,74318.0,0.019716072694460695,92,56134.0,0.04037382372744597,97,73696.0,0.014787626313291672,75,56424.0,0.05565194737601116,355,260572.0
2625.0,356,349696.0,844.6763285024155,0.8933788563814087,88,74344.0,0.02814963337865367,90,56315.0,0.03238911301032595,100,73785.0,0.02622337568164124,78,56479.0,0.0639566071180602,356,260923.0
2630.0,361,351292.0,848.5314009661836,0.8215771708495577,88,74365.0,0.02737322684685265,91,56426.0,0.04855135109500083,103,73892.0,0.00874663301493828,79,56549.0,0.06456602335264362,361,261232.0
2635.0,372,353007.0,844.5143540669857,0.6562368470292728,92,74397.0,0.015328948460129247,92,56311.0,0.040175310445621226,109,74022.0,0.009035620630093734,79,56622.0,0.05710130637590174,372,261352.0
2640.0,381,354694.0,846.5250596658711,0.5620254648816831,95,74449.0,0.030040194282722657,95,55780.0,0.03744326424666993,112,74171.0,0.008247354441760823,79,56712.0,0.05944923730694256,381,261112.0
2645.0,384,356414.0,848.6047619047619,0.4773374627736703,98,74514.0,0.02895150688305646,95,55475.0,0.032169978618336155,112,74326.0,0.0035358002852963213,79,56802.0,0.04601970153920134,384,261117.0
2650.0,387,351968.0,838.0190476190476,0.377411142820088,103,74597.0,0.023787375070376524,94,55510.0,0.030625483865570128,107,73384.0,0.0059220513506890015,83,56903.0,0.031306908306497606,387,260394.0
2655.0,384,343576.0,814.1611374407582,0.48834359220087126,106,74703.0,0.009114336031483625,92,55611.0,0.03680347553869956,100,73332.0,0.023399360111301587,86,57015.0,0.027081254795252557,384,260661.0
2660.0,377,335422.0,785.5316159250585,0.6537758000357581,108,74817.0,2.973502694713831e-05,91,55702.0,0.039955097095755,93,73216.0,0.023456745382799345,85,57125.0,0.026211323136079958,377,260860.0
2665.0,376,329626.0,770.1542056074767,0.6777504875988862,105,74916.0,0.0028320367744383676,94,55820.0,0.04767380507142118,94,73287.0,0.021074823594181266,83,57215.0,0.024462705759908224,376,261238.0
2670.0,385,331494.0,778.1549295774648,0.6617352223276721,103,74989.0,0.007819545263832137,97,55945.0,0.03211389112778967,102,73379.0,0.0025210520479486175,83,57286.0,0.022862843033783057,385,261599.0
2675.0,392,333430.0,790.1184834123222,0.6423947046511441,103,75069.0,0.0,101,56103.0,0.01835288797746951,107,73507.0,0.008993804714019596,81,57364.0,0.03327996778836825,392,262043.0
2680.0,390,335228.0,801.9808612440191,0.6158968561844599,100,74875.0,0.00224199921531093,103,56286.0,0.009039408406050664,107,73642.0,0.00866213909483691,80,57446.0,0.041601290955751186,390,262249.0
2685.0,382,336771.0,815.4261501210653,0.5073212134160648,96,74424.0,0.009284819507446165,100,56358.0,0.012128380370833029,105,73713.0,0.0027530909394425374,81,57538.0,0.042487675595044225,382,262033.0
2690.0,373,338272.0,823.0462287104623,0.6486503814032879,92,73959.0,0.02642307699239381,96,56308.0,0.016530562074180265,101,73742.0,0.012313285153041064,84,57643.0,0.02890235434845042,373,261652.0
2695.0,369,339832.0,830.8850855745721,0.7520168691690049,89,73735.0,0.02769872235692699,93,56164.0,0.01731407956083107,101,73770.0,0.008733293826408433,86,57760.0,0.020786478260253323,369,261429.0
2700.0,369,341433.0,840.9679802955665,0.5771429892600304,89,73758.0,0.02484107612413093,88,56277.0,0.026323231810075717,102,73877.0,0.009709742471032129,90,57891.0,0.021967966907558447,369,261803.0
2705.0,375,343200.0,849.5049504950495,0.39671317250047533,94,73796.0,0.019135084334848618,89,56388.0,0.027890543169510056,102,73987.0,0.01602785325868382,90,58011.0,0.00704093651652231,375,262182.0
2710.0,376,345004.0,849.7635467980296,0.339134104395994,95,73848.0,0.013583787637754613,91,56510.0,0.03864480951781766,102,74097.0,0.016671641694541696,88,58104.0,0.01332990766135011,376,262559.0
2715.0,381,346850.0,850.1225490196078,0.32551784982945464,98,73911.0,0.003800970271891352,94,56645.0,0.04616022180751045,102,74207.0,0.0009871446575962831,87,58176.0,0.021764625565666537,381,262939.0
2720.0,384,348700.0,850.4878048780488,0.4692836068274827,102,73992.0,0.0002729829368579503,98,56794.0,0.029396856898646684,101,74293.0,0.022956824618332216,83,58247.0,0.03230666962313828,384,263326.0
2725.0,382,350285.0,854.3536585365854,0.5790324394415687,103,74087.0,4.831795229674379e-06,98,56777.0,0.022509774272247412,101,74395.0,0.018912597273780654,80,58316.0,0.051230602753550576,382,263575.0
2730.0,379,351356.0,852.8058252427185,0.6418589782494241,101,73897.0,0.0036427809327833917,97,56414.0,0.01806702929490298,101,74500.0,0.02644864573993912,80,57995.0,0.04466866629453147,379,262806.0
2735.0,375,352699.0,860.2414634146342,0.6759392893013777,96,73444.0,0.011442478811286367,95,56218.0,0.019917945357183043,102,74607.0,0.027911090483732543,82,57720.0,0.022213093911054277,375,261989.0
2740.0,370,354045.0,867.7573529411765,0.646666950365254,92,72718.0,0.018528081683796008,90,56337.0,0.02771347349197141,102,74717.0,0.011573717805894917,86,57831.0,0.030952920655430996,370,261603.0
