step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,total_vehicle,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
245.0,11,1444.0,76.0,5.210851390258914,19,2,317.0,0.0,6,597.0,0.2406130099919474,0,2.0,0.9522314513385732,3,536.0,0.0,11,1452.0
250.0,11,1499.0,78.89473684210526,5.067903807736325,19,2,327.0,0.0,6,627.0,0.19886344156144262,0,2.0,0.9327103037960824,3,551.0,0.0,11,1507.0
255.0,14,1558.0,97.375,0.7642924746383639,16,2,337.0,0.0,7,659.0,0.001860164019579866,2,4.0,0.0018777453676473057,3,566.0,0.0,14,1566.0
260.0,10,1293.0,86.2,1.3201209827276006,15,2,347.0,0.0,3,518.0,0.10198625110618771,2,14.0,0.0,3,581.0,0.0,10,1460.0
265.0,9,1332.0,88.8,4.527033346475773,15,2,359.0,0.3115204528441922,3,368.0,0.0,1,13.0,0.0,3,596.0,0.0,9,1336.0
270.0,9,1377.0,91.8,5.205732944914095,15,2,369.0,0.30569715059196295,3,383.0,0.0,1,18.0,0.0,3,611.0,0.0,9,1381.0
275.0,9,1403.0,116.91666666666667,2.6752385023594023,12,3,380.0,0.0012689480708412795,2,378.0,0.0,1,23.0,0.0,3,626.0,0.0,9,1407.0
280.0,9,1448.0,144.8,1.2797654258750293,10,3,395.0,1.9952269767017645e-05,2,388.0,0.0,1,28.0,0.0,3,641.0,0.0,9,1452.0
285.0,9,1493.0,149.3,1.2784378099873401,10,3,410.0,0.0,2,398.0,0.0,1,33.0,0.0,3,656.0,0.0,9,1497.0
290.0,9,1538.0,49.61290322580645,8.944213529655634,31,3,425.0,0.6123718993290752,2,408.0,0.6617244128199716,1,38.0,0.7445424809950573,3,671.0,0.5545734532706584,9,1542.0
295.0,9,1583.0,47.96969696969697,9.331999469937237,33,3,440.0,0.625392616513172,2,418.0,0.6914019667710631,1,43.0,0.7742709061173587,3,686.0,0.6179746464957436,9,1587.0
300.0,9,1628.0,49.333333333333336,5.236638233759026,33,3,455.0,0.19408649661688843,2,428.0,0.36048204317437027,1,48.0,0.5992035974735666,3,701.0,0.3891484578731547,9,1632.0
305.0,25,1715.0,51.96969696969697,2.242092690742266,33,7,481.0,0.0007070257230193322,7,453.0,0.2093766725139014,5,60.0,0.13150443518086616,6,725.0,0.00012477278258348203,25,1719.0
310.0,22,1818.0,55.09090909090909,2.775142507646085,33,7,516.0,2.063339476498748e-06,7,488.0,0.21168922313558536,4,83.0,0.19279744309443111,4,747.0,0.1166743504000289,22,1834.0
315.0,19,1890.0,59.0625,4.273031628146773,32,6,537.0,0.12943152036187017,5,508.0,0.16307189606969313,4,100.0,0.1894751563391759,4,762.0,0.19305260870232593,19,1907.0
320.0,19,1985.0,66.16666666666667,4.560564734354447,30,6,567.0,0.30838350339476217,5,526.0,0.24922490073527528,4,120.0,0.12102458776756331,4,784.0,0.3217052586114582,19,1997.0
325.0,21,2083.0,71.82758620689656,3.0872889245783113,29,6,597.0,0.20692401191161017,5,551.0,0.15085286225783331,5,141.0,0.0005839575282064701,5,806.0,0.16197027340147696,21,2095.0
330.0,22,2189.0,81.07407407407408,0.9326701928671249,27,6,627.0,0.0423780880985201,5,578.0,0.06673256679228942,5,166.0,0.0,6,832.0,0.00044183651926645923,22,2203.0
335.0,21,2237.0,86.03846153846153,1.5146596684057014,26,7,662.0,6.397414839132051e-06,3,565.0,0.23108891340692037,5,191.0,0.0,6,862.0,0.0,21,2280.0
340.0,21,2342.0,90.07692307692308,2.6619026775671886,26,7,699.0,0.11469051619635749,3,547.0,0.0,5,216.0,0.0,6,892.0,0.0,21,2354.0
345.0,16,2255.0,90.2,2.8715569501235483,25,3,614.0,0.13175663671218305,3,562.0,0.0,5,241.0,0.0,5,898.0,0.0,16,2315.0
350.0,16,2335.0,101.52173913043478,3.807813135999999,23,3,575.0,0.0,3,579.0,0.21134739298802718,5,266.0,0.11706646435465363,5,923.0,0.0,16,2343.0
355.0,16,2415.0,109.77272727272727,3.7707937657847874,22,3,590.0,0.0,3,594.0,0.22216711149364413,5,291.0,0.16403126919695055,5,948.0,0.0,16,2423.0
360.0,17,2496.0,131.3684210526316,1.5822675520213538,19,3,605.0,0.0,4,610.0,0.0008718011158976772,5,316.0,0.0,5,973.0,0.0,17,2504.0
365.0,9,1345.0,74.72222222222223,2.550401332989448,18,3,620.0,0.0,4,630.0,0.0,1,161.0,0.11797805256304754,1,307.0,0.08323437212323138,9,1718.0
370.0,9,1390.0,81.76470588235294,5.733218070203404,17,3,635.0,0.0,4,652.0,0.1904148928524653,1,66.0,0.0,1,45.0,0.4273392466657479,9,1398.0
375.0,9,1435.0,84.41176470588235,5.910357217745479,17,3,650.0,0.0,4,672.0,0.1899791933237336,1,71.0,0.0,1,50.0,0.43553112092816776,9,1443.0
380.0,8,1354.0,104.15384615384616,3.727044108547925,13,3,665.0,0.0,4,690.0,0.0,0,0.0,1.0,1,3.0,0.0005872419175629076,8,1358.0
385.0,8,1394.0,126.72727272727273,3.406577908444199,11,3,682.0,0.24999608767877474,4,710.0,0.0,0,0.0,1.0,1,8.0,0.0,8,1400.0
390.0,8,1434.0,143.4,2.3777410472293665,10,3,697.0,0.24538284643036481,4,730.0,0.0,0,0.0,1.0,1,13.0,0.0,8,1440.0
395.0,8,1474.0,163.77777777777777,0.016684091905281428,9,3,712.0,0.003190045656422547,4,750.0,0.0,0,0.0,1.0,1,18.0,0.0,8,1480.0
400.0,5,753.0,83.66666666666667,1.7173448974441454,9,1,343.0,0.09430672106853664,3,727.0,0.0,0,0.0,1.0,1,23.0,0.0,5,1093.0
405.0,5,778.0,86.44444444444444,5.466339203933831,9,1,12.0,0.0,3,742.0,0.0,0,0.0,1.0,1,28.0,0.0,5,782.0
410.0,5,803.0,89.22222222222223,6.232539427968344,9,1,17.0,0.0,3,757.0,0.0,0,0.0,1.0,1,33.0,0.0,5,807.0
415.0,4,808.0,134.66666666666666,3.149810521859486,6,0,0.0,1.0,3,772.0,0.0,0,0.0,1.0,1,38.0,0.0,4,810.0
420.0,4,828.0,165.6,2.2778843777555955,5,0,0.0,1.0,3,787.0,0.0,0,0.0,1.0,1,43.0,0.0,4,830.0
425.0,4,848.0,169.6,2.1281439158296194,5,0,0.0,1.0,3,802.0,0.0,0,0.0,1.0,1,48.0,0.0,4,850.0
430.0,4,868.0,217.0,0.0,4,0,0.0,1.0,3,817.0,0.0,0,0.0,1.0,1,53.0,0.0,4,870.0
435.0,4,888.0,31.714285714285715,10.050653823752327,28,0,0.0,0.8584462597552779,3,832.0,0.5630285769792783,0,0.0,0.8290251469798132,1,58.0,0.6919640389130457,4,890.0
440.0,4,908.0,32.42857142857143,10.935345875635464,28,0,0.0,0.8861061315469841,3,847.0,0.6193861473671931,0,0.0,0.9163027823596476,1,63.0,0.7547687375641992,4,910.0
445.0,6,930.0,33.214285714285715,6.819498607722089,28,1,1.0,0.2921410580346603,4,863.0,0.21868358742474436,0,0.0,0.6083689388087432,1,68.0,0.48666140113390494,6,932.0
450.0,18,998.0,35.642857142857146,4.6816018172083735,28,4,16.0,0.19311483979147906,7,891.0,0.21222562250849658,3,8.0,0.21382248816123067,4,85.0,0.292621625002429,18,1000.0
455.0,17,1075.0,41.34615384615385,3.279357324678884,26,4,36.0,0.12622075827107554,7,926.0,0.1903340443722149,1,16.0,0.09953668274822337,5,108.0,0.07302999919814207,17,1086.0
460.0,15,1134.0,45.36,3.954358049794071,25,2,40.0,0.2911041790832843,7,961.0,0.0,1,14.0,0.0,5,133.0,0.15797816901555636,15,1148.0
465.0,15,1209.0,48.36,4.775011466782746,25,2,40.0,0.415340316339637,7,998.0,0.11317674773864887,1,19.0,0.426981025313015,5,158.0,0.11537415433155927,15,1215.0
470.0,15,1262.0,60.095238095238095,3.06376092476944,21,2,50.0,0.4246146915871904,6,1009.0,0.13497603987775827,1,24.0,0.49566284923867604,6,185.0,9.167513017266744e-05,15,1268.0
475.0,16,1339.0,66.95,1.6859938954540887,20,2,60.0,0.0,7,1041.0,0.12259257985443163,1,29.0,0.00389895548735887,6,215.0,0.0,16,1345.0
480.0,17,1424.0,71.2,1.7405871211429875,20,2,70.0,0.0,7,1076.0,0.11338915831059793,2,39.0,6.883385227327082e-06,6,245.0,0.0,17,1430.0
