step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,total_vehicle,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,11.820480603001565,24,0,0.0,0.9030877272313527,0,0.0,0.9136017632184954,0,0.0,0.8087385018145893,0,0.0,0.79424830691107,0,0.0
10.0,0,0.0,0.0,11.930423108280246,24,0,0.0,0.8076492689066899,0,0.0,0.9201121681829054,0,0.0,0.8880631774770884,0,0.0,0.8461119024466736,0,0.0
15.0,8,15.0,0.625,5.309134891357392,24,2,4.0,0.2294260851056879,2,4.0,0.256986852596072,2,4.0,0.36523220250454047,2,3.0,0.4877263205578736,8,15.0
20.0,14,77.0,3.2083333333333335,5.325416705733796,24,4,20.0,0.31681779961612777,4,22.0,0.3123642579706553,3,18.0,0.24086526046539108,3,17.0,0.4790937124635393,14,77.0
25.0,14,147.0,6.125,4.175366665549178,24,4,40.0,0.1927452382943016,4,42.0,0.3224511587815804,3,33.0,0.0,3,32.0,0.12395998715512535,14,147.0
30.0,15,195.0,8.863636363636363,2.1936478512147315,22,4,47.0,0.0035228944262361054,3,45.0,0.015724884728774355,3,48.0,0.0,5,55.0,2.246504274845537e-05,15,195.0
35.0,17,279.0,12.681818181818182,2.8640679128898654,22,5,72.0,0.0,4,66.0,0.1878391463204136,3,63.0,0.0,5,80.0,0.0,17,281.0
40.0,17,364.0,19.157894736842106,1.454409224687715,19,5,97.0,0.0,4,86.0,0.18725476200907862,3,78.0,0.0,5,105.0,0.0,17,366.0
45.0,15,420.0,23.333333333333332,0.6804279902284054,18,4,107.0,0.0,3,92.0,0.0025952031887435177,3,93.0,0.0,5,130.0,0.0,15,422.0
50.0,16,500.0,27.77777777777778,1.340797615415094,18,4,127.0,0.0,4,112.0,0.0,3,108.0,0.0,5,155.0,0.0,16,502.0
55.0,16,580.0,32.22222222222222,1.3883138628253175,18,4,147.0,0.0,4,132.0,0.0,3,123.0,0.0,5,180.0,0.0,16,582.0
60.0,8,323.0,20.1875,2.6548758387226608,16,1,87.0,0.1385726003955699,4,152.0,0.0,1,89.0,0.14250757328901575,2,121.0,0.05201680875086542,8,449.0
