step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,total_vehicle,1_stopped,1_accumulated_waiting_time,1_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,11.829767944377194,24,0,0.0,0.9007912085161859,0,0.0,0.9574948402948688,0,0.0,0.7784125263928113,0,0.0,0.8455812047383108,0,0.0
10.0,0,0.0,0.0,11.774280217489148,24,0,0.0,0.8656267603269745,0,0.0,0.8640291938197874,0,0.0,0.8614296902157813,0,0.0,0.8726344178459775,0,0.0
15.0,9,11.0,0.4583333333333333,5.015039249698471,24,2,2.0,0.3152272475867976,3,4.0,0.20668975376081505,2,2.0,0.41649684623310274,2,3.0,0.44162584687221956,9,11.0
20.0,14,79.0,3.2916666666666665,5.3847177494982335,24,4,21.0,0.3212575068176385,4,24.0,0.2909791667546791,3,16.0,0.247809873396086,3,18.0,0.48887533269205435,14,79.0
25.0,15,150.0,6.25,4.714301596644394,24,5,42.0,0.16031404765720578,4,44.0,0.16521260935812382,3,31.0,0.2443137748132899,3,33.0,0.3868002315169556,15,150.0
30.0,15,195.0,8.863636363636363,1.8906875099897322,22,4,51.0,0.025973907658893076,4,49.0,0.000304386089893524,3,46.0,0.0026128265695477006,4,49.0,0.003860307012515047,15,195.0
35.0,18,283.0,13.476190476190476,1.9036570744567864,21,5,74.0,0.0,4,71.0,0.1962181664790141,4,66.0,0.0,5,74.0,0.0,18,285.0
40.0,18,373.0,18.65,1.2130166898600403,20,5,99.0,0.0,4,91.0,0.1578264001594535,4,86.0,0.0,5,99.0,0.0,18,375.0
45.0,15,376.0,19.789473684210527,1.1516970774843056,19,4,111.0,0.0,4,97.0,0.0004686448248723613,2,73.0,0.07231525904274373,5,124.0,0.0,15,405.0
50.0,15,451.0,23.736842105263158,2.9181981957089542,19,4,131.0,0.0,4,117.0,0.0,2,56.0,0.0,5,151.0,0.1613854466324956,15,455.0
55.0,15,526.0,27.68421052631579,2.9664981383873315,19,4,151.0,0.0,4,137.0,0.0,2,66.0,0.0,5,176.0,0.1603030360558564,15,530.0
60.0,9,336.0,21.0,2.2158414193589913,16,1,87.0,0.10135242759098595,1,89.0,0.10674030331351947,1,46.0,0.0,6,202.0,0.000702321131618196,9,424.0
65.0,9,381.0,23.8125,5.662100317141148,16,1,52.0,0.4676832823310848,1,52.0,0.49050418081052166,1,51.0,0.3805220542711816,6,232.0,2.0977742555787437e-06,9,387.0
70.0,9,426.0,26.625,5.890192665787136,16,1,57.0,0.4903875404364286,1,57.0,0.4722110604030288,1,56.0,0.4871392270257089,6,262.0,0.0,9,432.0
75.0,9,471.0,39.25,2.442630042786981,12,1,60.0,0.0,1,62.0,0.004167195800799374,1,61.0,0.0,6,292.0,0.0,9,475.0
80.0,10,521.0,43.416666666666664,2.453568244239843,12,1,65.0,0.0,2,72.0,0.0,1,66.0,0.0,6,322.0,0.0,10,525.0
85.0,10,571.0,57.1,0.0,10,1,70.0,0.0,2,82.0,0.0,1,71.0,0.0,6,352.0,0.0,10,575.0
90.0,10,621.0,62.1,0.0,10,1,75.0,0.0,2,92.0,0.0,1,76.0,0.0,6,382.0,0.0,10,625.0
95.0,10,671.0,67.1,0.0,10,1,80.0,0.0,2,102.0,0.0,1,81.0,0.0,6,412.0,0.0,10,675.0
100.0,10,721.0,72.1,0.0,10,1,85.0,0.0,2,112.0,0.0,1,86.0,0.0,6,442.0,0.0,10,725.0
105.0,10,771.0,77.1,0.0,10,1,90.0,0.0,2,122.0,0.0,1,91.0,0.0,6,472.0,0.0,10,775.0
110.0,10,821.0,82.1,0.0,10,1,95.0,0.0,2,132.0,0.0,1,96.0,0.0,6,502.0,0.0,10,825.0
115.0,6,527.0,52.7,1.8913163012503165,10,1,100.0,0.0,2,142.0,0.0,1,101.0,0.0,2,340.0,0.11763904966007954,6,683.0
120.0,6,557.0,55.7,4.883940881892487,10,1,105.0,0.0,2,152.0,0.305736275503285,1,108.0,0.4817959859686552,2,196.0,0.0,6,561.0
125.0,5,537.0,53.7,4.983863651173988,10,1,110.0,0.0,1,110.0,0.45908370782909025,1,113.0,0.34071079398293674,2,206.0,0.0,5,539.0
130.0,7,565.0,62.77777777777778,2.6090076624331626,9,1,115.0,0.0,2,116.0,0.001196490088006605,2,120.0,5.75716965764984e-05,2,216.0,0.0,7,567.0
135.0,7,600.0,75.0,1.6151319093633827,8,1,120.0,0.0,2,126.0,0.0,2,130.0,0.0,2,226.0,0.0,7,602.0
140.0,6,509.0,72.71428571428571,0.9391097914560564,7,1,125.0,0.0,2,136.0,0.0,1,14.0,0.0,2,236.0,0.0,6,511.0
145.0,6,539.0,25.666666666666668,9.849700843953556,21,1,132.0,0.8237270577254915,2,146.0,0.6666666666666666,1,19.0,0.75,2,246.0,0.6,6,543.0
150.0,6,569.0,18.35483870967742,10.08001108037299,31,1,137.0,0.8209220082893344,2,156.0,0.6944641034730232,1,24.0,0.8033335732034547,2,256.0,0.6659078614290066,6,573.0
155.0,5,573.0,18.483870967741936,8.872924797106172,31,1,140.0,0.6706615696138324,1,140.0,0.7089420629696913,1,29.0,0.640167847043052,2,266.0,0.6159380965090406,5,575.0
160.0,16,625.0,20.161290322580644,4.20979472277658,31,4,151.0,0.27435635444581236,4,153.0,0.1596359302903598,4,42.0,0.3038207258322279,4,281.0,0.26395555533853277,16,627.0
165.0,21,728.0,23.483870967741936,4.114599379325203,31,5,175.0,0.3624998495597083,5,178.0,0.16102561845949145,4,62.0,0.1902945056234163,7,315.0,0.21524593756044397,21,730.0
170.0,20,769.0,27.464285714285715,1.8948022629655144,28,6,201.0,0.23727161389324522,5,203.0,0.0,1,23.0,0.10785848002223399,8,351.0,0.00200502698760722,20,778.0
175.0,17,807.0,28.821428571428573,3.5942867920894472,28,5,217.0,0.07899369078936896,4,210.0,0.1920070296554001,2,22.0,5.0173496788794274e-05,6,373.0,0.155620929965242,17,822.0
180.0,18,895.0,33.148148148148145,4.170282164380233,27,6,245.0,4.4345907106399404e-05,4,234.0,0.39230447454538586,2,32.0,0.0,6,390.0,0.07345165215194058,18,901.0
185.0,19,977.0,39.08,2.7749763234122575,25,6,275.0,0.0,5,256.0,0.22924875311878354,1,29.0,0.0,7,423.0,3.110843981568503e-05,19,983.0
190.0,18,1059.0,48.13636363636363,1.1586446418734635,22,5,292.0,0.0,5,279.0,0.002074961770046539,1,34.0,0.0,7,458.0,0.0,18,1063.0
195.0,19,1154.0,52.45454545454545,1.806377861937352,22,5,317.0,0.0,6,309.0,0.0,1,39.0,0.0,7,493.0,0.0,19,1158.0
200.0,18,1205.0,60.25,0.8767317522013054,20,5,342.0,0.0,6,339.0,0.0,0,0.0,1.0,7,528.0,0.0,18,1209.0
205.0,18,1295.0,68.15789473684211,0.8622447890880287,19,5,369.0,0.16433379520582223,6,369.0,0.0,0,0.0,1.0,7,563.0,0.0,18,1301.0
210.0,18,1385.0,72.89473684210526,0.34007829582803895,19,5,394.0,0.06481495478756022,6,399.0,0.0,0,0.0,1.0,7,598.0,0.0,18,1391.0
215.0,19,1477.0,77.73684210526316,0.00046568627696343514,19,6,421.0,8.875437026370713e-05,6,429.0,0.0,0,0.0,1.0,7,633.0,0.0,19,1483.0
220.0,19,1572.0,82.73684210526316,0.0,19,6,451.0,0.0,6,459.0,0.0,0,0.0,1.0,7,668.0,0.0,19,1578.0
225.0,15,1440.0,75.78947368421052,1.1191451804255734,19,6,481.0,0.0,6,489.0,0.0,0,0.0,1.0,3,579.0,0.1216723188430057,15,1549.0
230.0,12,1310.0,68.94736842105263,3.3937335459474425,19,3,375.0,0.06534620266643598,6,519.0,0.1415351081142317,0,2.0,0.9296793803381075,3,489.0,0.0,12,1385.0
235.0,12,1370.0,72.10526315789474,4.635102120176505,19,3,321.0,0.0,6,551.0,0.23990354266562341,0,2.0,0.9494644443989357,3,504.0,0.0,12,1378.0
240.0,9,1162.0,68.3529411764706,3.478486219170067,17,3,336.0,0.0,2,438.0,0.2820540806852895,1,3.0,0.46707429852018756,3,519.0,0.0,9,1296.0
245.0,9,1178.0,73.625,4.911142324009393,16,2,319.0,0.3182112789907778,3,321.0,8.660503542654481e-05,1,8.0,0.0,3,534.0,0.0,9,1182.0
250.0,9,1223.0,76.4375,5.258294431432315,16,2,329.0,0.3070654432722164,3,336.0,0.0,1,13.0,0.0,3,549.0,0.0,9,1227.0
255.0,9,1256.0,104.66666666666667,2.9384161709205556,12,3,340.0,0.0007584485791713782,2,338.0,0.0,1,18.0,0.0,3,564.0,0.0,9,1260.0
260.0,9,1301.0,130.1,1.0220337257104422,10,3,355.0,2.7998426276938886e-06,2,348.0,0.0,1,23.0,0.0,3,579.0,0.0,9,1305.0
