step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
55.0,66,1319.0,8.677631578947368,6.114150869938707,15,328.0,0.27125105436045827,0,0.0,0.8853154721237585,1,6.0,0.12243155442851489,0,0.0,0.951359343293535,16,328.0,0.2694441514723726,0,0.0,0.9713309067024424,0,0.0,1.0,0,0.0,0.9569950894563276,0,2.0,0.723726678235975,0,0.0,0.9592555250410533,15,318.0,0.2885873021556715,0,17.0,0.710253567376166,4,18.0,0.15381551928591378,0,0.0,0.9547633274508804,15,327.0,0.28941665934869903,0,4.0,0.3986188942953004,66,1348.0
60.0,75,1649.0,10.436708860759493,5.985048424200573,17,410.0,0.21859830049496776,0,0.0,0.7656466485389213,6,29.0,0.11004406177982239,0,0.0,0.967615772013913,17,410.0,0.15762600747643585,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9243167444046005,0,0.0,0.959509811411566,0,0.0,0.9372385964341032,17,399.0,0.19700603242574513,0,4.0,0.8283999046747891,0,17.0,0.629601447917764,0,0.0,0.9414207830480791,18,407.0,0.18015527463207004,0,4.0,0.9515282419169819,75,1680.0
65.0,79,2003.0,11.578034682080926,6.027938138632907,19,502.0,0.22411658445385094,2,7.0,0.4931770549043125,0,29.0,0.5211210989694861,0,0.0,0.9619262806189771,19,502.0,0.2442372977110946,0,0.0,1.0,0,4.0,0.39551463479264626,0,0.0,0.9176663894729243,1,1.0,0.7079224749826237,0,0.0,0.9423219179007092,19,491.0,0.22625436973533106,0,0.0,0.7511179074180132,0,2.0,0.841407471879602,0,0.0,0.9383485055732911,19,500.0,0.19003174816119053,0,4.0,0.8500779381374747,79,2042.0
70.0,88,2409.0,13.30939226519337,5.848838851776065,21,602.0,0.20963035812346745,0,4.0,0.6225877591086523,0,4.0,0.8439903570544172,0,0.0,0.9448462965266651,21,603.0,0.20960740424763302,0,0.0,1.0,0,4.0,0.8885259977562793,0,0.0,0.9583530689770943,2,8.0,0.5125463607067796,0,0.0,0.9532249484933841,21,591.0,0.2133031837136242,0,4.0,0.44381101904354414,0,0.0,0.9454033478992117,0,0.0,0.9517906188927464,21,601.0,0.19928103661987948,2,8.0,0.599151119059973,88,2429.0
75.0,95,2858.0,15.448648648648648,5.281758864760897,23,712.0,0.15088804041143233,0,0.0,0.9297629444251809,0,4.0,0.6370852255232509,0,0.0,0.9615811722853116,22,712.0,0.11759748065962794,0,0.0,1.0,0,4.0,0.9402997779696444,0,0.0,0.951833344082631,0,4.0,0.5616140491337692,0,0.0,0.9129332062796097,23,701.0,0.1984576636570655,0,2.0,0.8408526029548624,0,2.0,0.4071314932044872,0,0.0,0.9549500254670629,23,713.0,0.1462567119980244,4,24.0,0.3812541913405165,95,2878.0
80.0,113,3379.0,17.065656565656564,4.589368822053524,25,831.0,0.17004594265933048,0,0.0,0.8652770440747588,5,17.0,0.19585939499765462,0,0.0,0.9846253749170881,25,830.0,0.17148174679044928,0,0.0,1.0,1,5.0,0.12591328022236833,0,0.0,0.9604445627100213,0,0.0,0.9736175571312707,0,0.0,0.9179806851510424,25,820.0,0.14259119953144278,0,2.0,0.8592233607739334,0,4.0,0.8577653729498205,0,0.0,0.9441807754347771,24,832.0,0.165426814582669,8,56.0,0.064992431971877,113,3397.0
85.0,123,3878.0,18.466666666666665,4.052576240211499,27,961.0,0.16238009129453884,1,2.0,0.7634828822824941,4,31.0,0.09023339465922854,0,0.0,0.9763249635776912,27,960.0,0.15762284983255184,0,4.0,0.3601546100102685,0,9.0,0.24137762912711747,0,0.0,0.9683281715535044,1,1.0,0.6119708867990178,2,5.0,0.6303871974773986,26,947.0,0.16803548473070118,2,5.0,0.24018544736309722,0,4.0,0.8971850851827082,0,0.0,0.950078114835454,27,961.0,0.16459205329240992,6,66.0,0.05763320965739038,123,3956.0
90.0,113,3982.0,18.52093023255814,4.33119799415265,22,939.0,0.1581908838186099,0,5.0,0.6793673895349736,0,12.0,0.4572224109064535,0,0.0,0.9585060577920894,28,1098.0,0.10823180590093122,0,4.0,0.8679113370023229,0,4.0,0.8187482649665917,0,0.0,0.9687126794073686,3,14.0,0.5401063426739064,0,1.0,0.5947961551698973,29,1085.0,0.08325412317201071,1,17.0,0.2532625105581257,2,7.0,0.13257648415035314,0,4.0,0.5599109589606039,28,1098.0,0.13799523831778626,0,35.0,0.3869034219375382,113,4323.0
95.0,115,4038.0,17.710526315789473,5.127157520605773,16,776.0,0.20494222358690894,0,4.0,0.8725798722816174,0,0.0,1.0,0,0.0,0.9796801317476425,30,1244.0,0.15319734320046693,0,4.0,0.8687801745517442,0,4.0,0.8531435464043945,0,0.0,0.9655888636672673,0,7.0,0.5495939815930104,0,0.0,0.933443075521133,30,1233.0,0.02481546944566881,0,2.0,0.8473272909831694,6,34.0,0.127788191522045,0,4.0,0.8752326570829174,30,1244.0,0.1302518757857554,3,36.0,0.47973050361595676,115,4592.0
100.0,111,4311.0,18.423076923076923,5.075016593000918,10,773.0,0.2347368134793648,0,2.0,0.8590074833278877,0,0.0,1.0,0,0.0,1.0,32,1398.0,0.11588288034214007,0,0.0,0.895151173066299,0,0.0,0.8141837340116552,0,0.0,0.9636527223613461,0,0.0,0.907634241421434,0,0.0,0.947086365513589,32,1391.0,0.032654071426684445,0,2.0,0.7841507739826646,0,31.0,0.5472463822806483,0,2.0,0.9014309429557696,32,1399.0,0.10274891383404999,5,59.0,0.4726067891530957,111,5057.0
105.0,116,4731.0,19.794979079497907,4.521676085355134,7,811.0,0.20668053221954222,2,5.0,0.6335609059017844,0,4.0,0.7586194513147108,0,0.0,0.9441174177183386,34,1564.0,0.12073007550624044,0,4.0,0.5604327197025399,1,1.0,0.4503195087245708,0,0.0,0.9511396663311169,1,1.0,0.7676479056868214,0,0.0,0.9281352381111705,34,1558.0,0.12777521785090673,2,9.0,0.38663594176892624,0,2.0,0.8240585292681571,0,0.0,0.8481322632498672,34,1565.0,0.02985391713942437,1,49.0,0.10704531954201632,116,5573.0
110.0,127,5317.0,21.88065843621399,4.421161285674652,13,867.0,0.19896595661454397,1,3.0,0.47506173807151,0,4.0,0.9369171884198136,0,0.0,0.9009095272488208,35,1738.0,0.07268325491236252,0,4.0,0.8320864699418213,5,15.0,0.005520225644159804,0,0.0,1.0,2,10.0,0.6670859201187457,0,0.0,0.9761534089920749,36,1730.0,0.16124269892088308,0,6.0,0.2551559193918946,0,0.0,0.8802272251802531,0,0.0,0.9486850802444066,35,1739.0,0.00022557594707081115,0,11.0,0.33497200819892936,127,6127.0
115.0,140,5972.0,23.983935742971887,4.539163861605002,20,955.0,0.17640420167037024,2,10.0,0.6555723651850905,0,0.0,0.9227301500932269,0,0.0,0.8815388360971481,36,1918.0,0.026499535198347857,0,4.0,0.8392751471088591,1,24.0,0.5055503784703066,0,0.0,0.9625380341964092,5,28.0,0.4402329846581109,0,0.0,0.964572592005787,36,1908.0,0.08997284809797264,0,4.0,0.8605460555487755,0,0.0,0.029074851269410368,0,0.0,0.9490804889708643,36,1919.0,0.07387840341943383,4,21.0,0.42728107315181,140,6791.0
120.0,146,6634.0,26.858299595141702,3.8685561473017014,26,1073.0,0.11401855073186577,0,0.0,0.6538286137470214,1,2.0,0.3227737921746004,0,0.0,0.886771797887523,36,2098.0,0.0,2,8.0,0.11544045944308517,0,5.0,0.8365837210415155,0,0.0,0.9352687426793973,0,24.0,0.4446975341749157,0,0.0,0.8310766114928148,36,2088.0,0.07214825769803707,0,4.0,0.8792007995212993,2,13.0,0.21742052859241442,0,0.0,0.9296515364264452,36,2099.0,0.15706193622979706,7,54.0,0.3199686643484009,146,7468.0
125.0,163,6820.0,26.745098039215687,3.496177696634404,32,1222.0,0.10978662240622125,2,6.0,0.5091600619671172,5,21.0,0.04179145180997346,0,0.0,0.9476599761150526,36,2278.0,0.05034232441818492,6,32.0,0.0003155160284062255,0,0.0,0.9861953217702193,0,0.0,0.9034930370883272,0,4.0,0.8427066022388716,2,6.0,0.544969405650097,30,2047.0,0.13086042595301267,2,11.0,0.1825190397889835,2,23.0,0.6554500682796341,0,0.0,0.946189021969906,36,2279.0,0.13001556523061886,10,99.0,0.01773193173677875,163,8028.0
130.0,148,6573.0,25.28076923076923,3.7161275939516023,35,1393.0,0.11776405019745516,4,24.0,0.5257989187279837,0,26.0,0.24363677423364863,0,0.0,0.9717744330863619,36,2458.0,0.11724741642332487,0,32.0,0.21713012392065356,0,4.0,0.42363522905160067,0,0.0,0.8737990339070122,2,8.0,0.5614186795747547,0,3.0,0.4848546166061114,22,1782.0,0.16887613118069428,6,32.0,0.4335172413838783,0,4.0,0.8682959116578445,0,0.0,0.9499167787769252,36,2459.0,0.0511572575611226,7,112.0,0.06891122385065801,148,8337.0
135.0,135,6604.0,25.5968992248062,4.525812456788265,36,1572.0,0.07374631836235962,5,46.0,0.30467197738867713,0,4.0,0.9273659094313084,0,0.0,0.9666084329202248,36,2638.0,0.12837677430099245,0,4.0,0.8417277189329201,0,4.0,0.8887815837275225,0,0.0,0.9137761419019914,6,26.0,0.27872110499849423,3,12.0,0.5473476373687778,13,1681.0,0.23173464380130274,0,29.0,0.638715789544828,0,0.0,0.880273181138413,0,0.0,0.9773126585847006,36,2641.0,0.03024589237615006,0,68.0,0.37839338173137116,135,8725.0
140.0,123,6762.0,26.00769230769231,4.966148966262616,36,1752.0,0.07272622004982729,1,37.0,0.4401402763698128,0,4.0,0.9204469324686765,0,0.0,0.9547397796958085,36,2818.0,0.09021180869073953,0,4.0,0.84416460490762,0,4.0,0.9337105035572559,0,0.0,0.9535641084946047,1,26.0,0.4430753817934421,0,7.0,0.6921199954509083,11,1739.0,0.23674904976227207,0,8.0,0.46480740432964796,0,4.0,0.40205182185169597,0,4.0,0.4665509708624706,36,2821.0,0.10688206723285609,2,45.0,0.5124440964968647,123,9273.0
145.0,134,7248.0,28.3125,4.495011016848737,36,1932.0,0.09770669696861731,0,3.0,0.692054990035823,1,3.0,0.3224826311696155,0,0.0,0.99009824935276,36,2998.0,0.02444839848324971,2,8.0,0.2775643921805278,0,0.0,0.9545958885291178,0,0.0,0.9698459491167459,0,2.0,0.759811882902874,0,0.0,0.7909687775911616,13,1794.0,0.2065550690193857,5,18.0,0.39823985204231915,0,4.0,0.8213291243723256,0,4.0,0.8490612391870179,36,2999.0,0.16067685678040886,5,61.0,0.39852650750653046,134,9826.0
150.0,156,7954.0,31.0703125,3.6305026580694313,36,2112.0,0.09584245202928124,3,7.0,0.4416251401017776,6,22.0,0.003556930425110767,0,0.0,0.9893699323785511,36,3178.0,0.07202257779878792,7,39.0,0.09744736844156462,0,0.0,0.9695364737442667,0,0.0,0.9509895549897702,2,7.0,0.4764492074491605,1,5.0,0.636695523522259,20,1879.0,0.11049730967344243,8,54.0,0.4476806086814295,0,4.0,0.9113684065388854,0,2.0,0.9137713503395206,36,3179.0,0.1626529684130573,1,45.0,0.08970922311996021,156,10533.0
155.0,157,8652.0,33.796875,3.5079222485441646,36,2292.0,0.09377981898382434,5,26.0,0.3119182947995327,1,28.0,0.4174389888442467,0,0.0,0.9627189872056707,36,3358.0,0.14033798026079905,8,79.0,0.36541871524795366,0,2.0,0.4438459938940377,0,0.0,0.9338671133584937,4,24.0,0.35603617434462526,2,15.0,0.6293114003844699,27,1997.0,0.08918251664034803,2,56.0,0.2925816263313104,0,4.0,0.767140349274171,0,0.0,0.9389117813546419,36,3359.0,0.11410138533198542,0,7.0,0.48916146525047477,157,11247.0
160.0,147,8424.0,32.275862068965516,3.907674659220457,36,2472.0,0.09415566583547982,2,27.0,0.4532075306019725,0,6.0,0.8386091439986674,0,0.0,0.963856463835121,36,3538.0,0.1238533459869399,2,75.0,0.5181905907057331,0,4.0,0.7709213627346788,0,0.0,0.9202519347758222,0,19.0,0.4410487437602533,2,25.0,0.6192653112583032,32,2149.0,0.07583683006208747,5,37.0,0.23057168691791174,0,8.0,0.7662787115585127,0,0.0,0.940812105293117,32,3245.0,0.06040227336658012,0,2.0,0.7170952402836936,147,11607.0
165.0,136,7892.0,30.007604562737644,4.806092880111453,36,2652.0,0.09474423219172573,0,2.0,0.6666441712379302,0,0.0,0.9137794433533084,0,0.0,0.9214617694245815,36,3718.0,0.04360754566912052,0,26.0,0.36184817199520364,0,4.0,0.9180503469186729,0,0.0,0.9524860490609046,0,0.0,0.7176331325476591,2,35.0,0.5954192749333738,36,2329.0,0.07625214506995796,0,20.0,0.5871376061913901,0,8.0,0.8784395825029805,0,0.0,0.9333632632794797,26,2857.0,0.11079831031356274,0,8.0,0.7043552691373041,136,11659.0
170.0,129,7716.0,28.57777777777778,5.121720949859989,36,2832.0,0.09445215649614705,0,2.0,0.5674401565130613,0,0.0,0.734272028791673,0,0.0,0.9734758421958571,36,3898.0,0.0,1,18.0,0.18996252742327738,0,0.0,0.9280670856544833,0,0.0,0.9567338396550875,1,3.0,0.4984246853546381,2,45.0,0.5681885486901156,36,2509.0,0.09450503180126746,0,2.0,0.8813631811442478,0,4.0,0.8757519452931749,0,0.0,0.9660474788550577,16,2816.0,0.17264753669959176,1,13.0,0.8791511490698837,129,12142.0
175.0,141,7663.0,28.486988847583643,4.373994025619728,36,3012.0,0.09911914996067106,3,15.0,0.4109388716746094,0,0.0,0.9651280588736864,0,0.0,0.924539902869325,36,4082.0,0.10292570254133465,8,46.0,0.02131637249327388,0,0.0,0.8821864456792815,0,0.0,0.922821875837805,4,18.0,0.4101268738368373,2,55.0,0.6407184235589153,36,2689.0,0.09427361040805052,1,5.0,0.42541021731016626,2,8.0,0.21681187626895038,0,0.0,0.8988710038361573,13,2864.0,0.20739595203270264,0,6.0,0.6726911840947031,141,12800.0
180.0,146,8085.0,30.625,4.080831840658048,36,3192.0,0.07387402845459776,0,13.0,0.4889065891190456,0,4.0,0.5986191139338422,0,0.0,0.8789548360812127,36,4262.0,0.18548542653241343,12,100.0,0.27169866469722775,0,0.0,0.9314878395742757,0,0.0,0.9533130362664649,1,19.0,0.49211564306424205,2,65.0,0.6435644578804594,36,2869.0,0.09570717187965212,6,30.0,0.05075934087442819,0,10.0,0.22715384536537617,0,0.0,0.8889280799301866,13,2926.0,0.16919021548133004,4,14.0,0.25101112769250655,146,13504.0
185.0,146,8708.0,32.492537313432834,4.2904399193221385,36,3372.0,0.09683779628130985,0,0.0,0.8301672227919118,0,4.0,0.8568048694962607,0,0.0,0.8936553595531208,36,4438.0,0.13181359726093733,6,108.0,0.3284403425765734,0,0.0,1.0,0,0.0,0.949567911298164,0,3.0,0.7712164058139258,2,75.0,0.6380079761752211,36,3049.0,0.0732739698461282,2,42.0,0.4905800675505289,0,4.0,0.7910063721224821,2,4.0,0.49077302299464387,20,3014.0,0.1441498697784708,6,45.0,0.06258667117677762,146,14158.0
190.0,153,9380.0,34.61254612546126,4.34584445150016,36,3552.0,0.09461705165545817,0,0.0,0.785834797215017,0,4.0,0.896489099518237,0,0.0,0.9399041937615896,36,4618.0,0.09417845716940226,0,65.0,0.2873009098457876,0,0.0,1.0,0,0.0,0.86591901819626,1,6.0,0.6001009819878814,2,85.0,0.6399423826643641,36,3229.0,0.04863594410151319,0,14.0,0.7284217750216682,1,7.0,0.7867368669522941,8,31.0,0.3234212875835076,27,3137.0,0.14054625757767303,6,77.0,0.4011526689030431,153,14825.0
195.0,154,10027.0,36.8639705882353,3.9039292034289304,36,3732.0,0.09748742670616166,1,5.0,0.4608854494963258,0,4.0,0.5061636368238377,0,0.0,0.5006037314931345,36,4798.0,0.10859555287807827,0,5.0,0.5111907956423266,0,0.0,0.7161520932172498,0,0.0,0.9146108763779475,4,20.0,0.4573616908483612,2,95.0,0.6388036021631153,36,3409.0,0.09457195555819989,2,19.0,0.27091769212482414,2,14.0,0.16261437342705848,2,41.0,0.28127307203537616,33,3294.0,0.052007220829336454,0,62.0,0.6619057038247409,154,15498.0
200.0,165,10769.0,40.333333333333336,3.7069855850716475,36,3912.0,0.09502990407393427,0,4.0,0.5661455594399614,0,8.0,0.7779976134338509,1,4.0,2.791740969805971e-05,36,4978.0,0.1276609816149928,2,9.0,0.16529202176234814,0,0.0,0.8743620762949386,0,0.0,0.9319259472329253,0,11.0,0.4732388965218713,2,105.0,0.5680161824450878,36,3589.0,0.09410902197422122,9,55.0,0.0894985855725182,1,19.0,0.21158798659741462,4,27.0,0.46576037551884636,36,3472.0,0.052290050489477546,2,6.0,0.3055012944152303,165,16199.0
205.0,163,11513.0,43.609848484848484,4.247236309879593,36,4092.0,0.09944774583326867,0,0.0,0.9184305783141395,0,8.0,0.9014803642596382,1,13.0,0.31264803279603753,36,5158.0,0.04436827318315249,7,33.0,0.0012730000945953657,0,0.0,0.8743435170742859,0,0.0,0.9691098147415452,0,0.0,0.8060155492564364,2,115.0,0.641091326876074,36,3769.0,0.0958466032032422,4,63.0,0.4121792994493983,0,7.0,0.8234712549904105,0,13.0,0.5020766844703296,36,3652.0,0.07515558873539027,5,24.0,0.07995559428352582,163,16947.0
210.0,155,12234.0,47.41860465116279,4.385883456178893,36,4272.0,0.07069404324227457,1,1.0,0.6957164802799037,0,4.0,0.8662452766793534,1,18.0,0.816600709534822,36,5338.0,0.0513594951769772,1,34.0,0.12131557523325105,0,0.0,1.0,0,0.0,0.9861171514678653,0,0.0,0.6359394976137531,2,125.0,0.6405632877171034,36,3949.0,0.09207015626563296,0,29.0,0.6462614355317462,0,4.0,0.8993912096604049,0,0.0,0.7361563304740997,36,3832.0,0.07271715186639846,6,56.0,0.4065338303962757,155,17662.0
215.0,152,12931.0,50.12015503875969,4.524407629252646,36,4452.0,0.09603986955035727,3,9.0,0.4553022560585443,0,0.0,0.7111185869193991,1,23.0,0.8622794243514167,36,5518.0,0.0716679539552151,0,8.0,0.5272324577129659,0,0.0,0.7188367446140946,0,0.0,1.0,2,8.0,0.467421840587493,2,135.0,0.6169601123928791,36,4129.0,0.07268750837813935,0,0.0,0.6673228928765935,0,0.0,0.8217260542845181,0,0.0,0.9469880090574099,36,4012.0,0.11568046518373382,0,44.0,0.6602114658679331,152,18338.0
220.0,154,13684.0,53.24513618677043,4.2967255260538435,36,4632.0,0.09623711903454087,4,27.0,0.3618319841941031,1,5.0,0.7647874731407218,1,24.0,0.6606998921465116,36,5698.0,0.07235651463199667,1,6.0,0.7389641193939284,0,0.0,0.8791450649515415,0,0.0,0.9615870900932538,0,4.0,0.6118025514827503,2,145.0,0.6328744462237911,36,4309.0,0.07257126863573274,0,0.0,0.7844043572888972,1,5.0,0.18138287150706647,0,0.0,0.948730267732903,36,4192.0,0.09215242285870341,0,2.0,0.6497527512113588,154,19049.0
225.0,149,13644.0,53.50588235294118,3.8298987504614455,30,4442.0,0.10122692847403587,0,24.0,0.4206736957702537,1,10.0,0.6159123366724687,2,6.0,0.34192280391191243,36,5878.0,0.11504776757648688,1,11.0,0.8007706099951739,0,0.0,0.8539439928853816,0,0.0,0.9580091206683068,0,0.0,0.8624617615664559,2,155.0,0.637551874304891,36,4489.0,0.07279655637429816,0,2.0,0.40128234275470576,3,18.0,0.564350225849692,0,0.0,0.9747867874948107,36,4372.0,0.048957920642209975,2,6.0,0.39112553722021537,149,19413.0
230.0,150,13298.0,51.146153846153844,3.9114625802305767,25,3893.0,0.13873937228976332,0,4.0,0.7892174563471142,1,19.0,0.3598749113448971,4,20.0,0.41759842426128774,36,6058.0,0.06957583322516224,2,17.0,0.3012512650551282,0,0.0,0.612129321425388,0,0.0,0.9564965982804701,1,3.0,0.7731701542269156,2,165.0,0.630039941629363,36,4669.0,0.026056394293194427,0,4.0,0.76754479708559,0,10.0,0.70678370892506,0,0.0,0.9417695758682533,36,4552.0,0.09534491407357108,7,31.0,0.06801298838654715,150,19445.0
235.0,149,12928.0,48.41947565543071,4.139875462055636,16,3989.0,0.16365183338799033,0,4.0,0.8991871519967933,0,4.0,0.8255748734388559,1,21.0,0.4705175996973029,36,6238.0,0.09729710568616898,6,40.0,0.007113960584541675,0,0.0,0.7020389142442732,0,4.0,0.42170344228512213,3,10.0,0.529858268925309,2,175.0,0.6314687507622659,36,4853.0,0.023987655174005057,0,4.0,0.8767950169589299,0,0.0,0.6042246960626827,0,0.0,0.9313459738795089,36,4732.0,0.07185752822606964,13,87.0,0.004041363026320895,149,20161.0
240.0,138,12581.0,48.01908396946565,4.248599250339881,14,4059.0,0.1610319662802659,1,1.0,0.7361805094419199,0,2.0,0.8070099446361115,0,4.0,0.865694509306682,36,6418.0,0.09420604921765405,2,40.0,0.09506245015776531,0,0.0,1.0,0,4.0,0.8624329574609996,0,5.0,0.6727833112298709,2,185.0,0.5623045887465672,36,5033.0,0.11727428608765574,1,5.0,0.4664214039465001,0,4.0,0.435633217711061,0,0.0,0.9215904980539129,36,4912.0,0.026983480229996262,10,124.0,0.03443131235613795,138,20796.0
