step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,total_vehicle,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
55.0,54,893.0,5.953333333333333,6.5877365708953555,150,2,81.0,0.45589366617793886,0,4.0,0.8014155454879751,3,14.0,0.0905044649960924,0,4.0,0.820866022347673,15,314.0,0.23974318740687392,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,5,26.0,0.40938689130700023,0,0.0,0.9801391099553871,16,332.0,0.18848530297499227,0,2.0,0.8666564043679199,1,25.0,0.11746561133449415,0,0.0,0.8731120519846375,12,199.0,0.302912447325385,0,4.0,0.883524902607471,54,1005.0
60.0,48,917.0,5.878205128205129,6.583651175630907,156,2,83.0,0.39263892513574367,2,10.0,0.7290514772454729,0,8.0,0.7925179226424104,1,7.0,0.7786748046606226,17,395.0,0.21935084150260872,0,0.0,1.0,0,4.0,0.49257401779300025,0,0.0,1.0,1,18.0,0.4450981267780327,0,0.0,0.958162442830678,17,416.0,0.11037589115788955,0,0.0,0.8493996123837706,0,7.0,0.4559587339498282,0,0.0,0.9368715224529234,8,196.0,0.32158674983628227,0,8.0,0.8021813862388524,48,1152.0
65.0,52,1039.0,6.14792899408284,6.861234031686514,169,8,110.0,0.35115027563053625,2,10.0,0.4537330561236302,0,2.0,0.9243959461298905,1,8.0,0.7879375347093316,19,485.0,0.1272276345430623,0,0.0,0.7884971447178066,0,4.0,0.913166256954983,0,0.0,0.9338091316420664,0,1.0,0.827873828405999,0,0.0,0.9520294192689538,19,508.0,0.25606180949539736,2,7.0,0.13795710745620496,0,4.0,0.8640463735707345,0,0.0,0.9200539135821163,1,109.0,0.3857368918445979,0,4.0,0.8656893806804199,52,1252.0
70.0,69,1344.0,7.344262295081967,7.09416541563274,183,13,164.0,0.32333669817372757,7,31.0,0.3177477263960846,0,0.0,0.8880773202232194,1,13.0,0.7599419865814099,21,588.0,0.09794259144847484,0,0.0,0.8709743221304556,0,4.0,0.9288655235986799,0,0.0,0.8482811155180295,0,0.0,0.9479826542554679,0,0.0,0.9740767539626652,21,610.0,0.2956057770347695,4,25.0,0.4817881417018671,0,2.0,0.9177200619316646,0,0.0,0.968416086144229,2,89.0,0.34512185648327937,0,2.0,0.9048876148404772,69,1528.0
75.0,76,1630.0,8.624338624338625,6.193169893077465,189,9,161.0,0.29079322196669616,7,70.0,0.3041270158912222,0,0.0,0.9635879136169057,1,18.0,0.7548593860591589,23,701.0,0.17382839429548358,0,0.0,0.8279207194983081,0,0.0,0.8918120418381553,0,0.0,0.8668840241411533,0,0.0,0.9407750994559855,0,0.0,0.971536379587061,23,717.0,0.19823241150631601,4,45.0,0.5500263286243041,2,5.0,0.5363229247012765,0,0.0,0.9467580123660139,7,111.0,0.3036769027924908,0,2.0,0.39798725112642186,76,1830.0
80.0,88,1901.0,9.364532019704434,5.408237676600859,203,3,99.0,0.40843812765832005,7,105.0,0.5017488659001919,0,0.0,1.0,1,23.0,0.7530689387200024,24,820.0,0.16876046640282763,2,5.0,0.3832625861365265,0,0.0,0.958887608863752,0,0.0,0.8380385974986513,0,0.0,0.6995696879929322,0,0.0,0.9686621846892352,25,838.0,0.08301864467427611,1,31.0,0.2769663140378426,7,27.0,0.12209420789116116,0,0.0,0.9496447105905313,13,161.0,0.3846616846451867,5,21.0,0.1072637061354586,88,2130.0
85.0,87,1916.0,8.788990825688073,5.313878916838761,218,2,82.0,0.43620516136101045,7,140.0,0.4398766007895958,0,4.0,0.4134308790298988,1,28.0,0.6949150134696916,26,944.0,0.11261322912406857,1,12.0,0.09619844953581402,1,1.0,0.41052177060242273,0,0.0,0.9057731474885806,2,8.0,0.5477310004825707,0,0.0,0.9784541558678026,20,825.0,0.0884198035629229,0,4.0,0.5691644647906983,4,41.0,0.07073204316361953,0,0.0,0.9106290706892046,16,234.0,0.3444984922527219,7,52.0,0.36327004318303724,87,2375.0
90.0,89,1867.0,8.40990990990991,5.702084586467925,222,8,109.0,0.33571311759114575,10,184.0,0.1955464858065101,0,4.0,0.8803974376806812,1,33.0,0.7449816271763147,28,1081.0,0.17424317786065316,0,3.0,0.4853222060063545,4,16.0,0.024407808628519136,1,1.0,0.4391039716771869,0,3.0,0.5698393788424801,0,0.0,0.9298906656421043,12,668.0,0.2437279356364901,0,4.0,0.8445213063445646,0,18.0,0.3747799209105475,0,0.0,0.9587133396616361,18,318.0,0.14178728358632295,7,87.0,0.4886909954702927,89,2529.0
95.0,97,2048.0,8.904347826086957,5.779549500564857,230,13,165.0,0.2721062830867962,13,246.0,0.21336959745550002,0,6.0,0.8599007319964224,1,38.0,0.7351051088216217,30,1228.0,0.17812973816016156,2,4.0,0.3337179895689524,5,40.0,4.9110313812211835e-06,5,19.0,0.4059821252919273,0,0.0,0.8776590752416001,0,0.0,0.9625171869333089,8,712.0,0.27866540960334785,0,4.0,0.9392782728865305,0,4.0,0.799348254520765,0,0.0,0.959642159508218,19,409.0,0.07683759726111186,1,76.0,0.49307807977244006,97,2951.0
100.0,96,2290.0,9.662447257383967,5.262355942520418,237,11,180.0,0.3077525302927451,14,314.0,0.2591065601268994,0,4.0,0.7463500524234752,1,43.0,0.7477380163409214,32,1384.0,0.10870464439482999,2,14.0,0.19453329818515355,0,30.0,0.35906239275217955,1,19.0,0.37750900917262264,0,0.0,0.9568701423463981,0,0.0,0.9529573048563711,8,747.0,0.20286207015545119,1,1.0,0.6353956713674784,0,4.0,0.9186204819063049,0,0.0,0.9103863628475951,21,510.0,0.1716385255060517,5,14.0,0.23448315879888346,96,3264.0
105.0,99,2656.0,11.020746887966805,5.299882908802135,241,4,127.0,0.291025293911276,14,388.0,0.33962997273398654,0,4.0,0.8075338305624576,1,48.0,0.6374656628597934,33,1547.0,0.005775672014402632,3,30.0,0.17651751016184308,0,0.0,0.9116511773545454,0,1.0,0.7757048816008882,0,0.0,0.9362829642570789,0,0.0,0.9612832886786434,14,804.0,0.10152464546895687,2,8.0,0.4532341770269062,0,0.0,0.7315597686309905,0,0.0,0.9315985307026076,23,623.0,0.22739424636045513,5,29.0,0.07192270208044536,99,3609.0
110.0,110,3126.0,12.355731225296443,5.247505048588329,253,2,126.0,0.3379904469774975,14,458.0,0.27928805650016203,1,5.0,0.6121720985058006,1,53.0,0.7345576167047587,35,1721.0,0.052263705656415804,3,43.0,0.5251559523153349,0,0.0,0.896060795275727,0,0.0,0.9369329889078256,1,1.0,0.7695742675208846,0,0.0,0.9360829908568731,20,895.0,0.06868647164239644,4,24.0,0.4731283960120431,4,8.0,0.4907390499949652,0,0.0,0.9156855603319749,25,742.0,0.16613294981495969,0,21.0,0.2873366912536069,110,4097.0
115.0,125,3619.0,14.081712062256809,4.904898188929511,257,8,147.0,0.31682621697730945,19,542.0,0.15858107204278088,6,28.0,0.09448710384227572,1,58.0,0.809865262011778,36,1900.0,0.11382489289579165,0,12.0,0.7198239798739151,0,0.0,0.8736443557178823,0,0.0,0.9515461839730972,2,7.0,0.5487130600597335,0,0.0,0.9758012067076706,26,1012.0,0.15817840957747473,0,12.0,0.5099050026044243,1,13.0,0.11252388686456301,0,0.0,0.9495818314790917,26,870.0,0.09153068143447471,0,7.0,0.5320764288791422,125,4608.0
120.0,140,4246.0,16.782608695652176,4.69816063493238,253,14,207.0,0.21855240762991782,20,641.0,0.12303543255175163,1,32.0,0.5024920287360923,1,67.0,0.5979448939911461,36,2080.0,0.0963425660443463,0,2.0,0.7785497419432079,2,3.0,0.2753239435900421,0,0.0,0.965550936842002,0,1.0,0.5667658935994345,0,0.0,0.9312678991635951,33,1161.0,0.17808384203720534,0,0.0,0.9292905754810498,4,17.0,0.17980742159605886,0,0.0,0.915330465335893,28,1008.0,0.024977668527008168,1,9.0,0.6395351187862964,140,5228.0
125.0,155,4955.0,18.984674329501917,4.668589865351284,261,19,295.0,0.21003969306480136,20,741.0,0.12770484816286223,0,4.0,0.8109407238711581,1,72.0,0.7955174249809325,36,2260.0,0.04982077730313759,2,2.0,0.29486010215292874,5,23.0,0.0021919342059029874,0,0.0,0.9398387233067271,0,0.0,0.9550814011893746,0,0.0,0.949471027923554,35,1325.0,0.1362470255444033,1,2.0,0.6163687697580759,1,21.0,0.5880741621097979,2,7.0,0.5471074037821719,31,1156.0,0.10154268256921953,2,19.0,0.664452448235873,155,5927.0
130.0,152,5230.0,19.88593155893536,4.163364567475774,263,21,397.0,0.217407895963454,14,697.0,0.19579758797558053,1,5.0,0.21245963874403853,0,4.0,0.9596052414250033,36,2440.0,0.02587647647628516,7,30.0,0.08367041850051377,0,24.0,0.13650920242487458,0,0.0,0.9914154713372016,0,4.0,0.8029793051944496,0,0.0,0.952554639659225,36,1502.0,0.09441023746024697,2,10.0,0.3093135241037545,1,12.0,0.7603466607753018,2,17.0,0.747286636194396,32,1313.0,0.18359859092407685,0,5.0,0.26414567995595634,152,6460.0
135.0,143,5498.0,21.06513409961686,4.41392208168078,261,22,506.0,0.14573265183024067,6,437.0,0.2960469294397792,0,10.0,0.234014562200511,2,3.0,0.5807711866640809,36,2620.0,0.05062623058675048,2,42.0,0.4590986546874189,0,1.0,0.473575143793341,0,0.0,1.0,0,4.0,0.860909019521492,0,0.0,0.9621210096356548,36,1682.0,0.09577915502075457,5,32.0,0.18444926746089998,0,0.0,0.6544452039860353,0,4.0,0.8675588940619244,34,1477.0,0.15106479444695492,0,0.0,0.4313915591091111,143,6818.0
140.0,146,6088.0,22.63197026022305,4.838736142587263,269,25,625.0,0.16698721621738857,2,438.0,0.34026395348460986,0,2.0,0.8542763630515259,0,1.0,0.14946751503058486,36,2800.0,0.12473974241872325,0,16.0,0.7232344979776817,0,3.0,0.8106216694336017,0,4.0,0.4589197246352973,0,4.0,0.8247198394115244,0,0.0,0.9366881973876942,36,1862.0,0.07472515338414532,7,63.0,0.04351600232634928,0,0.0,0.914858814155971,2,5.0,0.4619596793936006,36,1651.0,0.11170953590996445,2,2.0,0.007389902747825412,146,7476.0
145.0,157,6844.0,25.729323308270676,4.783565791718107,266,27,754.0,0.16022820910300617,8,465.0,0.2427841443859472,0,2.0,0.8833669871774491,2,10.0,0.17237126905625533,36,2980.0,0.17935843135613455,0,0.0,0.7518369809230765,0,3.0,0.8492789308217409,0,4.0,0.9294821268774767,2,7.0,0.6307429756041711,0,0.0,0.9666395198873308,36,2042.0,0.048524087808137606,7,100.0,0.367042292496547,0,0.0,0.9256455150443594,0,5.0,0.5384651553141683,36,1831.0,0.09411115043280302,3,17.0,3.609441561295161e-05,157,8220.0
150.0,153,7455.0,28.673076923076923,4.023698934364776,260,28,891.0,0.13885034023141835,8,399.0,0.22783576424758087,1,4.0,0.43965230278790174,2,22.0,0.6187206409502775,36,3160.0,0.14551982349947773,0,0.0,1.0,0,0.0,0.6578955594215516,0,4.0,0.936222257252696,1,5.0,0.4263698223053097,0,0.0,0.7398220226660512,36,2222.0,0.07079391495639765,1,79.0,0.4488842232244773,1,3.0,0.21258721355647825,0,0.0,0.8365168556341094,36,2011.0,0.07330128911089,3,34.0,0.12466089810420496,153,8834.0
155.0,155,8129.0,31.1455938697318,4.438903813259229,261,30,1038.0,0.12807806438045446,2,218.0,0.4213918927231068,7,23.0,0.041110134739798694,2,30.0,0.7388389952386756,36,3340.0,0.09157613402438448,0,4.0,0.4154921618959099,0,0.0,0.8721255996693728,0,0.0,1.0,2,13.0,0.7131142499989713,3,9.0,0.6186717201982055,36,2402.0,0.09083911631124017,0,17.0,0.35706670345001446,1,10.0,0.7133238665176187,0,0.0,0.9337760790092953,36,2191.0,0.025665743406615208,0,17.0,0.7021441643087157,155,9312.0
160.0,154,8831.0,33.70610687022901,4.466566129555851,262,32,1194.0,0.12265973533174698,4,24.0,0.4787423346919401,3,37.0,0.07702651175487965,2,38.0,0.6360161690497446,36,3520.0,0.09364215004975696,0,4.0,0.9613810819002051,0,2.0,0.4981026957894272,0,0.0,0.96352725000946,1,7.0,0.7397075980966707,0,9.0,0.5600309407182099,36,2582.0,0.06900876769680238,4,25.0,0.029418628841831548,0,4.0,0.89802393747692,0,2.0,0.6155428584669614,36,2371.0,0.06960879336538495,0,4.0,0.8939054126169919,154,9823.0
165.0,159,9594.0,37.77165354330709,4.20284480757804,254,33,1358.0,0.08025906656811058,5,49.0,0.2839016765067427,0,17.0,0.753277929575919,2,48.0,0.30304437516518656,36,3700.0,0.02602651039439785,0,4.0,0.9337880443170296,0,4.0,0.809853592668018,0,0.0,0.913310253708037,3,13.0,0.6949754332246996,0,2.0,0.8619191104320297,36,2762.0,0.11192419684402968,7,52.0,0.00011321576342787285,0,0.0,0.7783623879198367,0,4.0,0.8362978744410978,36,2551.0,0.07206423874045231,1,5.0,0.22629077359733926,159,10569.0
170.0,162,10325.0,40.8102766798419,3.6744706514677454,253,36,1533.0,0.09605735613368037,2,42.0,0.3913621001060787,0,2.0,0.8915445714757106,2,58.0,0.2956253717450333,36,3880.0,0.07275983902859871,1,6.0,0.12772226818436208,0,4.0,0.897364313167806,0,0.0,0.8776560934937232,1,6.0,0.4001443994592375,0,2.0,0.8180251196440665,36,2942.0,0.09624923052132554,7,91.0,0.08799638854297324,0,2.0,0.41432270254848874,0,2.0,0.9105415007647163,36,2731.0,0.06962722353185234,5,26.0,0.0018667720332373545,162,11327.0
175.0,164,11056.0,42.68725868725869,4.098655610788441,259,36,1713.0,0.09564335490220145,0,6.0,0.6724043102567552,0,0.0,0.8742226503785658,2,68.0,0.5638097503660863,36,4060.0,0.07073491636132942,3,17.0,0.00029450088782039815,0,0.0,0.8856113701060051,0,0.0,0.9543257063315731,7,25.0,0.30301132615171295,1,4.0,0.5790881029086807,36,3122.0,0.09247383210842333,1,70.0,0.5219589002581736,0,4.0,0.8142502814836092,0,0.0,0.9087958682498092,36,2911.0,0.11405338851388325,6,58.0,0.06283095662861835,164,12058.0
180.0,165,11864.0,45.80694980694981,4.325713481872493,259,36,1893.0,0.0726829653081265,0,0.0,0.9640015409147958,0,0.0,1.0,2,78.0,0.6808295334182585,36,4240.0,0.09282980155691492,3,32.0,0.0,0,0.0,0.8931957118943613,0,0.0,0.9047438416115164,10,73.0,0.21975238977329647,0,3.0,0.5358141211370138,36,3302.0,0.07036498284919016,0,15.0,0.8402807127139368,0,4.0,0.9189840342539846,0,0.0,1.0,36,3091.0,0.1149337946214849,6,90.0,0.39520438334851643,165,12821.0
185.0,157,12535.0,48.21153846153846,4.3981472782096915,260,36,2073.0,0.09788270143605975,0,0.0,0.7357985149788229,0,0.0,0.9782018493387974,2,88.0,0.6521056871566271,36,4420.0,0.09667971429993014,0,14.0,0.4130440825158841,0,0.0,0.8685992491377805,0,0.0,0.9416384848010191,10,123.0,0.2640309715623857,0,0.0,0.849808223803996,36,3482.0,0.09458309505792388,0,0.0,0.8664463392913855,1,3.0,0.5517988797374221,0,4.0,0.7831918197157259,36,3271.0,0.07331094337065142,0,69.0,0.6638617628582212,157,13547.0
190.0,157,13220.0,50.84615384615385,4.2833221220817626,260,36,2253.0,0.09830021764106542,2,7.0,0.5981864882537844,0,0.0,0.75604450354974,2,98.0,0.0,36,4600.0,0.1151534034719116,0,4.0,0.8294355025792598,0,0.0,1.0,0,0.0,0.9260007814552652,4,125.0,0.3378507149439442,0,4.0,0.83785142831743,36,3662.0,0.09692744933009671,0,0.0,0.9190189825657394,5,15.0,0.16073569008865052,0,4.0,0.8358932891558597,36,3451.0,0.050864736321324974,0,2.0,0.6660268031885341,157,14225.0
195.0,150,13406.0,52.16342412451362,3.961324438605001,257,30,2221.0,0.10079050100170374,3,25.0,0.3942419506441823,1,6.0,0.3345327349676761,2,108.0,0.5554907775984674,36,4780.0,0.09087304785102246,0,4.0,0.8880314887469297,0,0.0,1.0,0,0.0,0.9422739309663044,3,55.0,0.43300060887598935,0,4.0,0.8386376481736724,36,3842.0,0.07230560365135058,0,0.0,1.0,2,24.0,0.1446177231674397,0,0.0,0.837674238318148,36,3631.0,0.07245266615563797,1,1.0,0.47806398928936616,150,14701.0
200.0,146,13309.0,51.58527131782946,3.993654890860652,258,24,1895.0,0.16537290603390678,0,17.0,0.6456873408523159,1,11.0,0.7334704490435945,2,118.0,0.6518764661970345,36,4960.0,0.07424864217715751,1,5.0,0.3118102787527736,0,0.0,1.0,0,0.0,0.9233413734912372,4,29.0,0.4274619120645258,0,4.0,0.8153370498382906,36,4022.0,0.026262072084257782,0,4.0,0.41201902183870764,0,1.0,0.5060385832900333,0,0.0,0.9449672005311539,36,3811.0,0.09737717412619243,6,20.0,0.1362100102350526,146,14897.0
205.0,139,13331.0,51.47104247104247,3.9720210354574266,259,15,1888.0,0.20457956143473893,0,4.0,0.9082722720363489,0,2.0,0.8654994405402113,2,128.0,0.6299769436523421,36,5140.0,0.07123936445092645,5,26.0,0.04373264071606844,0,2.0,0.42975820664227904,0,0.0,0.9453222562385701,0,20.0,0.4340062433501874,2,6.0,0.683885852339292,36,4206.0,0.022089805871486696,0,4.0,0.8779557647949296,1,5.0,0.15090571258533536,0,0.0,0.9140699709523672,36,3991.0,0.09447152611218061,6,39.0,0.048120175892735345,139,15461.0
210.0,134,13416.0,51.7992277992278,4.229185241094251,259,11,1946.0,0.20271221720541757,1,1.0,0.6398181664402738,0,0.0,0.8757767269621034,2,138.0,0.5855399888315888,36,5320.0,0.07293652747512261,8,65.0,0.3186615982614697,0,2.0,0.946336642793646,0,0.0,0.8873996022091094,0,0.0,0.6965754841295868,2,6.0,0.4014521140307916,36,4386.0,0.12312280900561352,0,4.0,0.9286606203948962,2,17.0,0.6280553973031121,0,4.0,0.4568458545965322,36,4171.0,0.050796869523565054,0,29.0,0.17572352427385282,134,16089.0
215.0,145,13974.0,53.54022988505747,4.215465033206691,261,13,2002.0,0.21722503088191858,3,12.0,0.4297025331094673,0,2.0,0.14731071863157116,2,148.0,0.48127467800088397,36,5500.0,0.09490775932111191,8,105.0,0.31473935234712497,0,2.0,0.876798925653171,0,0.0,0.8663501092600412,0,0.0,0.9033459175012577,6,26.0,0.37235822895242754,36,4566.0,0.1595214547665137,2,7.0,0.36001928281053985,0,4.0,0.8779601775146582,0,4.0,0.8126743821733057,36,4351.0,0.0,3,34.0,0.15105655685441907,145,16763.0
220.0,141,13372.0,49.343173431734314,3.8969721048626225,271,19,2089.0,0.16805667978526634,0,7.0,0.4522685312212807,2,14.0,0.6858563188899958,2,158.0,0.0,31,5269.0,0.09443574108530155,5,106.0,0.07691655947676719,0,0.0,0.815847064243325,0,0.0,0.9288344144998327,0,0.0,0.7910805072608853,0,28.0,0.44307078764403685,36,4742.0,0.1263496277647443,1,7.0,0.12882739288199463,0,0.0,0.8648328026254903,0,4.0,0.8894182372609264,36,4531.0,0.050047969716139354,9,70.0,0.05123886495828839,141,17025.0
225.0,137,12186.0,44.47445255474452,4.758279186297032,274,26,2206.0,0.08551410614975163,0,0.0,0.8083203820994388,2,24.0,0.7285476705089261,2,168.0,0.559990290300892,24,4630.0,0.0889311579132073,0,55.0,0.5320118773600673,0,0.0,1.0,0,0.0,0.9755610494704592,3,11.0,0.5785577156687013,3,10.0,0.6624680605034035,36,4922.0,0.07322177050039304,0,5.0,0.7734256065506838,0,0.0,0.7064918051312549,0,0.0,0.7957982642950425,36,4711.0,0.14056939100468063,5,85.0,0.3790006411519358,137,16827.0
230.0,124,11302.0,40.94927536231884,5.063426013008682,276,32,2355.0,0.07604532546763278,2,6.0,0.5337361304997762,0,4.0,0.5299268322577867,2,178.0,0.6407762060611599,15,4528.0,0.1323080020640437,0,11.0,0.8417582431193631,0,4.0,0.4034025372166573,0,0.0,0.9843095392019131,0,6.0,0.5333679643791827,0,6.0,0.7130537112397953,36,5102.0,0.09462253309442377,0,2.0,0.9223690799641179,1,7.0,0.3435430168134406,0,2.0,0.39519200945264643,36,4891.0,0.17915154766159666,0,44.0,0.5690472770025395,124,17146.0
235.0,134,10833.0,39.82720588235294,4.687321536009385,272,36,2533.0,0.09642912307374954,4,23.0,0.4263012624368749,0,0.0,0.36789198266825274,2,188.0,0.5872151034961642,13,4587.0,0.20583372156276514,0,8.0,0.6755580543565315,0,4.0,0.8869102327152532,0,0.0,0.9617603000865818,1,4.0,0.7496788026660615,2,4.0,0.4771038771720595,36,5282.0,0.09805024338576855,0,0.0,0.821350584753978,1,9.0,0.722089716085641,0,4.0,0.8227551495588029,36,5071.0,0.10884801831009298,3,52.0,0.27721139328508876,134,17769.0
240.0,147,11106.0,41.75187969924812,4.1661405911500715,266,36,2713.0,0.07270203065534463,5,48.0,0.29754758827684413,0,2.0,0.5523919615524295,2,198.0,0.0,13,4643.0,0.2621080305080793,1,7.0,0.24102928827704395,0,6.0,0.8448742717126937,0,0.0,0.9003623680811722,1,9.0,0.712267645731091,6,30.0,0.33898543346018517,36,5462.0,0.07327588919301581,1,1.0,0.009481556132337084,0,4.0,0.8962732380108767,0,2.0,0.894982325023455,36,5251.0,0.09512437619653005,10,89.0,0.21669487415537797,147,18465.0
