step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
55.0,28,295.0,1.9407894736842106,8.352711808415123,1,19.0,0.6132507983806467,1,5.0,0.6954493696471312,0,8.0,0.8649146181351157,0,4.0,0.8889252238698084,2,6.0,0.6295439201557312,0,4.0,0.8994180064803358,0,4.0,0.947772217195649,0,0.0,1.0,3,61.0,0.5602976994575797,0,0.0,0.7654801080860987,6,140.0,0.25386922861050887,0,2.0,0.7471867950962888,3,24.0,0.17340219320898057,0,4.0,0.9234939655418076,12,204.0,0.27114909891788136,0,0.0,0.9016193303993264,28,485.0
60.0,31,343.0,2.14375,7.329797625692135,2,5.0,0.6495228912670613,1,3.0,0.4665647061964515,1,10.0,0.6157589768257018,0,0.0,0.8479983093924469,5,26.0,0.5289208194372531,1,6.0,0.5020798894263993,1,5.0,0.06655291202919833,0,0.0,0.8540858158722275,0,16.0,0.7432612235230325,2,4.0,0.5337083226720223,0,65.0,0.5469707540868641,0,7.0,0.7046744173776062,3,39.0,0.5581911281516764,1,5.0,0.196196160751946,14,271.0,0.11600365041146628,0,0.0,0.9248795977782829,31,462.0
65.0,50,355.0,2.0170454545454546,7.270613693026127,3,19.0,0.6085898892193826,5,18.0,0.42449845272167946,3,20.0,0.35676097302457066,0,0.0,1.0,7,58.0,0.4723990822792605,6,27.0,0.4785741745578646,4,21.0,0.47344953903994796,0,0.0,0.8756546371226339,1,5.0,0.5474887405251736,0,1.0,0.6263945290362055,2,68.0,0.5438298136361976,0,7.0,0.8281064881393642,3,54.0,0.6759707210713717,6,25.0,0.04931385246073926,10,258.0,0.16105025971028292,0,4.0,0.7523308858909356,50,585.0
70.0,40,334.0,1.7578947368421052,7.242941176994981,1,13.0,0.5960299663579656,1,22.0,0.47479826267520747,3,35.0,0.4820495436982493,0,4.0,0.433329839833249,9,96.0,0.21849559883854483,7,62.0,0.47390222586303576,4,41.0,0.5382946902169707,0,0.0,0.8711249400663286,1,8.0,0.3694090958273526,0,4.0,0.7946699654313241,8,96.0,0.4018615983641689,1,9.0,0.6269212504091733,3,65.0,0.5989287561138036,1,31.0,0.5153518241466909,1,158.0,0.4212367059849281,0,4.0,0.7913893418332597,40,648.0
75.0,52,511.0,2.580808080808081,7.7870306588766445,2,9.0,0.5568274419254252,3,16.0,0.6682298841601493,3,50.0,0.6776613559973087,0,4.0,0.7927049875375304,11,148.0,0.17898518350227421,7,97.0,0.3476999668525723,0,22.0,0.36841359307560895,0,4.0,0.4783284145544482,3,15.0,0.6292515450666148,0,4.0,0.9651773832152399,12,150.0,0.20925736498555297,6,25.0,0.28867876477513593,3,80.0,0.40741026455490753,0,4.0,0.884370317745517,2,137.0,0.4906390493592809,0,4.0,0.9440331985806422,52,769.0
80.0,56,685.0,3.293269230769231,7.585716591308407,1,10.0,0.5953726055197405,0,10.0,0.7321271120817995,0,18.0,0.7968841536513662,0,4.0,0.9224257083066975,12,205.0,0.21923619167256878,7,132.0,0.280462289173234,4,15.0,0.13787314577933812,0,4.0,0.8689966982681296,0,7.0,0.7013504700355916,0,4.0,0.9142392566803372,15,221.0,0.14701016859063842,6,57.0,0.04825596587237596,3,97.0,0.08707798779069265,0,0.0,0.9139424752181462,8,166.0,0.423146338636835,0,0.0,0.8963280257762825,56,950.0
85.0,60,695.0,3.293838862559242,6.837123495346945,4,19.0,0.6127140295638618,0,4.0,0.4951537433636985,2,7.0,0.5000885169411013,0,4.0,0.920132986977282,9,200.0,0.3661203903772289,7,169.0,0.2321032797134545,0,19.0,0.17120932642616365,0,4.0,0.9436889140955809,1,3.0,0.5641111102171309,1,6.0,0.5085073266880432,16,298.0,0.2918139965634844,6,89.0,0.40513611793895743,0,33.0,0.7311465517274074,0,4.0,0.7699608243677315,14,224.0,0.256906354092362,0,0.0,0.7607609304857332,60,1083.0
90.0,68,867.0,4.013888888888889,6.466904450237114,0,12.0,0.6075940523680727,6,29.0,0.35328837462436957,2,12.0,0.23809874956178587,0,4.0,0.8711184477509112,0,112.0,0.5505336864424492,7,206.0,0.5329372508194459,0,4.0,0.46450712877193095,1,7.0,0.6450258193996857,2,8.0,0.41422874271206733,7,36.0,0.3249310028451227,19,385.0,0.2798812328988514,6,117.0,0.5038642477694099,0,2.0,0.8320601714210899,0,4.0,0.8846279405026024,17,305.0,0.08121832624700696,1,5.0,0.4828441774137498,68,1248.0
95.0,83,1139.0,4.973799126637554,6.577825441916729,2,6.0,0.6042653004061637,7,64.0,0.5067669498907919,5,19.0,0.1845400609634801,1,6.0,0.08472887742484274,3,96.0,0.504592507961515,7,241.0,0.5062534889425229,0,4.0,0.8403130255451526,4,23.0,0.6353764259770174,3,16.0,0.3962063665144094,8,76.0,0.48537108067339196,20,481.0,0.1947487878188476,6,145.0,0.43645319910738656,1,3.0,0.5595115623446348,2,8.0,0.6732639249813381,13,303.0,0.22447612581654142,1,14.0,0.579674221464809,83,1505.0
100.0,74,1311.0,5.4625,6.207200164388102,0,4.0,0.6365984440401632,7,99.0,0.5057547204640042,1,27.0,0.18484976812788306,3,27.0,0.2693424173890195,8,126.0,0.300787211995636,9,280.0,0.18502790522870524,0,4.0,0.839612582067445,4,43.0,0.5202492271818415,0,12.0,0.5304545766566264,8,116.0,0.41044697242609596,22,590.0,0.09206257339191085,6,175.0,0.3795042371353623,0,6.0,0.30431569049090795,0,5.0,0.5140777014191982,5,213.0,0.40393151093914353,1,19.0,0.7956423787396343,74,1746.0
