step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
55.0,48,769.0,5.1610738255033555,6.702567279639279,2,78.0,0.469512147910521,0,5.0,0.7159242355910874,1,10.0,0.7360003210604312,0,0.0,0.9579544634214312,16,332.0,0.1226998276976684,0,0.0,1.0,3,15.0,0.13379273362152416,0,0.0,1.0,0,0.0,0.8348733442357146,0,0.0,0.9636283491827662,9,81.0,0.3073837847341652,2,14.0,0.1572565013297305,0,6.0,0.5273167680902001,0,0.0,0.9381193409821416,15,332.0,0.3579161327163873,0,2.0,0.9034689835681231,48,875.0
60.0,56,1013.0,6.535483870967742,7.012648303541467,3,80.0,0.43090217962776256,0,0.0,0.8631049669144787,0,4.0,0.887032565555233,0,0.0,0.9582230035396236,17,415.0,0.17372443498996212,0,0.0,0.9666595931518343,4,34.0,0.08179773863772441,0,0.0,0.9298532816506057,0,0.0,0.9067506524588296,0,0.0,0.9175603547542349,10,133.0,0.20175620127902824,4,29.0,0.5417015446003447,0,6.0,0.8692616666963049,0,0.0,0.9707493778534078,18,413.0,0.27891380477300887,0,0.0,0.864826416184875,56,1114.0
65.0,65,1281.0,7.535294117647059,6.897772143563019,9,107.0,0.3347743420936709,1,2.0,0.6076636592673864,0,0.0,0.8370840212636659,0,0.0,0.9281858282371027,19,506.0,0.26813458189911404,0,0.0,0.9221012165001096,4,54.0,0.5151471852011426,0,0.0,0.9477009084162807,0,0.0,0.8892856235913396,0,0.0,0.9436509629315925,13,191.0,0.3372466286737686,0,20.0,0.6950515872778943,0,6.0,0.9190539346033346,0,0.0,0.9651550531584769,19,505.0,0.1910198591930115,0,4.0,0.4180328879313555,65,1395.0
70.0,74,1571.0,8.446236559139784,6.906104362144788,13,164.0,0.35566647071696156,3,13.0,0.49283080779430966,0,0.0,0.92642915533919,0,0.0,0.9107996236305455,21,607.0,0.280329144867897,0,0.0,0.9450999723399083,0,28.0,0.6974924068595972,0,0.0,0.9462516144091948,0,0.0,0.9373760911521003,0,0.0,0.9695250117623636,14,258.0,0.39429878084506303,0,0.0,0.6922339919835458,2,6.0,0.596793518895564,0,0.0,0.9315863441440617,21,607.0,0.07725063060628404,0,4.0,0.8967129289447316,74,1687.0
75.0,77,1923.0,9.912371134020619,6.382288672458905,15,235.0,0.2730035867342852,0,6.0,0.4972625447400553,0,0.0,0.9432609706637649,0,0.0,0.9404713480586823,22,716.0,0.2039447933691038,0,0.0,1.0,0,0.0,0.5858384101801917,0,0.0,0.916079748998127,0,0.0,0.8040891443536894,0,0.0,0.9256526952655082,15,330.0,0.27784425168791066,1,3.0,0.14754099950956948,1,2.0,0.45117579231945304,0,4.0,0.7821015024245787,23,718.0,0.17094911666586504,0,2.0,0.8929591633104573,77,2016.0
80.0,97,2362.0,11.41062801932367,5.818002487432407,17,314.0,0.24586231689222524,0,0.0,0.9279130788683523,1,3.0,0.11959174860778127,0,0.0,0.9748758299475819,25,836.0,0.10861101817554356,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9137033875076103,4,8.0,0.3719115223064056,0,0.0,0.939310367817022,18,416.0,0.1971732384667432,2,15.0,0.6361409451937375,4,14.0,0.2820327398166246,0,4.0,0.8892513631726293,25,836.0,0.2509029121605912,1,4.0,0.3779970674936565,97,2450.0
85.0,108,2849.0,13.375586854460094,5.288560335685588,19,403.0,0.23425471556705507,0,0.0,0.6655031153983033,0,4.0,0.4192476750613734,0,0.0,0.9237930553250706,27,966.0,0.08467802764631178,0,0.0,1.0,0,2.0,0.41343861753004235,0,0.0,0.9298765813498301,7,37.0,0.3514501788870606,0,0.0,0.9677933300258066,20,512.0,0.19714965325532996,2,25.0,0.6791341096732729,1,21.0,0.30343746725959686,0,4.0,0.9187182526190336,27,963.0,0.17354693173060842,5,23.0,0.010227741540442831,108,2960.0
90.0,104,3270.0,15.797101449275363,4.688510864992227,20,501.0,0.21365323055433733,3,11.0,0.46275571548539,0,4.0,0.8488901228906812,0,0.0,0.9786693810391989,28,1104.0,0.17332286773517566,0,2.0,0.36278199852901505,0,2.0,0.9249177858854741,0,0.0,0.9796773256049175,1,40.0,0.3787750561544428,0,2.0,0.8594403915437271,21,616.0,0.15567137625862756,0,4.0,0.3524046890343273,0,5.0,0.6738020608400449,1,1.0,0.7077691105640671,28,1101.0,0.05313341539844018,2,32.0,0.137909009414194,104,3425.0
95.0,117,3812.0,17.566820276497698,5.045553718637858,23,609.0,0.15755542937064587,4,29.0,0.39232498101150504,0,2.0,0.8293827329120733,0,0.0,0.989389393368319,30,1252.0,0.18852400641805866,0,4.0,0.8739162304700013,0,2.0,0.937460700740487,0,0.0,0.9807532186416089,2,15.0,0.4918069978697438,0,4.0,0.8565484727011226,24,731.0,0.17170506381091225,0,0.0,0.5757837092224809,2,6.0,0.21537060667378558,2,8.0,0.539391187000297,30,1248.0,0.12621963699337915,0,11.0,0.7606079637860897,117,3921.0
100.0,123,4351.0,19.083333333333332,4.63607890840191,24,728.0,0.18882033926200523,1,22.0,0.5196053266760425,1,2.0,0.5223774534335954,0,4.0,0.41917169451851927,32,1408.0,0.0972179715628346,0,4.0,0.8828293000330073,1,4.0,0.07198468872249944,0,0.0,0.9685097374196593,1,13.0,0.5661693058614222,0,2.0,0.8977665420773158,25,853.0,0.18780646320656147,1,5.0,0.3311150795552548,3,24.0,0.14861831236758025,0,2.0,0.6646270176093506,32,1405.0,0.1190662814436851,2,17.0,0.7088942696984282,123,4493.0
105.0,140,5015.0,21.99561403508772,3.8508110588960145,26,855.0,0.15150949350802562,0,0.0,0.8902979488904883,4,14.0,0.010001315796797082,0,4.0,0.8747046631515524,34,1574.0,0.07820231244448188,2,9.0,0.30996295034483284,3,17.0,0.00014325848295911018,0,0.0,0.9722421046838322,1,5.0,0.7597153119540562,1,1.0,0.6189387703009931,27,986.0,0.12658364570717348,1,9.0,0.7468374317030234,4,44.0,0.4830264386318858,0,0.0,0.9353494643729086,34,1572.0,0.054620207967977466,3,28.0,0.23809983653003003,140,5118.0
110.0,149,5689.0,23.903361344537814,3.918026758303212,28,991.0,0.1395632322569575,0,0.0,0.9233227565181228,1,21.0,0.14752640480923804,0,4.0,0.9093239102517605,36,1750.0,0.07457094720619421,6,37.0,0.13071048645252972,3,36.0,0.1908327012668108,0,0.0,1.0,1,10.0,0.7672250087773961,2,8.0,0.4802627725820309,29,1127.0,0.10461314520322748,0,2.0,0.8891504365642873,4,64.0,0.5570385942312824,0,0.0,0.98367688094233,36,1747.0,0.13287885306257013,3,27.0,0.15542300649883017,149,5824.0
115.0,138,5740.0,23.428571428571427,4.364487152266083,30,1137.0,0.1396130325249526,1,3.0,0.678281711354106,0,5.0,0.47889926010114947,0,0.0,0.910570872483808,36,1930.0,0.07351352610345536,0,32.0,0.6307930902043449,0,15.0,0.7943116976176182,0,0.0,0.9848130344556056,1,15.0,0.769406773771102,0,8.0,0.625396485800217,31,1277.0,0.14479915257277956,0,0.0,0.8886569138288873,7,91.0,0.35045715824930024,0,3.0,0.41979956028314536,32,1726.0,0.11426395067892872,0,13.0,0.7005624929415196,138,6255.0
120.0,135,5573.0,22.746938775510205,4.464812067551778,32,1291.0,0.09319226973502513,3,12.0,0.4545833347533521,1,13.0,0.2966828789753254,0,0.0,0.9329110579105573,36,2110.0,0.026904925300304364,0,4.0,0.9051046017821018,0,4.0,0.907059854267922,0,0.0,0.9402207009463887,1,20.0,0.7705897132070726,0,0.0,0.9353364098254178,32,1436.0,0.085223908128877,1,2.0,0.2789142871859266,4,73.0,0.20891847641920985,0,3.0,0.8473003746164623,25,1503.0,0.1565027260722204,0,6.0,0.8938963943806821,135,6477.0
125.0,122,5674.0,22.338582677165356,4.9058783252516,33,1453.0,0.11113476173387844,0,7.0,0.5455909344340577,1,18.0,0.7505555083112906,0,0.0,0.98367688094233,36,2294.0,0.021316107700798958,0,0.0,0.8757909274576167,0,0.0,0.847208312904329,0,0.0,0.9157866524442574,1,25.0,0.7052384409065708,0,0.0,0.9511268869587621,34,1604.0,0.060193037062192076,4,23.0,0.14361065044282115,0,21.0,0.4545527910444828,0,3.0,0.9619723053116473,13,1420.0,0.22551420769294656,0,2.0,0.880857456603902,122,6870.0
130.0,121,5908.0,23.25984251968504,4.870254551599697,35,1625.0,0.09894850206801556,0,0.0,0.9331527413404057,0,2.0,0.9344364679393808,0,0.0,0.9572864685984045,36,2474.0,0.1032360673541877,1,3.0,0.49140457917776226,2,5.0,0.08770487381999331,0,0.0,0.9440207699506086,0,0.0,0.8409162325339867,0,0.0,0.9726759552359743,36,1782.0,0.11731085122726838,0,21.0,0.6438020620430683,0,0.0,0.7347345497825836,0,0.0,0.9160909729464954,10,1474.0,0.1984644606366718,1,9.0,0.357077904006757,121,7395.0
135.0,132,6456.0,25.41732283464567,4.801831384065767,36,1804.0,0.09332682918984037,0,0.0,0.6683770721969255,0,0.0,0.8261848561643901,0,0.0,0.92249247944761,36,2654.0,0.16766263208198393,6,23.0,0.27317065022918136,3,19.0,0.608522672001751,0,0.0,0.9194402310418793,2,5.0,0.5493006190869549,0,2.0,0.9630733213888265,36,1962.0,0.09636420740545809,0,4.0,0.9225312600631942,0,0.0,0.8270281780448387,0,0.0,0.9043755318715372,12,1527.0,0.18167404964026374,1,11.0,0.47121551324678995,132,8011.0
140.0,136,7068.0,27.71764705882353,4.396197868146566,36,1984.0,0.09585315586826672,2,9.0,0.47913551896246753,1,3.0,0.7029499003970219,0,0.0,0.9210048060228205,36,2830.0,0.12674677460467598,3,34.0,0.09049565661164571,0,9.0,0.7185419685568674,0,0.0,0.9661413632013325,3,18.0,0.47056400888017064,0,2.0,0.9454747166817263,36,2142.0,0.11723611001476855,0,0.0,0.8944727849438951,0,0.0,1.0,0,0.0,0.9090699698112972,19,1607.0,0.12480957950113092,0,5.0,0.8155218057094307,136,8643.0
145.0,143,7712.0,29.32319391634981,4.475985704502181,36,2164.0,0.11546942657424172,0,4.0,0.6808607522459126,5,20.0,0.43227322611087315,0,0.0,0.8288232867373608,36,3010.0,0.08085526786558916,0,6.0,0.601496835965007,0,0.0,0.8952563431175479,0,0.0,0.9171999783795787,0,11.0,0.5800341376246573,0,2.0,0.7885972893614653,36,2322.0,0.09524504392839221,1,6.0,0.28772218433013547,0,4.0,0.4452807690834004,0,0.0,0.9683507612663748,27,1725.0,0.11331676702246825,2,6.0,0.662678380236476,143,9280.0
150.0,150,8413.0,32.11068702290076,4.5079055431481025,36,2344.0,0.07420162752897508,0,0.0,0.9464483548884303,3,29.0,0.16154725676478437,0,0.0,0.9328360193840997,36,3190.0,0.049439648553174564,1,8.0,0.6481371888280971,0,4.0,0.42044083808999577,0,0.0,0.9045515073698299,0,0.0,0.8469582174619653,1,7.0,0.7715548121784112,36,2502.0,0.06992364104110789,1,9.0,0.7684358437218356,0,4.0,0.905360123545659,0,0.0,0.9573888751528763,34,1877.0,0.11587083414557552,2,16.0,0.5724793271253329,150,9990.0
155.0,156,9154.0,34.93893129770992,4.635917825184741,36,2524.0,0.09495841519845996,0,0.0,0.9367251760026639,6,34.0,0.22850164447029403,0,0.0,0.9693858185081045,36,3370.0,0.0741246408174872,3,22.0,0.5171237733539275,0,4.0,0.9098675271827306,0,0.0,0.8499364748855658,0,0.0,0.9852314463577491,1,12.0,0.711279350811724,36,2682.0,0.07229573145877512,1,14.0,0.8267534048164136,0,4.0,0.9042464136045969,0,0.0,0.9624135085835338,36,2057.0,0.07280037785968989,1,1.0,0.022111243548488573,156,10724.0
160.0,160,9928.0,38.63035019455253,4.151567307564036,36,2704.0,0.0952896062229902,0,0.0,0.780469205334342,6,54.0,0.3185862217977872,0,0.0,0.974279542006541,36,3550.0,0.11817820807746428,6,43.0,0.17569884657708223,0,4.0,0.8098508493736432,0,0.0,0.9035815539868912,0,0.0,0.9667882640116047,1,17.0,0.7162251097386747,36,2862.0,0.09727156680557071,0,2.0,0.4727492390182004,1,3.0,0.5530315677852415,0,0.0,0.9575425072878194,36,2237.0,0.05057437032407537,2,12.0,0.3246165053171106,160,11488.0
165.0,165,10038.0,39.51968503937008,3.7288544382613256,36,2884.0,0.07296823155768314,2,7.0,0.5152429176390272,6,84.0,0.2716081431359632,0,0.0,0.9253361601141715,36,3730.0,0.0725413991042946,11,92.0,0.0008179953533447632,0,0.0,0.8395941059586591,0,0.0,0.8963537891046344,0,0.0,0.947917955827365,1,22.0,0.6929366503483583,30,2784.0,0.14555590262423315,0,2.0,0.6309164450692327,5,18.0,0.3464656951695701,0,0.0,0.9653780524331046,36,2417.0,0.07181951712187712,2,22.0,0.6933636947402801,165,12062.0
170.0,149,9606.0,37.08880308880309,4.1065503961696335,36,3064.0,0.09601259089043893,0,2.0,0.656731174887745,3,72.0,0.16485911035818587,0,2.0,0.8604242550767438,36,3910.0,0.048899507908022756,12,156.0,0.06068461604067366,0,0.0,0.7968890717173855,0,0.0,0.9216922145871007,0,0.0,0.9552115860245275,1,27.0,0.7522096839873589,23,2442.0,0.15977268767741884,0,6.0,0.8157844693657177,2,25.0,0.3598044464433197,0,0.0,0.9524261266860163,36,2597.0,0.04999467484755745,0,2.0,0.8364987358515613,149,12305.0
175.0,137,9520.0,36.19771863117871,4.8920689460693,36,3244.0,0.11734223665143356,0,0.0,0.9831998099246027,1,16.0,0.6814168146300664,0,4.0,0.8558599605222196,36,4090.0,0.0734248864780787,12,216.0,0.3084691005477359,0,0.0,1.0,0,0.0,0.9721721881327499,0,0.0,0.954250518417377,1,32.0,0.8016091395762172,15,2417.0,0.16222178601549714,0,8.0,0.8917023129985379,0,7.0,0.4972873823275987,0,0.0,0.930153426151126,36,2778.0,0.013949374767816526,0,0.0,0.8390833953371318,137,12812.0
180.0,131,9500.0,36.67953667953668,4.495888091673471,36,3424.0,0.094577548421739,0,0.0,0.7316716600807472,2,17.0,0.7429783730902565,0,4.0,0.7860177033708543,36,4270.0,0.05089382671457633,6,204.0,0.24096264743513401,0,2.0,0.39122329315773413,0,0.0,0.6642520992281798,1,1.0,0.6961979500365538,1,37.0,0.7530688472949636,12,2481.0,0.18880648997095134,0,4.0,0.8684384613879088,0,0.0,0.869953269914608,0,0.0,0.9575072726690271,36,2960.0,0.1200497263086945,1,1.0,0.06261064218491916,131,13405.0
185.0,140,9855.0,38.64705882352941,4.0193554522098935,36,3604.0,0.09533602981530456,3,8.0,0.4859395403783481,2,23.0,0.7103179523572428,2,9.0,0.6079543787662851,36,4450.0,0.02680438890541844,2,113.0,0.1604639772247508,0,2.0,0.9591873012037823,1,4.0,0.1602177540310918,2,9.0,0.5044805966072227,1,42.0,0.7710818470023737,13,2541.0,0.18739935045730308,2,7.0,0.2540604235657864,0,0.0,0.8889222923123363,0,0.0,0.931891578779114,36,3139.0,0.13991980035382087,4,17.0,0.00017677501553401307,140,13968.0
190.0,148,10536.0,40.213740458015266,4.024100824579366,36,3784.0,0.07487318606643927,0,6.0,0.5905530824452405,2,33.0,0.6429386793584236,1,5.0,0.4432643107173577,36,4630.0,0.0510412649817468,2,94.0,0.26391600499873674,0,2.0,0.8804749641747243,0,5.0,0.4158492411087124,4,25.0,0.40315029813466874,1,47.0,0.7651337324802403,20,2630.0,0.13902759107858367,6,33.0,0.11305875975564654,0,0.0,0.8868266795922095,0,0.0,0.9568036276295798,36,3317.0,0.11976067911112409,4,37.0,0.0,148,14648.0
195.0,157,11266.0,43.4980694980695,4.043425689016358,36,3964.0,0.07310532572342855,0,0.0,0.9506200499296374,2,43.0,0.4466505106815274,1,5.0,0.6462396456883587,36,4810.0,0.14136372845954934,8,119.0,0.03006767036605539,0,0.0,0.8147032349410356,0,4.0,0.8998797414160947,0,20.0,0.4830204817213357,1,52.0,0.7804122057665025,27,2750.0,0.10737448691804688,6,63.0,0.4212730319701799,0,2.0,0.8229256366746334,0,0.0,0.9337342089132693,36,3497.0,0.09573580552002207,4,57.0,0.0,157,15386.0
200.0,161,11981.0,45.90421455938697,4.1244143853324795,36,4144.0,0.09553362669397081,1,2.0,0.6198127568411501,0,0.0,0.011417787623992594,1,12.0,0.7055205409721789,36,4990.0,0.148954258639946,6,104.0,0.07370687565963194,0,0.0,0.8153666006397502,0,2.0,0.962013556245199,0,0.0,0.738923161246288,1,57.0,0.7740514664137268,33,2901.0,0.0753685013109351,6,93.0,0.38198384526635115,1,6.0,0.6252929265932421,0,0.0,0.9533085660508999,36,3677.0,0.1351564533357376,4,77.0,0.0,161,16065.0
205.0,163,12658.0,48.129277566539926,4.104472914255862,36,4324.0,0.09667476814655336,3,12.0,0.505158669372536,1,5.0,0.0,1,19.0,0.7863050344133001,36,5170.0,0.11003481830103595,0,21.0,0.3840928428255286,1,2.0,0.4055936189771028,0,0.0,0.9565109760153179,0,0.0,0.9670753184778142,1,62.0,0.7760039837414692,36,3080.0,0.07422891331693068,3,76.0,0.07816448664944861,3,18.0,0.691072720161652,2,2.0,0.6154547447848995,36,3857.0,0.09834964695225434,4,101.0,0.13563333950945247,163,16749.0
210.0,164,13420.0,50.64150943396226,4.0649246453766334,36,4504.0,0.0948224048980929,0,6.0,0.5230073100987326,1,10.0,0.47944764841207443,1,24.0,0.7638949048092182,36,5350.0,0.15285665017670844,2,23.0,0.012837014777269076,6,22.0,0.012348393035788895,0,0.0,0.9430960167357586,0,0.0,0.9487824455533752,1,67.0,0.7081223653624307,36,3260.0,0.07169803822539102,0,14.0,0.39052927146695204,1,8.0,0.6139061611374719,4,22.0,0.5291020068402698,36,4037.0,0.07316348271827643,4,121.0,0.5068073911778901,164,17468.0
215.0,167,14089.0,53.980842911877396,3.782285633668245,36,4684.0,0.09540353353565724,0,0.0,0.8460933657974945,1,15.0,0.477493895032094,2,31.0,0.6091023573461234,36,5530.0,0.12908527885882298,4,45.0,0.15984806434319057,3,37.0,0.1020719662161931,0,0.0,0.8893846770285794,0,0.0,0.7063581381086591,1,72.0,0.7147263419318861,36,3440.0,0.07366994201742735,3,17.0,0.47380279669191094,5,17.0,0.18904448077282712,4,42.0,0.5923888375605549,36,4217.0,0.0502124553671302,0,66.0,0.6915201312404792,167,18213.0
220.0,158,14527.0,55.87307692307692,3.8450692034075074,36,4864.0,0.0954287814561521,0,0.0,0.9619501591754228,2,26.0,0.23021985600100722,1,9.0,0.5341505705902995,36,5710.0,0.09072128994064284,4,65.0,0.5282212090850628,0,14.0,0.4705413037523652,0,0.0,0.8806196875118494,3,10.0,0.5134663344062746,1,77.0,0.7829810204841902,30,3295.0,0.10912576042044862,5,43.0,0.5036794528426422,4,31.0,0.07783484508735478,0,26.0,0.6592177645864626,36,4397.0,0.04950188184558209,0,0.0,0.6255500813046495,158,18567.0
225.0,140,14719.0,56.1793893129771,4.212611236855115,36,5044.0,0.09541768510548083,0,0.0,0.798287527664014,0,4.0,0.846166232590202,2,11.0,0.05316927844776655,36,5890.0,0.05017647943978036,0,37.0,0.7423493570438694,0,4.0,0.4180212275796034,0,0.0,1.0,0,4.0,0.5545150246909769,1,82.0,0.7187988916918164,24,2838.0,0.1355789499453462,2,40.0,0.4964484299700107,0,15.0,0.4124618115185123,2,8.0,0.5085951966076886,36,4577.0,0.024715841984149323,1,5.0,0.17535530138520022,140,18559.0
230.0,138,15045.0,56.98863636363637,4.673545711639501,36,5224.0,0.09754973594893819,2,3.0,0.6322719317096401,0,4.0,0.8647096410728271,5,35.0,0.07738399173245859,36,6070.0,0.04940556480710038,0,0.0,0.6266538795789707,0,4.0,0.9433130386735049,0,0.0,1.0,0,0.0,0.9461681050632822,1,87.0,0.7834073479292506,18,2928.0,0.1637753586497323,0,11.0,0.5139833208688188,0,4.0,0.8253084101758602,1,6.0,0.4006511518777769,36,4759.0,0.01057907569698452,3,18.0,0.5716084383643595,138,19153.0
235.0,133,15398.0,61.34661354581673,4.442068562478809,36,5404.0,0.09544242341855487,3,14.0,0.4551398313667946,0,0.0,0.7854263588545066,0,26.0,0.5791364725362814,36,6250.0,0.050753435578676453,2,7.0,0.10050248619487089,0,4.0,0.7884766885315034,0,4.0,0.4819051943211888,0,0.0,0.9695230483253152,1,92.0,0.7980692204798898,15,3005.0,0.17450654301464413,3,14.0,0.3460764354536166,0,2.0,0.8835140231255189,1,7.0,0.6311017709140229,36,4941.0,0.10848988052815639,0,10.0,0.8191176170201521,133,19780.0
240.0,143,15918.0,64.70731707317073,4.416701868350067,36,5584.0,0.09576653162726192,5,37.0,0.3739313219524256,0,0.0,0.8583032996534967,0,4.0,0.9088187566063881,36,6430.0,0.0,5,30.0,0.46822186733244686,0,0.0,0.8518495279647756,0,4.0,0.8850489365899012,0,0.0,0.9570163190624517,1,97.0,0.7051745796110013,15,3077.0,0.15045483590211087,8,43.0,0.0007270372753556975,0,0.0,0.8929292517585162,1,12.0,0.7936529035054796,36,5121.0,0.17050423394506706,0,0.0,0.6927496548214078,143,20439.0
