step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,total_vehicle,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
105.0,118,4153.0,18.214912280701753,4.499718506306478,228,26,847.0,0.14904641645476777,2,7.0,0.5828996537252891,0,0.0,0.9177537302918877,7,172.0,0.3197272430345178,33,1576.0,0.13276091952815236,0,0.0,0.9553581026442629,3,21.0,0.3759708497631258,0,0.0,0.92084293356878,1,6.0,0.6674366058199472,0,11.0,0.6989106313135086,34,1567.0,0.07549645426221237,1,21.0,0.194781228609539,0,0.0,0.9539586689824253,0,4.0,0.6376369673528374,9,251.0,0.2910269230124471,2,6.0,0.108665638261635,118,4489.0
110.0,134,4754.0,20.229787234042554,4.501153281757169,235,28,981.0,0.14491483493562587,3,19.0,0.39599621206905294,0,0.0,0.9245588466350386,9,213.0,0.0823686233046178,36,1749.0,0.20368976152166857,0,0.0,0.6427235355007248,0,9.0,0.8005255399082399,0,0.0,0.9245195674731157,0,3.0,0.7098157637918511,0,4.0,0.9020718314113453,36,1742.0,0.06865322001113275,0,3.0,0.476660180014463,0,2.0,0.44589863712874633,0,4.0,0.809672739886623,16,320.0,0.22537543073160818,6,33.0,0.4212134776256479,134,5082.0
115.0,144,5424.0,22.13877551020408,4.523165114961724,245,29,1124.0,0.13893225671702913,0,10.0,0.5183241853314247,0,0.0,0.8951075978467946,10,263.0,0.08841515735138848,36,1927.0,0.16903695293799278,5,11.0,0.001915526715752745,0,0.0,0.9426367474016153,0,0.0,0.9114854311845555,1,3.0,0.7674153821133948,1,5.0,0.4547917572785736,36,1922.0,0.07357499013109561,0,2.0,0.3467500388247434,0,4.0,0.8523714913539499,0,4.0,0.8231833153650889,20,413.0,0.2217566898174804,6,63.0,0.5375369885402902,144,5751.0
120.0,142,5905.0,23.52589641434263,4.853056681205197,251,31,1278.0,0.09222572454426549,0,0.0,0.7930179498584015,0,0.0,1.0,4,219.0,0.1595313551924926,36,2107.0,0.1412383832831752,0,14.0,0.5707809163780091,0,0.0,0.946124210199348,0,0.0,0.9468747204744519,1,8.0,0.746639988051898,6,28.0,0.3112971247927893,36,2102.0,0.09229128406422238,0,4.0,0.8535534811435662,0,4.0,0.8859308726492353,0,0.0,0.8079996308501194,22,517.0,0.17690865031249275,6,89.0,0.4218481187401231,142,6370.0
125.0,141,6431.0,25.12109375,4.890637763377078,256,34,1441.0,0.0877984554285949,2,5.0,0.5267174173620661,0,4.0,0.6042737084649514,0,77.0,0.6000381525271326,36,2287.0,0.11166125375593904,0,0.0,0.9099279961539474,0,0.0,0.922288918859374,0,0.0,1.0,1,13.0,0.7409115135779549,6,58.0,0.31285814165120196,36,2282.0,0.0737094248070744,0,2.0,0.9051663256511822,0,0.0,0.7461784571043568,0,0.0,0.8110341756300956,24,633.0,0.11327226177207594,2,70.0,0.12010630373428355,141,6872.0
130.0,146,7064.0,27.37984496124031,4.869107472904394,258,35,1614.0,0.07493036237875556,4,19.0,0.4041445323058167,0,4.0,0.8567208359006657,3,51.0,0.6287777580864388,36,2467.0,0.09067513858329883,0,0.0,0.8600815627415516,0,0.0,0.897838429724769,0,2.0,0.5722274084425089,2,2.0,0.6440951221018519,0,49.0,0.5459330907293882,36,2462.0,0.07331322779825629,0,2.0,0.36168967994217477,0,0.0,0.957842855443124,0,0.0,0.9477774146211129,25,756.0,0.1571246552334691,5,24.0,0.16520526267048316,146,7452.0
135.0,151,7737.0,31.709016393442624,4.137414233777488,244,36,1794.0,0.07189474128633458,0,15.0,0.4303784346417416,0,4.0,0.9095970337848425,3,66.0,0.6039694723053206,36,2647.0,0.09588386471358479,2,6.0,0.22083930429763457,0,0.0,0.962182678793971,0,2.0,0.9037840028085308,3,13.0,0.44801613160457343,2,6.0,0.6412958726237358,36,2642.0,0.0503468887008618,4,18.0,0.1203188835746637,1,1.0,0.49689185138262404,0,0.0,0.9291564077859014,28,887.0,0.13700716796826357,0,21.0,0.21625387922182493,151,8122.0
140.0,150,8452.0,34.357723577235774,4.139186812309424,246,36,1974.0,0.0732314911026957,0,0.0,0.8007724537566506,2,6.0,0.3160503406989316,3,81.0,0.5287469539654468,36,2827.0,0.04944226322457816,2,16.0,0.6115596075951203,0,0.0,0.9583038514650004,0,2.0,0.8505426573600342,4,30.0,0.3613529119035934,0,2.0,0.6930426357739868,36,2822.0,0.049567026151782524,0,17.0,0.6295703130599696,2,7.0,0.0019054167143916453,0,2.0,0.4347042429709948,29,1028.0,0.1353989204775915,0,2.0,0.4475555511811676,150,8816.0
145.0,143,9107.0,37.32377049180328,4.466958413271435,244,36,2154.0,0.09666762709403669,0,0.0,0.971627179223295,0,11.0,0.2701172169459914,3,100.0,0.4172587667844604,36,3007.0,0.07357535751321898,0,4.0,0.8568951727916695,0,0.0,0.810835765374861,0,2.0,0.7936034845445853,0,17.0,0.46478480908013364,1,3.0,0.7767581687956178,36,3002.0,0.0940577009224193,0,4.0,0.9182687037894911,0,0.0,1.0,0,4.0,0.8164258049819088,31,1178.0,0.10388852792530491,0,4.0,0.8749058738074679,143,9490.0
150.0,145,9828.0,40.278688524590166,4.663638420076638,244,36,2334.0,0.07135768478640529,0,0.0,0.6645060617066331,0,4.0,0.9685434774004977,3,115.0,0.6004146819829005,36,3187.0,0.1353333791983674,0,0.0,0.743506507026175,0,0.0,0.562055393721418,0,0.0,0.6947677826110135,0,0.0,0.6925635997381935,1,8.0,0.7258245745726347,36,3182.0,0.07263419813819957,0,0.0,0.883720397616285,0,4.0,0.8540084565636198,0,4.0,0.9083696473328918,33,1339.0,0.0866004407125829,0,4.0,0.9424047441292198,145,10181.0
