step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,12.850776077368279,0,0.0,0.9360364441756849,0,0.0,0.9346953788493726,0,0.0,1.0,0,0.0,1.0,0,0.0,0.933952568763224,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9458977166273546,0,0.0,0.9346286465183569,0,0.0,0.940183092066843,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9377928902207096,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.556877716749568,0,0.0,0.9685074674945466,0,0.0,0.9739705066551199,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9720451245388704,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9648736936156878,0,0.0,0.9703719279516062,0,0.0,0.9728125721452243,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.954500587374463,0,0.0,1.0,0,0.0
15.0,3,5.0,0.125,11.428885275244568,0,0.0,0.8250728695847825,0,0.0,0.9365132742400116,0,0.0,1.0,0,0.0,1.0,1,1.0,0.6940428058510348,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9569940455641724,0,0.0,0.9326496507983912,1,1.0,0.6508415102686341,0,0.0,0.9303339012518076,0,0.0,0.9695798640228513,0,0.0,0.9340128381838624,1,3.0,0.7028014737420438,0,0.0,1.0,3,5.0
20.0,9,38.0,0.6785714285714286,10.005934409685437,2,7.0,0.6304141062869275,0,0.0,0.9668551285538135,0,0.0,1.0,0,0.0,1.0,3,10.0,0.543991785019841,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9593720645440503,0,0.0,0.9550732136761428,2,10.0,0.589086184414185,0,0.0,0.9161742094571493,0,0.0,0.5961492972684952,0,0.0,0.9649565562469019,2,11.0,0.5342730061172812,0,0.0,1.0,9,38.0
25.0,21,119.0,1.6527777777777777,8.896512635666161,5,28.0,0.5587201562471513,0,0.0,0.7912947097494978,0,0.0,1.0,0,0.0,1.0,5,28.0,0.365398950159362,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9709731679291519,0,0.0,0.9593278980655651,5,30.0,0.5790904641670548,0,0.0,0.8590987765649979,1,4.0,0.7011493828332183,0,0.0,0.9181880103190846,5,29.0,0.4492594122099714,0,0.0,1.0,21,119.0
30.0,24,182.0,2.275,7.190042263624557,6,57.0,0.43889328829675733,3,7.0,0.47526577014463317,0,2.0,0.459883038436233,0,0.0,0.9342319720290344,6,57.0,0.34229217788039906,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,1.0,0.626430942554214,0,0.0,0.936391478255306,1,23.0,0.5979266297568192,0,4.0,0.46252794296012456,0,0.0,0.9507031393164597,1,1.0,0.7126568077790008,6,58.0,0.2631184711735425,0,0.0,0.7704274983755625,24,210.0
35.0,31,310.0,3.2291666666666665,7.489465384504662,8,95.0,0.38503667234065725,0,4.0,0.7266855127428178,0,2.0,0.9557708664428736,0,0.0,0.9962539282136084,8,93.0,0.2750880194228204,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,3,10.0,0.5370749894145533,0,0.0,0.9457356083471027,2,8.0,0.5919136274701814,0,6.0,0.7910394774973932,0,0.0,1.0,2,9.0,0.5524962349075064,8,95.0,0.23736018085308755,0,0.0,0.8715941663944549,31,322.0
40.0,31,424.0,3.7857142857142856,7.786582253748989,10,140.0,0.43067424388790765,0,0.0,0.9497416776200525,0,0.0,0.9518282732554585,0,4.0,0.4939926868167425,10,140.0,0.22771126196689706,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9856092427680251,0,5.0,0.650221070540795,0,0.0,0.9695964145340056,1,7.0,0.5281201946672847,0,6.0,0.8960115914249394,0,4.0,0.41642205361277873,0,2.0,0.611571938484688,10,146.0,0.2576294854159221,0,0.0,0.8413109385545746,31,454.0
45.0,42,608.0,5.066666666666666,7.451383840361782,12,195.0,0.2852888226568209,0,0.0,0.7692387626147451,0,0.0,0.9459659817848662,0,4.0,0.8985633507722021,11,194.0,0.1636702470409742,0,0.0,0.9395699860912616,0,0.0,0.9459952513476722,0,0.0,0.9497148034393611,0,0.0,0.9734434814726464,0,0.0,0.9685009191275219,3,14.0,0.5817924534502723,2,10.0,0.5815390209408343,0,4.0,0.9476446014659577,0,0.0,0.826566768184405,12,203.0,0.34762496697726747,2,2.0,0.0019756899895836118,42,626.0
50.0,58,867.0,6.4222222222222225,6.885666078672295,14,261.0,0.2827766263393412,1,3.0,0.6589082876013774,0,0.0,1.0,0,4.0,0.9305440465292387,14,259.0,0.12805189840705508,0,0.0,0.9717192146565037,0,0.0,0.8107325534276232,0,0.0,1.0,0,0.0,0.9852027040478958,0,0.0,0.9390285865836783,6,38.0,0.44049229305642257,7,31.0,0.18948804257069687,0,4.0,0.9304591635093318,0,0.0,0.9449517343114014,14,267.0,0.34346377383775417,2,12.0,0.5439387739783315,58,879.0
