step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,total_vehicle,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
65.0,51,1018.0,5.817142857142857,7.236012763536463,175,3,129.0,0.38940589485192095,4,24.0,0.633011318208472,0,18.0,0.5181104758142122,0,4.0,0.7887017063705706,19,507.0,0.16682712731687713,0,4.0,0.9436475276104375,0,0.0,0.8879966641236294,0,0.0,0.8802038357884793,0,0.0,0.962294896672397,0,0.0,0.9450310975048939,15,352.0,0.138425788560209,0,0.0,0.6493160356738322,0,4.0,0.8883059736403272,0,4.0,0.9575209590517891,10,263.0,0.29637048137097105,0,8.0,0.7569072770917,51,1317.0
70.0,55,1091.0,5.742105263157895,7.183284617785736,190,9,152.0,0.33688302922384983,2,21.0,0.39427261249845286,1,3.0,0.4626539873586233,0,4.0,0.9078702370038771,21,607.0,0.08931958771076663,0,4.0,0.9610524665958303,0,0.0,0.8487752238554602,0,0.0,0.8711649328563152,0,0.0,0.9443506186619399,0,0.0,0.9607043298601753,17,435.0,0.27860259739231286,2,7.0,0.19133950086129425,0,0.0,0.7751162793687373,0,4.0,0.9060139034897705,3,143.0,0.3476346464209931,0,8.0,0.85861091376761,55,1388.0
75.0,73,1396.0,7.30890052356021,6.453863718495964,191,14,213.0,0.22187293658975216,6,26.0,0.3477297690128955,1,8.0,0.769300395151629,0,4.0,0.9195133996950287,23,717.0,0.07004310695477646,2,6.0,0.05493749292901647,0,0.0,1.0,0,0.0,0.867242214535391,0,0.0,0.9752831360671408,0,0.0,0.9622736407085027,20,528.0,0.2821525207374168,3,22.0,0.5724587677027233,0,0.0,0.9591976890060082,3,9.0,0.5973466587375641,1,114.0,0.3219243409949338,0,6.0,0.6695491871570021,73,1653.0
80.0,83,1760.0,8.669950738916256,5.645624843666603,203,17,293.0,0.2381805873056461,7,61.0,0.3301572629737025,0,0.0,0.8646132148460491,2,7.0,0.31712648852236563,24,837.0,0.16503973630469873,0,3.0,0.3743538924576209,0,2.0,0.7507991783277415,0,0.0,0.857632655567742,0,0.0,0.7810732957858285,0,0.0,0.9286601119500898,21,628.0,0.22387786356862838,3,37.0,0.6126438178787101,1,2.0,0.7060363277186908,1,6.0,0.4689226571108991,6,133.0,0.33808404504573475,1,7.0,0.21091293992215268,83,2016.0
85.0,101,2178.0,10.371428571428572,5.208201614372664,210,18,382.0,0.28067125209564125,7,96.0,0.3436752272746217,0,0.0,0.6805560475625754,0,1.0,0.18677775584757722,27,967.0,0.18556661087440063,0,4.0,0.8363304301368207,0,2.0,0.9259091719049735,0,0.0,0.8110919189551297,2,5.0,0.5447496460878264,0,0.0,0.9487943749869657,23,736.0,0.1378085682753672,1,20.0,0.4400849670187114,1,7.0,0.05467687208517752,4,16.0,0.24795449727015467,12,181.0,0.3679518966816755,6,26.0,0.1812234638990142,101,2443.0
90.0,112,2613.0,12.210280373831775,5.16574905069001,214,21,480.0,0.16336622774866416,2,80.0,0.4075407061448987,1,3.0,0.00027181453992666425,1,4.0,0.0,29,1104.0,0.11553705395574465,0,4.0,0.8634207476955753,0,2.0,0.8762096943534163,0,0.0,1.0,0,7.0,0.6060991762557166,0,0.0,0.9447768527135592,25,858.0,0.1589576316961614,0,1.0,0.4723548246533764,4,29.0,0.1454035107448857,6,42.0,0.3224449606750723,16,253.0,0.3240931292693628,7,61.0,0.3721268418311505,112,2928.0
95.0,115,3042.0,13.764705882352942,4.841445830071451,221,23,590.0,0.15643777285284716,2,22.0,0.565239457041507,0,8.0,0.4785121644129103,0,0.0,1.0,31,1252.0,0.15417259456859114,1,5.0,0.44462292906137113,2,6.0,0.4051393797357334,0,2.0,0.4105922787326694,0,4.0,0.8868837634950222,0,0.0,0.9402237194611562,27,990.0,0.1735579965542871,3,4.0,0.10473631829170434,0,18.0,0.7230780568303256,7,73.0,0.24841837177088666,18,338.0,0.19034806075205782,1,58.0,0.5870551126867944,115,3370.0
100.0,124,3519.0,15.43421052631579,4.540746312661093,228,25,709.0,0.17482825562351978,0,2.0,0.63711268574286,0,8.0,0.8798920556220186,0,6.0,0.6896990440289605,32,1409.0,0.16872708531706268,6,21.0,0.006709799383207548,1,12.0,0.10206728841118003,0,2.0,0.9439105486640613,0,4.0,0.9251371280287498,0,0.0,0.9466547201763541,29,1129.0,0.15901615506342412,7,36.0,0.09803040190214242,0,4.0,0.8754019418226743,3,68.0,0.34485070373313154,20,433.0,0.18259778540863802,1,16.0,0.27838197276953613,124,3859.0
105.0,130,4088.0,17.545064377682404,4.806869821819052,233,26,837.0,0.15129963818145342,0,0.0,0.925464188935581,0,6.0,0.9456552284622752,0,6.0,0.8185252843015559,34,1574.0,0.11424645205693022,8,59.0,2.017517018552633e-05,0,2.0,0.5018579458959388,0,2.0,0.931840019018634,2,6.0,0.5186845899273586,0,0.0,0.9521421694541526,31,1279.0,0.09531748327595323,1,42.0,0.5561822976960905,0,0.0,0.8417507103706452,0,11.0,0.6136675259934313,22,539.0,0.17649437276921429,6,30.0,0.09296538490777934,130,4393.0
110.0,134,4691.0,19.06910569105691,4.7616626909201125,246,28,973.0,0.14602939172801244,1,1.0,0.6081886792020754,1,3.0,0.5410230235885026,1,6.0,0.8598670085580148,36,1749.0,0.025728166395218147,8,103.0,0.10575375803790625,1,3.0,0.5524938070118864,0,0.0,1.0,2,6.0,0.3817200470670248,0,2.0,0.8622530379030309,32,1437.0,0.09680903010892443,0,11.0,0.8597511030130388,0,0.0,0.2911396667762366,0,0.0,0.9425232578375772,23,651.0,0.24059906521712854,1,34.0,0.5456853982377086,134,4979.0
115.0,144,4742.0,18.5234375,4.571227736130787,256,30,1118.0,0.13656805533195177,2,11.0,0.6618641955993055,6,24.0,0.24845839437170872,1,9.0,0.7635613976442804,30,1726.0,0.0905770047721147,2,98.0,0.473085975328578,1,8.0,0.7980988715539681,0,0.0,0.9472291629940496,4,16.0,0.43952456389572603,1,5.0,0.7495125313603327,34,1604.0,0.08653075159167482,4,19.0,0.13483518479421314,4,13.0,0.00019862985380694973,0,0.0,0.8702529367264498,25,773.0,0.18666366991424518,0,7.0,0.848731212114569,144,5431.0
120.0,132,4550.0,17.913385826771652,4.51993190452274,254,32,1273.0,0.09206546588476058,0,0.0,0.6655041627795972,2,32.0,0.1788972613019102,2,20.0,0.659267246211384,23,1496.0,0.2163276903534661,0,36.0,0.8000285900206117,1,13.0,0.6218531103226523,0,0.0,0.9116835947724543,0,12.0,0.48731337835394284,0,4.0,0.8597822058353382,36,1781.0,0.0961419088353532,8,52.0,0.07092661431425104,0,14.0,0.3388406608884689,0,2.0,0.4852341259856727,28,905.0,0.11006777201135835,0,0.0,0.2513871191817171,132,5640.0
125.0,133,4711.0,17.84469696969697,4.784353990786978,264,33,1435.0,0.1061454506105012,0,0.0,0.9653604782586271,2,17.0,0.5604709704532461,2,30.0,0.7242510948972404,18,1587.0,0.23178830469884196,1,9.0,0.546013738975225,5,28.0,0.09462036135236974,0,0.0,0.9051341657797702,0,0.0,0.884206742584292,0,4.0,0.48717063339339906,36,1961.0,0.07284163358008869,2,51.0,0.4932262403196162,0,4.0,0.7926526088808653,0,2.0,0.8977242335141365,29,1046.0,0.09023933879287804,5,16.0,0.07272469740131197,133,6190.0
130.0,141,5012.0,18.426470588235293,4.867437249802866,272,35,1609.0,0.09726049785439714,1,1.0,0.6022477430007208,2,27.0,0.4892265068087596,2,40.0,0.6899546621914101,14,1663.0,0.17835563634007257,7,26.0,0.1927697132311633,2,27.0,0.4198102138736853,0,0.0,0.9178409026512688,0,0.0,0.9576181093168242,6,22.0,0.3560781716444257,36,2141.0,0.07492687386476082,0,17.0,0.7097421157185764,0,4.0,0.9037699426874831,0,2.0,0.940625994573023,31,1197.0,0.10775100146905855,5,41.0,0.4503558976758066,141,6817.0
135.0,143,5153.0,18.94485294117647,4.50325817626379,272,32,1600.0,0.09839654789849592,3,13.0,0.48342092949899274,5,42.0,0.3059267570660267,4,55.0,0.33116112783809437,16,1733.0,0.12931787215768392,2,34.0,0.08719613886244774,0,8.0,0.8439997524963833,0,0.0,0.9176376809736609,0,0.0,0.9653745470426726,7,56.0,0.2908518832270471,36,2321.0,0.049632193660685026,0,0.0,0.8762825981296981,0,0.0,0.8939547202104341,0,0.0,0.8900202991744767,33,1356.0,0.10946602343817148,5,66.0,0.5621192748202029,143,7284.0
140.0,144,5142.0,18.496402877697843,4.2023440496495255,278,25,1412.0,0.15526148792491382,4,34.0,0.5440816398183193,0,22.0,0.5385176782515363,8,88.0,0.38951349987349426,22,1831.0,0.1304076974488169,1,17.0,0.30371121559909864,0,2.0,0.7704429516698097,0,0.0,0.9417676996876513,0,0.0,0.6838140497134346,7,91.0,0.3403524232706563,36,2501.0,0.0270260995025949,3,6.0,0.002139382443678612,1,2.0,0.39954392365586494,0,0.0,0.9477367243337625,35,1526.0,0.06323426430889513,2,51.0,0.297421854124643,144,7583.0
145.0,132,5087.0,18.565693430656935,4.26445155731755,274,17,1427.0,0.19519418954960285,0,27.0,0.650683320143996,0,0.0,0.6511740101913552,3,57.0,0.4458575905741894,29,1964.0,0.10216607254181424,1,14.0,0.7488238630756952,0,4.0,0.7969365207724518,0,0.0,0.9190853741622529,2,7.0,0.6260732851817702,1,77.0,0.46172753032532515,36,2685.0,0.0250903229506312,3,25.0,0.16184546706389166,4,18.0,0.039743884656305614,0,0.0,0.9272292935925801,36,1704.0,0.05088674094663945,0,10.0,0.26616186800499186,132,8019.0
150.0,124,4572.0,17.18796992481203,4.587123798342958,266,13,1491.0,0.19545928696654538,0,4.0,0.5252023052499701,2,6.0,0.129402039360978,4,26.0,0.4125230709852332,35,2125.0,0.07319298343731157,0,2.0,0.8812768669778731,0,4.0,0.8849894861297175,0,0.0,0.8843148179596363,0,2.0,0.6120320832328614,4,23.0,0.42001144226615217,30,2605.0,0.14788157466893928,0,17.0,0.6798356472947752,0,20.0,0.20428779573497766,0,0.0,1.0,36,1884.0,0.02573477299499753,0,3.0,0.5585610492011226,124,8212.0
155.0,118,4026.0,15.07865168539326,4.926050978697184,267,13,1549.0,0.21222209875568926,2,10.0,0.36430653013631603,4,28.0,0.5019027423635379,2,37.0,0.16980174470417936,36,2305.0,0.04998347634295935,2,6.0,0.5677976689545217,0,2.0,0.7688067487351486,0,4.0,0.4062918992888048,0,0.0,0.9579683192078751,1,24.0,0.4979688477363634,22,2273.0,0.2250518441004448,0,8.0,0.8808518343618975,0,4.0,0.8794087784805859,0,2.0,0.5051973895806676,36,2064.0,0.0,0,4.0,0.9349855825108943,118,8320.0
160.0,118,3929.0,14.605947955390334,5.012127696797473,269,20,1637.0,0.1538578897931175,4,21.0,0.38687553052029555,0,20.0,0.6548393114706383,2,31.0,0.33748255327139143,36,2485.0,0.025421451117603654,2,13.0,0.28665654888581643,0,6.0,0.6162255126983394,0,4.0,0.8566791428139854,0,4.0,0.8797659160118092,1,21.0,0.7630308536257543,17,2360.0,0.19397958842606197,0,2.0,0.8942139775596534,0,4.0,0.9236724639021914,0,4.0,0.8345631649041504,36,2244.0,0.040713381197613564,0,2.0,0.9104346172698197,118,8858.0
165.0,123,3905.0,14.735849056603774,4.804608354030069,265,26,1755.0,0.08278841559544274,6,48.0,0.3115633451972825,0,0.0,0.737502644165354,2,41.0,0.0,36,2665.0,0.0,0,4.0,0.3310347872051466,0,6.0,0.680819478242379,0,4.0,0.9089634301044972,0,4.0,0.8024323760693984,1,26.0,0.7148856132727375,14,2435.0,0.19749590695090694,2,5.0,0.21503176722395967,0,0.0,0.8684929394884637,0,4.0,0.841648680633311,36,2424.0,0.1535669807579501,0,0.0,0.9169040146297726,123,9421.0
170.0,143,4449.0,16.852272727272727,4.444277093468169,264,33,1911.0,0.11477540995547403,8,83.0,0.29584493963435876,0,0.0,0.9237336383937601,2,51.0,0.5713834849547861,36,2845.0,0.0,2,10.0,0.3399668336200367,1,11.0,0.8047987812197792,0,0.0,0.8463235495204118,2,8.0,0.580365320678843,1,31.0,0.8119354089431852,16,2505.0,0.1471068270901554,6,27.0,0.0003050307403310695,0,0.0,0.9663240966732979,0,0.0,0.8025559757426972,36,2604.0,0.13161786266749914,0,0.0,0.5280590814926268,143,10086.0
175.0,159,5160.0,19.253731343283583,3.7861132715162236,268,36,2088.0,0.12617432182302066,10,128.0,0.21092630690245845,0,0.0,0.8853579477819953,2,61.0,0.6487035971375094,36,3025.0,0.13428517647580318,8,38.0,0.09742897669565538,1,12.0,0.7621165198523592,0,0.0,1.0,2,6.0,0.4592976778918978,1,36.0,0.8230481423793459,22,2606.0,0.08985439718551626,0,27.0,0.18231570358155108,1,7.0,0.3077733169757833,0,0.0,0.9100802086112689,36,2784.0,0.10932574189224542,4,9.0,0.020347918137255283,159,10827.0
180.0,163,5830.0,21.753731343283583,4.026282738192194,268,36,2268.0,0.0718201826406685,6,122.0,0.2134901548291349,0,0.0,0.8316711621274698,2,71.0,0.6866712269985269,36,3205.0,0.15151968342448358,12,95.0,0.0371653967092002,1,17.0,0.7807427625963499,0,0.0,1.0,2,13.0,0.6383810174937609,1,41.0,0.7180348895577239,29,2735.0,0.11009766578850086,0,2.0,0.3393142440796087,1,12.0,0.7800870111663725,0,0.0,0.9549099615388432,36,2964.0,0.11119067930214739,1,20.0,0.10966487858583003,163,11565.0
185.0,155,6448.0,23.881481481481483,4.492669360407329,270,36,2448.0,0.09495032345310417,0,52.0,0.43355336489342816,0,2.0,0.39713092749152434,2,81.0,0.5620994056780001,36,3385.0,0.1288448999432532,6,113.0,0.34462264495595324,1,22.0,0.7708090719423221,0,0.0,0.8849488481779562,2,23.0,0.6402593935424908,0,0.0,0.5741814012144298,36,2901.0,0.12087660184632235,0,4.0,0.8225337649931194,0,6.0,0.8728708970323584,0,0.0,0.9380868674684337,36,3144.0,0.02450931063895608,0,3.0,0.5586988266353027,155,12184.0
190.0,153,7122.0,26.475836431226767,4.598152253532685,269,36,2628.0,0.09553874949110963,1,41.0,0.37419618613165556,0,2.0,0.915410145428815,2,91.0,0.5804358036511725,36,3565.0,0.11121038839139384,0,56.0,0.42575934921797176,0,0.0,0.7961308585157987,0,0.0,0.8602228862118778,2,33.0,0.6431581264997148,1,2.0,0.545073536991882,36,3081.0,0.11424617565152785,0,4.0,0.9153612668717928,2,5.0,0.5721325925337384,0,0.0,0.892849899681314,36,3324.0,0.07123791226427238,1,6.0,0.0,153,12838.0
195.0,166,7883.0,29.63533834586466,4.074668005533073,266,36,2808.0,0.09603536867804696,8,68.0,0.19017812116702124,0,2.0,0.8982248281516207,2,101.0,0.5757298672053961,36,3745.0,0.049035906945812974,2,62.0,0.20673157780703058,3,7.0,0.007147197800046713,0,2.0,0.8628682605772036,0,0.0,0.91175675324916,0,7.0,0.5542836974322753,36,3261.0,0.07421028525278074,0,0.0,0.8504683511308152,6,26.0,0.3771996503909895,0,4.0,0.4346677334440032,36,3504.0,0.11159415042415606,1,11.0,0.7156809207718087,166,13608.0
200.0,162,8619.0,32.896946564885496,3.874053493252722,262,36,2988.0,0.07174737426332758,5,70.0,0.23451416873908693,0,0.0,0.8373555857989153,2,111.0,0.4716545934232417,36,3925.0,0.0263476306702341,8,95.0,0.008668546326594544,0,10.0,0.43067427769534294,0,2.0,0.9361101097165486,1,2.0,0.5993666329995814,0,4.0,0.9505280539920669,36,3441.0,0.07210791708974057,1,6.0,0.2847429783080549,0,25.0,0.3978058344673772,0,8.0,0.7568306917877212,36,3684.0,0.15349948517305964,1,16.0,0.7952281330016278,162,14387.0
205.0,157,9342.0,35.793103448275865,4.197098530790771,261,36,3168.0,0.09611470002314462,0,25.0,0.4435554577762029,0,0.0,0.9207392187872645,2,121.0,0.0,36,4105.0,0.0957541114122123,5,98.0,0.08689597326646387,0,0.0,0.8923733213483835,0,2.0,0.7701379527832624,3,13.0,0.39990143299830955,0,4.0,0.9497539597715448,36,3621.0,0.09728342667660006,2,16.0,0.6223460602119937,0,0.0,0.014565988100265815,0,8.0,0.8922628190508316,36,3864.0,0.09106899668228939,1,21.0,0.3995789023613204,157,15066.0
210.0,159,10074.0,39.04651162790697,4.0266130625138725,258,36,3348.0,0.07094814753405676,1,20.0,0.35894549903244705,1,1.0,0.18703524046262426,2,131.0,0.5766781016252323,36,4285.0,0.1110128158913258,0,37.0,0.3975805211138669,0,0.0,0.8865942098306808,1,7.0,0.6389963689854098,0,10.0,0.4956831780068746,1,5.0,0.6348990202800849,36,3801.0,0.048951579841239795,2,26.0,0.6934826532337384,2,10.0,8.206515341982736e-05,0,4.0,0.8712577184047056,36,4044.0,0.11172816934099247,5,39.0,0.004891988368458665,159,15768.0
215.0,164,10811.0,41.74131274131274,3.7706408169427057,259,36,3528.0,0.09473948880022419,7,46.0,0.2571318302062708,2,9.0,0.0002380582091925326,2,141.0,0.6746125869721383,36,4465.0,0.1333376687968004,2,34.0,0.15747590116724342,0,0.0,0.9072858335915439,1,12.0,0.0,0,0.0,0.8498607562807241,2,14.0,0.6456771346452417,36,3981.0,0.09478101148687076,0,4.0,0.24574664276706004,2,24.0,0.6033376311509538,2,7.0,0.5461559845163719,36,4224.0,0.08953221184896913,0,23.0,0.22842997243171892,164,16512.0
220.0,167,11599.0,44.957364341085274,3.8857197020574517,258,36,3708.0,0.09534042538223222,10,90.0,0.21310221196032367,2,23.0,0.20515337386719554,2,151.0,0.6478406583673048,36,4645.0,0.11341940745147247,4,53.0,0.5583664063755911,1,1.0,0.00450793501843634,0,0.0,0.9735297205832423,1,4.0,0.516419917497961,2,24.0,0.6919033908831815,36,4161.0,0.09330821190829561,0,0.0,0.4219524639772902,0,4.0,0.9176448457789098,1,10.0,0.4810352769461159,36,4404.0,0.07166728157984936,0,4.0,0.8531194014685628,167,17282.0
225.0,163,12324.0,48.904761904761905,3.977924881561462,252,36,3888.0,0.07251837614275503,6,98.0,0.23608322010207144,2,33.0,0.7037582986261919,2,161.0,0.598291723246423,36,4825.0,0.10858061453245102,0,33.0,0.6652641315339425,1,6.0,1.0222554029221224e-05,0,0.0,0.8186371333217225,4,21.0,0.44136914411925127,2,34.0,0.5731019770508657,36,4341.0,0.11757929412840247,0,4.0,0.44665519141859056,0,0.0,0.8441099443468234,2,9.0,0.6160218197582181,36,4584.0,0.07251142431775784,0,2.0,0.8566683560810173,163,18039.0
230.0,151,12818.0,50.266666666666666,4.091996402763707,255,36,4068.0,0.11449554740948625,0,48.0,0.44238012711553426,0,4.0,0.8400233139486475,2,7.0,0.18842068411249968,36,5005.0,0.08712810773293653,0,0.0,0.7238319423631965,1,15.0,0.29550510668542146,1,2.0,0.5172010674758262,0,14.0,0.5110429154293612,2,44.0,0.5506741480083708,36,4521.0,0.07294240082941009,0,4.0,0.848427874902943,0,0.0,1.0,0,0.0,0.6218127019551195,36,4764.0,0.07421146880175908,1,3.0,0.5609628666526827,151,18499.0
235.0,161,13579.0,53.25098039215686,4.107621352457619,255,36,4248.0,0.09712400051062672,2,30.0,0.4339882789870028,0,0.0,0.7689326899501316,3,21.0,0.6094461304965986,36,5185.0,0.07401460876357875,2,3.0,0.0924331069546695,0,4.0,0.8961161315868076,3,12.0,0.2389319240484006,0,0.0,0.8235776927171131,2,54.0,0.6417613048890934,36,4701.0,0.06362515189419418,0,4.0,0.8302493518929279,0,4.0,0.7898337972516635,0,0.0,0.9027425026212953,36,4944.0,0.11637645404145569,5,15.0,0.023085696852913985,161,19225.0
240.0,168,14358.0,56.976190476190474,3.667423733929869,252,36,4428.0,0.0925022003204863,7,53.0,0.22360383151805652,0,0.0,1.0,0,11.0,0.7871851054274086,36,5365.0,0.051646546039136,3,16.0,0.00041699405470863103,0,2.0,0.9037748869348219,0,8.0,0.44643420254070965,3,7.0,0.526128000840031,2,64.0,0.6278594933040073,36,4881.0,0.08706784281892042,0,0.0,0.295232212726686,0,4.0,0.9521823858460081,0,0.0,0.9587078353767003,36,5124.0,0.07400646114446911,9,50.0,0.08891359683868733,168,20013.0
