step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5.0,0,0.0,0.0,14.465661502796115,0,0.0,0.9851532497940512,0,0.0,0.9868931319012857,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9839417587565361,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9864460888275616,0,0.0,0.9851713322377665,0,0.0,0.9843698041517506,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9864433110784603,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,13.325479424026335,0,0.0,0.9429857561942714,0,0.0,0.9493855828822544,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9416100352600878,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.942447542869355,0,0.0,0.9434087471815606,0,0.0,0.9442274501197909,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.8194692811652367,0,0.0,1.0,0,0.0
15.0,4,5.0,0.125,11.279929621900873,1,1.0,0.741113013144922,0,0.0,0.9602799710039177,0,0.0,1.0,0,0.0,1.0,1,1.0,0.6328591408240067,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9264739027639751,0,0.0,0.9153267013291434,1,1.0,0.6642423060952743,0,0.0,0.9868931319012857,0,0.0,0.9823807799862087,0,0.0,0.9277337333233923,1,2.0,0.618046934006104,0,0.0,1.0,4,5.0
20.0,2,9.0,0.16071428571428573,10.613435611888308,2,9.0,0.6443039382469145,0,0.0,0.9518368331376559,0,0.0,1.0,0,0.0,1.0,0,0.0,0.723571627336616,0,2.0,0.5514580997165449,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9611221794505567,0,0.0,0.9071355330468145,0,0.0,0.81892008792665,0,2.0,0.6587159052292872,0,0.0,0.6861889313004664,0,0.0,0.9585348846801556,0,0.0,0.7131014287366095,0,2.0,0.5122444369095798,2,15.0
25.0,5,26.0,0.3611111111111111,11.665622107892327,4,24.0,0.5516398618922362,0,0.0,0.948224457210618,0,0.0,1.0,0,0.0,0.9277337333233923,0,0.0,0.943879389311455,0,2.0,0.9169229579323138,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9610478632665481,0,0.0,0.9703623490059496,0,0.0,0.8068455487771264,0,2.0,0.8800345839692763,1,2.0,0.7526837027449769,0,0.0,0.9517981664193442,0,0.0,0.9646914980278802,0,2.0,0.9049898746173851,5,32.0
30.0,6,49.0,0.6125,10.945256005270775,6,49.0,0.45117572728104766,0,0.0,0.9275978724286676,0,2.0,0.6636456388086561,0,0.0,0.9409315236851216,0,0.0,0.9359796660526003,0,2.0,0.880138371726755,0,0.0,1.0,0,0.0,1.0,0,0.0,0.6660398249260522,0,0.0,0.9169579659419507,0,0.0,0.7648578421287768,0,2.0,0.927573427261683,0,0.0,0.9441026006507934,0,0.0,0.9059860731755887,0,2.0,0.7871219979664542,0,2.0,0.8114473378227666,6,59.0
35.0,20,114.0,1.1875,8.035978897045018,8,86.0,0.4118978656169646,0,0.0,0.9378498159368599,0,2.0,0.9241915795497058,0,0.0,0.9221340759290775,0,0.0,0.5428728692614265,3,8.0,0.28658222549716306,0,0.0,1.0,0,0.0,0.9997234345361448,2,6.0,0.5487582627326271,0,0.0,0.970909604047833,2,7.0,0.5870653183320587,1,3.0,0.4160967523318664,0,0.0,1.0,0,0.0,0.9290944653322771,2,4.0,0.6557115123405043,2,8.0,0.1780044967399896,20,124.0
40.0,31,238.0,2.125,8.038124059536914,10,131.0,0.38817980556394144,0,0.0,0.9623285808710018,0,0.0,0.9122775574793214,0,0.0,0.95695665282185,0,1.0,0.6455962797431742,6,35.0,0.28035468440542777,0,0.0,1.0,0,0.0,0.9409611912824661,0,2.0,0.6183632303317195,0,0.0,0.9538489137685715,4,27.0,0.5666200038814583,1,5.0,0.4392751592304394,0,8.0,0.42214451759141824,0,0.0,0.9401827370410207,5,23.0,0.6185757738323285,5,30.0,0.2820833402787292,31,262.0
45.0,36,406.0,3.3833333333333333,8.072525029683202,11,184.0,0.31906934954881283,0,0.0,0.9599042848514816,1,3.0,0.2079287864319311,0,0.0,0.9584863175535375,0,0.0,0.9514026510898854,6,65.0,0.4180438269313423,0,0.0,0.9823807799862087,0,0.0,0.9393075350919851,0,0.0,0.8596164650163642,0,0.0,0.9425305786764523,7,54.0,0.41175926780613037,1,5.0,0.7066240023814311,0,8.0,0.8333119572731058,0,0.0,0.7397752920568299,5,46.0,0.46199805424376944,5,55.0,0.2645514845626933,36,420.0
50.0,40,532.0,3.9407407407407407,7.734907614916958,14,248.0,0.2912129007778087,0,0.0,0.9317704934044414,3,18.0,0.07436844826818716,0,0.0,1.0,0,0.0,0.7812631528914299,6,95.0,0.39619943560584336,0,0.0,0.21007582941841102,0,0.0,0.945260384888603,0,0.0,0.9433082547368075,0,0.0,0.9640592890213789,8,91.0,0.4124391298500591,0,0.0,0.7461885628425617,0,8.0,0.9399097667042202,1,5.0,0.5536047300555474,8,83.0,0.42434332923300416,0,39.0,0.25236671254040344,40,587.0
