step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,total_vehicle,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
55.0,56,992.0,6.526315789473684,6.8331246089589355,152,10,245.0,0.30635837431557184,0,2.0,0.812544311560084,0,4.0,0.9196361352342542,0,2.0,0.7818132883252954,16,338.0,0.26825593050545693,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9064574149520649,0,0.0,0.7411824641068608,0,0.0,0.9742278696697861,15,324.0,0.21354790392624998,0,4.0,0.8625913390199411,3,5.0,0.29382667224782094,0,2.0,0.9596297656234268,12,195.0,0.33749841629809096,0,0.0,0.7294097125672777,56,1121.0
60.0,57,975.0,6.210191082802548,5.826841498747985,157,5,166.0,0.3379647529874317,0,4.0,0.8918007987038123,0,0.0,0.978034736856388,2,7.0,0.6000261152478507,17,422.0,0.22691729595883378,0,0.0,0.5026652509798927,0,0.0,0.7956914420504182,0,0.0,0.8939938337244179,3,7.0,0.5101928449262794,0,0.0,0.9601719847123908,17,406.0,0.1217977910204959,0,4.0,0.8861128291427114,5,30.0,0.11011780294236351,0,0.0,0.9623738723749812,8,184.0,0.21595889503030244,0,4.0,0.22162323416866148,57,1234.0
65.0,53,1110.0,6.416184971098266,6.591936297300539,173,3,165.0,0.3720357114568221,0,4.0,0.9319224382271546,0,0.0,1.0,3,22.0,0.6320554903129962,19,515.0,0.15697311992313454,0,0.0,0.8456168328177681,0,0.0,0.9345198780053211,0,0.0,0.9126186663503711,0,6.0,0.5999863220465432,0,0.0,0.9364224325162711,19,500.0,0.09488881644554154,0,0.0,0.809109637912707,7,67.0,0.09428598504002392,0,0.0,0.9238444951696118,2,110.0,0.38730971673512415,0,4.0,0.7886025748016058,53,1393.0
70.0,64,1391.0,7.478494623655914,6.924687385071529,186,9,190.0,0.35309387184499846,0,0.0,0.7696730498532436,0,0.0,1.0,3,37.0,0.5462469685461607,21,619.0,0.12284052052711544,0,0.0,0.9489391045773399,0,0.0,0.7083486453004251,0,0.0,0.9474121614318516,0,0.0,0.8843928330821711,0,0.0,0.9549369258437316,21,603.0,0.25051769775871974,0,0.0,0.80149079311856,7,102.0,0.39981590109374854,0,0.0,0.9828891726784416,3,111.0,0.3627724727865819,0,4.0,0.9269367388356756,64,1666.0
75.0,89,1779.0,9.217616580310882,5.840023912536062,193,16,256.0,0.2235297726645293,3,7.0,0.46170671220264087,0,0.0,0.9619105552855194,3,52.0,0.5455300878031182,23,729.0,0.17316939812329163,0,0.0,0.6013451093239679,3,7.0,0.10136515032497918,0,0.0,0.9388507795411563,0,0.0,0.934651178785622,0,0.0,0.9532934233017496,23,713.0,0.2599665010323424,1,2.0,0.054270400914235246,7,137.0,0.46808460699729254,0,0.0,0.9417913378151159,10,144.0,0.14676358230408335,0,0.0,0.811988630399514,89,2047.0
80.0,95,2082.0,10.25615763546798,5.313219495038844,203,18,340.0,0.23005669894599223,0,7.0,0.6147476207161506,0,4.0,0.8032915761800081,3,67.0,0.47792769818967296,25,847.0,0.19117220573298738,0,0.0,1.0,0,14.0,0.14808622849608394,0,0.0,0.9444523429744988,0,0.0,0.8393127603881719,0,0.0,0.95741344761693,25,829.0,0.20682436289407258,3,18.0,0.2200750058501259,4,119.0,0.13342279163137963,0,0.0,0.9382068988659693,14,208.0,0.27103257287729315,3,9.0,0.3403411508354595,95,2462.0
85.0,102,2543.0,11.827906976744186,5.817754065933607,215,20,437.0,0.22784935602394307,0,0.0,0.9362847655599532,0,4.0,0.8387523042846753,3,82.0,0.593055650390696,26,972.0,0.1085101661131736,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9602587370921664,2,4.0,0.6189448271111849,0,0.0,0.9509271918224151,26,957.0,0.13990504857664293,3,33.0,0.5644705618803084,0,37.0,0.29646809673411945,0,0.0,0.9317529417631017,16,286.0,0.3489494407841964,6,32.0,0.058394443861320165,102,2844.0
90.0,110,2941.0,13.807511737089202,5.079530573585339,213,21,540.0,0.15598613085951155,0,0.0,0.9304117210669213,3,11.0,0.6035234126877829,1,29.0,0.6667613275791923,28,1108.0,0.07828084312524342,0,0.0,1.0,0,0.0,1.0,0,0.0,0.9352169917102416,1,5.0,0.5225800366231018,0,0.0,0.8592801007994166,28,1094.0,0.10759676850351234,0,16.0,0.817679913741503,2,41.0,0.1922143224544165,0,0.0,0.9605938008807265,19,374.0,0.24053675690597545,7,69.0,0.09856304078821068,110,3287.0
95.0,123,3463.0,15.74090909090909,4.703034044593258,220,23,653.0,0.1696198195264868,0,0.0,0.7211244078962648,6,33.0,0.3230330328295231,3,11.0,0.29693841467944176,30,1255.0,0.1714260229472072,0,4.0,0.3860818148449225,0,0.0,0.9552083524055857,0,0.0,0.9241423189343445,1,7.0,0.7159639754640335,1,3.0,0.5712928225988607,30,1241.0,0.12933159847622794,0,0.0,0.8510967770775458,8,71.0,0.3564816095187909,0,0.0,0.9325772141275906,20,472.0,0.222555648566572,1,61.0,0.5778321273504002,123,3811.0
100.0,123,3859.0,16.705627705627705,4.71750974579709,231,19,650.0,0.19630457993339356,2,12.0,0.4928830348824254,6,63.0,0.0,0,9.0,0.5026039964899341,32,1411.0,0.17652373663684406,0,4.0,0.877907809555747,0,0.0,0.9640994293194199,0,4.0,0.4409710929471402,1,12.0,0.7744379604482985,0,4.0,0.5292859056707144,32,1396.0,0.09547473294714381,0,0.0,0.9287540909641122,9,116.0,0.3312686539326301,0,0.0,0.9522374909433695,22,579.0,0.20343986630327981,0,12.0,0.8637085250806029,123,4272.0
105.0,123,3619.0,15.4,4.41548321203388,235,13,530.0,0.2257561883976837,4,30.0,0.6018606060787725,0,51.0,0.16305354739350567,0,4.0,0.7496112080186716,29,1394.0,0.13291055877021116,0,8.0,0.8320516232678539,0,0.0,0.9620394633826431,0,4.0,0.8608776979279935,1,17.0,0.7248102893183779,3,7.0,0.49010098273428476,34,1561.0,0.054605249638080326,1,1.0,0.0017353516382276981,13,173.0,0.11533990961192457,0,0.0,1.0,24,694.0,0.13428738958259337,1,1.0,0.6783202169506296,123,4475.0
110.0,120,3296.0,13.34412955465587,4.336967231429046,247,9,577.0,0.270953276819977,6,54.0,0.5483672798959511,0,2.0,0.4329192143007823,0,4.0,0.9097255436369457,25,1200.0,0.15486870123813384,1,9.0,0.4992406033580034,0,0.0,0.9552761250984216,0,4.0,0.9350376381064319,1,22.0,0.757937416730744,0,4.0,0.7360217889168137,36,1739.0,0.024406768320299106,1,6.0,0.0,11,184.0,0.1126318366390456,0,4.0,0.5029497491152194,25,818.0,0.13166530377316935,5,14.0,0.17822969951940543,120,4641.0
115.0,112,3180.0,12.619047619047619,4.613666492474803,252,10,617.0,0.23126253820635195,2,45.0,0.33844049169896917,0,4.0,0.8583335325083242,0,4.0,0.9259415440678254,21,900.0,0.1669354356764238,6,31.0,0.5326584229073696,0,0.0,1.0,0,0.0,0.9243526222023447,1,1.0,0.7210586894446185,0,2.0,0.8688180890272464,36,1919.0,0.11333245160780629,1,15.0,0.2582689340861574,5,137.0,0.1644987223332122,0,4.0,0.9133373416053395,27,951.0,0.1036733716412517,3,26.0,0.09723002496525812,112,4656.0
120.0,105,3340.0,13.149606299212598,4.792897371202246,254,16,680.0,0.16481979767404395,5,26.0,0.3490461342938809,0,4.0,0.8556667097135705,1,5.0,0.32922891912277874,11,952.0,0.238979393870522,4,44.0,0.4594597000178777,0,0.0,1.0,0,0.0,0.9375482898223848,2,9.0,0.5269670411986823,0,2.0,0.9581936213520349,36,2099.0,0.1540122135972773,1,20.0,0.7474261049025622,0,55.0,0.4245105955902776,0,4.0,0.8775223247215248,29,1095.0,0.01782687408904569,0,10.0,0.4131519503094977,105,5005.0
125.0,116,3738.0,14.32183908045977,4.983970973869774,261,21,773.0,0.1503026876083192,6,52.0,0.37590340059572963,0,0.0,0.839809654878283,6,24.0,0.001331495820875173,7,946.0,0.27378060901258006,7,39.0,0.36326703534591936,0,0.0,0.9723735927440518,0,0.0,1.0,0,3.0,0.5949513283396054,0,2.0,0.977520545506373,36,2276.0,0.1161089142710617,0,4.0,0.869543124806411,0,25.0,0.669725036043434,0,4.0,0.5336224503738233,31,1247.0,0.12238720261866243,2,15.0,0.09919189602493596,116,5410.0
130.0,138,4390.0,16.08058608058608,5.1027385389947355,273,27,900.0,0.14140294950672547,6,82.0,0.38427538028949454,0,0.0,0.8370689644864191,6,57.0,0.1256688246399854,14,988.0,0.1623279895062339,12,77.0,0.1683244259224037,0,0.0,0.891895043385855,0,0.0,1.0,0,0.0,0.8634110727158847,0,2.0,0.7932057101316077,36,2456.0,0.11691921454439291,0,0.0,0.9086325287055682,0,4.0,0.8699619538221529,0,3.0,0.3994064470799472,33,1408.0,0.15414365185401702,4,34.0,0.5077377672774638,138,6011.0
135.0,136,4552.0,16.85925925925926,4.723969100219629,270,32,1053.0,0.08945088679712444,1,63.0,0.48603524843345425,0,0.0,0.7836920415475753,0,46.0,0.5931217316056122,20,1080.0,0.05346878260495217,12,137.0,7.129081723936326e-07,0,0.0,0.8640231498532417,0,0.0,1.0,0,4.0,0.7795268589685707,1,7.0,0.6928293145684356,36,2636.0,0.09494536537930154,0,0.0,0.892306409009412,0,4.0,0.8818847900873603,0,0.0,0.557479772985368,30,1400.0,0.1318832374458894,4,58.0,0.5796292225035506,136,6488.0
140.0,147,4647.0,16.89818181818182,4.252086147106132,275,34,1217.0,0.11062783383887681,3,11.0,0.4576438765406024,0,0.0,1.0,0,3.0,0.8600769761655913,26,1200.0,0.01648752546887133,12,197.0,7.442333013121088e-07,1,1.0,0.5840835054077661,0,0.0,1.0,0,4.0,0.9137104776244276,1,12.0,0.7063194877051235,36,2816.0,0.09275765312278558,1,3.0,0.10567815858249714,1,5.0,0.46421384075528555,0,0.0,0.9346268404593865,25,1170.0,0.13670024441668496,7,84.0,0.4764410315787039,147,6723.0
145.0,153,4789.0,17.22661870503597,3.5753853875005133,278,35,1389.0,0.09897603556367457,4,29.0,0.4178234306463011,0,0.0,1.0,0,0.0,0.7611662164154861,32,1354.0,0.024522070141796137,6,198.0,0.1303321516722823,7,25.0,0.23305498480286707,0,0.0,0.9448383201039872,0,4.0,0.9316759621581013,1,17.0,0.7678720919726365,36,2996.0,0.07343192681271428,3,17.0,3.088818512969861e-05,6,26.0,0.1935503949493227,0,0.0,0.9414587678078845,17,1264.0,0.1839620548814448,6,78.0,0.3634850358240601,153,7397.0
150.0,142,4816.0,17.512727272727272,3.6550734373048246,275,30,1388.0,0.0945998127275055,6,59.0,0.3220477739204651,0,2.0,0.4526635603084192,0,0.0,0.8316317956710538,36,1530.0,0.12849655920631775,0,99.0,0.6596648076331872,13,77.0,0.21199936330489177,0,0.0,0.8932796997771631,1,2.0,0.7096733056500077,1,22.0,0.7829788070165961,36,3176.0,0.05235614047076405,0,7.0,0.19880531856179395,4,41.0,0.11019304637011777,0,0.0,0.9473883989813561,13,1318.0,0.1998648085434957,2,42.0,0.2758418337348217,142,7763.0
155.0,134,4914.0,17.487544483985765,4.618884208218869,281,24,1228.0,0.15975341350108982,1,47.0,0.5462549989508736,0,4.0,0.9049710252396741,0,0.0,0.9474351536982805,36,1710.0,0.22419980407703985,2,79.0,0.6401032394154711,12,125.0,0.3144706365240828,0,0.0,0.8310315809746459,2,8.0,0.4672686526040284,1,27.0,0.8443100881612959,36,3356.0,0.026987895917008915,0,4.0,0.4667442939616905,0,20.0,0.25793676471039007,0,0.0,0.9515815453630805,13,1377.0,0.16137081280684498,7,38.0,0.3641366064882878,134,8023.0
160.0,115,4282.0,14.515254237288136,5.05467204856536,295,16,1250.0,0.1993932127331204,0,5.0,0.8025982307053556,0,8.0,0.8043126628607952,0,0.0,0.9313762201244771,36,1886.0,0.1957137095873298,4,96.0,0.5633163010038928,5,115.0,0.18668366757194113,0,0.0,0.8363669295539147,0,7.0,0.5643332761130893,1,32.0,0.7438926456362291,31,3246.0,0.03947852917713193,0,8.0,0.7439942484032598,0,4.0,0.5601587001282667,0,0.0,0.9607809629373728,20,1459.0,0.07859313423188742,2,41.0,0.2687590410730698,115,8157.0
165.0,121,3394.0,11.313333333333333,5.623545024769191,300,14,1321.0,0.1849801491963781,2,7.0,0.3886144918749818,0,4.0,0.8413983019828658,0,0.0,0.9433943398914164,36,2066.0,0.12266189255745581,4,116.0,0.3510624319568227,7,84.0,0.2900491991097126,0,0.0,0.7992645173424116,0,0.0,0.9037190388173785,4,44.0,0.30339852821825636,23,2842.0,0.20426599956104782,0,8.0,0.8890255043772625,0,2.0,0.8606636318513136,0,0.0,0.9461435042573624,26,1579.0,0.015738398328532854,5,37.0,0.09024827797835473,121,8110.0
170.0,127,3019.0,10.130872483221477,5.582945007371725,298,14,1385.0,0.19501878390976524,6,25.0,0.3462470249695783,0,4.0,0.8446874402864367,0,0.0,0.9749834006947268,36,2246.0,0.045600830755391175,1,64.0,0.09141430020894267,8,93.0,0.46915231747335817,0,0.0,0.8823512323466416,0,0.0,0.9248439731288949,7,76.0,0.348136233735353,16,2668.0,0.28202214758488114,0,4.0,0.806322231198874,0,2.0,0.8624272017599555,0,0.0,0.9672815147856817,33,1733.0,0.014780438034100953,6,58.0,0.17305445867352648,127,8358.0
175.0,125,2697.0,9.236301369863014,5.19232674274096,292,20,1473.0,0.15540018263019878,7,59.0,0.34613749778498937,2,8.0,0.40875621927718425,0,0.0,0.9766850367457871,36,2426.0,0.02471610252461145,3,21.0,0.1637185557450791,8,115.0,0.5616710153909485,0,0.0,0.9630556721829555,0,0.0,0.9767151855414107,1,46.0,0.47971873413623173,10,2723.0,0.2279443165943337,2,6.0,0.5393207140326536,0,0.0,0.8099147395670068,0,0.0,0.9664998113673579,36,1907.0,0.11105772587899654,0,47.0,0.648573340160618,125,8831.0
180.0,131,2787.0,9.848056537102474,4.938085555899711,283,27,1593.0,0.08511050019855015,7,94.0,0.28782580543195707,0,8.0,0.5564807776690808,0,0.0,0.976268233445246,31,2357.0,0.01431162158555727,0,12.0,0.7907796931864043,8,155.0,0.3700144049678269,0,0.0,0.9666420723683874,0,0.0,0.9356451685981769,2,12.0,0.5039570758795812,13,2781.0,0.2101524653070519,7,30.0,0.2590830115323981,0,0.0,0.9554157323975379,0,0.0,0.9522972744330018,36,2087.0,0.18361053873267857,0,0.0,0.7935107958490921,131,9129.0
185.0,138,2908.0,10.203508771929824,4.977303798680407,285,33,1748.0,0.10013557710048993,7,129.0,0.3423533516371654,0,0.0,0.7313109497459918,0,4.0,0.8917512478521262,22,2041.0,0.1508806902778965,0,6.0,0.8708002192023453,12,202.0,0.11659913467432695,0,0.0,0.9200704885247264,0,0.0,0.9634694170509444,0,2.0,0.6243246899867533,18,2865.0,0.14391749001821652,8,70.0,0.3176780997724385,1,1.0,0.7444970374761601,0,4.0,0.40663951736140314,36,2265.0,0.12721434509610674,1,2.0,0.46656595190558964,138,9339.0
190.0,139,2849.0,9.961538461538462,4.689019249904955,286,36,1926.0,0.09533247497916622,1,101.0,0.45440088533015716,1,2.0,0.23386776796502473,0,4.0,0.9406939627627707,16,2131.0,0.22437105585365463,0,4.0,0.9091366242093516,6,190.0,0.11152496097784703,0,2.0,0.8578260743484855,0,4.0,0.7809573529128865,0,0.0,0.9730229364331082,26,2984.0,0.09277864342009821,8,110.0,0.2615402863475961,2,7.0,0.5130702815446544,0,4.0,0.885085417212602,36,2445.0,0.11274962702721059,7,25.0,0.20919023794155073,139,9939.0
195.0,132,2871.0,10.478102189781023,4.480451112272798,274,36,2106.0,0.0724532890758952,2,25.0,0.47338413615486186,1,9.0,0.36934801481472207,1,6.0,0.23557635876367247,15,2209.0,0.2231568078993306,1,9.0,0.2282560542269389,0,88.0,0.6036513697204072,0,4.0,0.8593202308057571,0,4.0,0.8883365038171427,0,0.0,0.9526019774477272,32,3135.0,0.07267870318103632,2,98.0,0.23059222074567026,0,4.0,0.6186778269757925,0,4.0,0.9470808569247842,36,2625.0,0.1173906456875635,6,50.0,0.17471273090628334,132,10376.0
200.0,129,3254.0,11.832727272727272,5.041319409491856,275,36,2286.0,0.0974131538585785,0,2.0,0.5919082292710758,1,14.0,0.7683184081996985,0,7.0,0.5431820532057589,16,2282.0,0.2308532728201069,0,10.0,0.5616657395438684,2,72.0,0.5522777260734186,0,4.0,0.7613653182177265,0,2.0,0.8945281263392878,0,0.0,0.9740852783314297,36,3312.0,0.07400626711320854,2,42.0,0.34210977498057565,0,4.0,0.8926281325134264,0,0.0,0.9142164468315703,36,2805.0,0.025974556395308396,0,34.0,0.2591299638961982,129,10876.0
205.0,144,3929.0,13.982206405693951,5.13768516128022,281,36,2466.0,0.09466431647319327,0,0.0,0.9103646672365562,0,4.0,0.9171453473605631,0,2.0,0.8544603639967002,24,2381.0,0.1517845422602579,0,4.0,0.8956317508021394,5,94.0,0.5891530744429224,2,7.0,0.30945088108511165,0,2.0,0.619804260211191,0,0.0,0.8845253776425978,36,3492.0,0.09546395560867171,2,21.0,0.590073578509165,1,6.0,0.7638705296253604,0,0.0,0.9297733388026564,36,2985.0,0.07328247825868481,2,41.0,0.12078739492470614,144,11505.0
210.0,160,4661.0,16.706093189964157,4.341136165857903,279,36,2646.0,0.07394384520380023,0,0.0,0.9513293162447446,0,4.0,0.23841238669588052,1,4.0,0.5017893835293179,30,2515.0,0.05309544587408177,2,6.0,0.12698058658038072,5,119.0,0.35442451714711143,0,3.0,0.15107233727338087,2,9.0,0.45646805197240886,0,0.0,0.9106735909417498,36,3672.0,0.11709142535562284,0,4.0,0.8942405735641724,2,11.0,0.5188402127413059,0,0.0,0.9521875308800417,36,3165.0,0.09556925095323418,10,77.0,0.001591511944114607,160,12235.0
215.0,179,5503.0,20.01090909090909,3.821753573882576,275,36,2826.0,0.09205364989421053,0,0.0,0.7909990980104495,6,22.0,0.0008201985299245478,0,6.0,0.582982452990634,36,2685.0,0.07140121592884914,6,29.0,0.0006319452942770862,8,150.0,0.009058901423880255,1,6.0,0.1988673555250857,0,5.0,0.5558584389985916,0,0.0,0.7944698228200253,36,3852.0,0.07455040615829833,0,0.0,0.8770572089243417,4,31.0,0.15913031722464926,0,0.0,0.9344003126516871,36,3345.0,0.09646334881016094,10,131.0,0.3160434940370525,179,13088.0
220.0,168,6224.0,23.13754646840149,3.4762900094366675,269,36,3006.0,0.09669607252579529,1,3.0,0.6592359022499998,0,24.0,0.22670616590834766,0,2.0,0.5813496092485525,36,2865.0,0.09497782965408587,6,63.0,0.11760957348178837,11,206.0,0.08014787692983516,1,13.0,0.7105899796070104,0,0.0,0.9130898825077782,0,1.0,0.5192430834988735,36,4032.0,0.0739945975472325,1,1.0,0.33599562586833764,0,16.0,0.6962004354119935,0,0.0,0.6056242830399208,36,3525.0,0.11399800252219743,4,126.0,0.32080268199662887,168,13883.0
225.0,166,6936.0,25.97752808988764,3.814567339758805,267,36,3186.0,0.07459452568001892,3,14.0,0.4035955625139463,0,4.0,0.9033468610660144,1,6.0,0.6734123277325593,36,3045.0,0.049885638947673935,0,51.0,0.5577276377322276,11,261.0,0.32087483519675525,1,18.0,0.8215440787180401,0,0.0,0.9579074835871534,3,9.0,0.5011772640785573,36,4212.0,0.11240724039823818,3,12.0,0.0022249549822150705,0,4.0,0.8937944074911357,0,0.0,0.21337321291202896,36,3705.0,0.07041270271104269,0,62.0,0.2451260792557707,166,14589.0
230.0,168,7752.0,28.291970802919707,4.256433958281305,274,36,3366.0,0.07388412028276677,5,36.0,0.2860264326833642,0,4.0,0.9538198171903978,1,11.0,0.6379156754988511,36,3225.0,0.1165586633998718,0,4.0,0.9047947375250445,11,316.0,0.33210467876348937,1,20.0,0.8289047413208502,0,0.0,0.9472177419425523,0,6.0,0.5245281374500834,36,4392.0,0.09376958458087267,3,27.0,2.6420796053512935e-06,1,5.0,0.4692502833074723,0,2.0,0.45871701684825034,36,3885.0,0.04893990386521935,2,35.0,0.21817060457442577,168,15334.0
235.0,167,8323.0,30.04693140794224,3.9491766029228073,277,36,3546.0,0.09640230432231171,1,32.0,0.40432079082893396,0,0.0,1.0,1,16.0,0.0,36,3405.0,0.09102989347868759,1,5.0,0.3180065253868786,7,258.0,0.2623530874706927,1,29.0,0.6996192040865317,0,0.0,0.9463276747280074,0,0.0,0.8790274589131369,36,4572.0,0.0718069694322132,0,13.0,0.4022413747070861,6,23.0,0.3207111433965715,0,4.0,0.7374247784021158,36,4065.0,0.09271371963656862,6,61.0,0.0866301210433127,167,16029.0
240.0,178,9082.0,34.53231939163498,3.8497909752526223,263,36,3726.0,0.09721952922390673,0,4.0,0.7071587731754149,0,0.0,1.0,1,21.0,0.0,36,3585.0,0.025538013512094632,7,25.0,0.005303285519586108,6,113.0,0.3599563004743557,1,34.0,0.803490643796358,0,0.0,0.9598866305644664,0,0.0,0.9462532019881484,36,4752.0,0.05046487399488381,0,4.0,0.8765239327441043,9,64.0,0.2862985075380452,1,7.0,0.7832730461224775,36,4245.0,0.13194324745086194,9,105.0,0.23646026032766446,178,16685.0
